fav_partners,project_prefs
"[70, 46]","[0, 2, 0, 2, 2, 3, 0, 1, 1, 1, 3, 3, 3, 3, 0, 0, 3, 0, 1, 0]"
"[140, 121, 65, 49, 80]","[1, 1, 2, 3, 3, 0, 2, 3, 0, 1, 1, 2, 1, 0, 2, 2, 0, 3, 0, 3]"
"[65, 30]","[3, 1, 1, 1, 1, 1, 1, 3, 0, 2, 3, 2, 1, 0, 1, 3, 3, 1, 0, 1]"
[5],"[1, 0, 1, 0, 0, 0, 0, 1, 3, 1, 3, 2, 0, 2, 3, 0, 2, 3, 3, 2]"
"[163, 88, 95]","[3, 2, 0, 1, 0, 2, 2, 0, 3, 1, 2, 3, 1, 3, 2, 1, 3, 0, 3, 0]"
"[3, 137, 131]","[1, 0, 1, 0, 0, 0, 0, 0, 3, 1, 3, 2, 0, 3, 3, 0, 2, 3, 3, 2]"
"[199, 94, 162, 120]","[3, 3, 1, 3, 2, 1, 3, 2, 1, 1, 1, 3, 2, 1, 1, 0, 2, 2, 3, 2]"
"[31, 151, 85]","[0, 2, 2, 0, 1, 1, 3, 2, 3, 3, 0, 2, 3, 1, 1, 0, 2, 1, 2, 2]"
"[42, 11, 146, 92]","[1, 2, 2, 3, 2, 3, 3, 0, 3, 3, 1, 3, 2, 0, 1, 0, 2, 1, 1, 0]"
[142],"[3, 1, 3, 0, 0, 3, 3, 2, 3, 1, 0, 1, 3, 1, 0, 2, 3, 1, 2, 3]"
"[127, 76]","[3, 0, 1, 1, 3, 2, 1, 1, 1, 2, 2, 3, 3, 0, 0, 2, 1, 3, 1, 0]"
"[8, 196, 108, 181, 135]","[1, 2, 2, 3, 2, 3, 3, 1, 3, 3, 3, 3, 2, 0, 1, 0, 2, 1, 1, 0]"
[30],"[3, 1, 2, 1, 3, 3, 0, 0, 2, 2, 0, 3, 2, 1, 1, 1, 0, 2, 3, 2]"
"[70, 169, 189, 193]","[3, 0, 0, 3, 3, 0, 0, 1, 2, 2, 3, 1, 1, 3, 3, 1, 1, 0, 3, 1]"
"[152, 128]","[1, 1, 3, 2, 2, 2, 0, 1, 3, 1, 1, 0, 0, 2, 0, 0, 2, 1, 0, 3]"
"[87, 33]","[1, 1, 2, 0, 0, 0, 2, 0, 0, 3, 2, 0, 3, 0, 0, 1, 3, 3, 1, 2]"
"[187, 152, 32]","[2, 1, 1, 1, 2, 3, 0, 0, 2, 3, 3, 0, 3, 3, 3, 3, 0, 3, 0, 3]"
"[10, 6, 32]","[1, 0, 0, 3, 2, 1, 3, 2, 1, 3, 1, 3, 2, 1, 1, 2, 1, 3, 1, 2]"
"[79, 118, 91, 7]","[0, 2, 2, 0, 0, 2, 3, 1, 3, 3, 0, 2, 1, 1, 3, 0, 3, 1, 0, 2]"
"[94, 179]","[0, 3, 2, 1, 1, 1, 0, 3, 0, 2, 1, 1, 3, 2, 1, 2, 2, 0, 1, 0]"
"[24, 93, 9, 82, 0]","[3, 2, 0, 3, 0, 3, 2, 1, 1, 1, 0, 3, 3, 3, 2, 0, 3, 1, 1, 3]"
"[29, 47]","[2, 2, 2, 2, 0, 0, 0, 2, 0, 3, 1, 0, 3, 1, 3, 1, 2, 0, 2, 1]"
"[84, 137, 164]","[3, 2, 0, 0, 0, 0, 2, 0, 0, 1, 2, 3, 1, 1, 2, 1, 1, 1, 1, 2]"
"[62, 28]","[1, 1, 0, 1, 2, 2, 0, 2, 2, 2, 1, 3, 2, 1, 0, 3, 2, 1, 3, 2]"
[20],"[2, 0, 0, 3, 0, 3, 1, 1, 1, 1, 0, 2, 3, 3, 0, 0, 1, 1, 3, 3]"
"[60, 57, 6, 86, 107]","[3, 3, 1, 3, 2, 0, 3, 2, 1, 1, 0, 3, 2, 1, 0, 0, 2, 2, 3, 2]"
"[135, 152]","[2, 1, 3, 1, 0, 3, 3, 0, 0, 1, 3, 3, 1, 2, 1, 1, 2, 2, 3, 3]"
"[110, 111]","[2, 2, 3, 1, 1, 2, 3, 2, 3, 2, 3, 3, 3, 0, 0, 3, 1, 0, 1, 3]"
"[23, 26, 123]","[1, 1, 0, 1, 2, 0, 0, 2, 2, 2, 1, 3, 1, 3, 0, 2, 2, 1, 3, 3]"
"[21, 115, 64]","[2, 2, 2, 2, 2, 0, 0, 2, 0, 3, 1, 1, 1, 1, 3, 2, 0, 0, 3, 3]"
"[2, 55, 52, 15]","[3, 0, 2, 0, 0, 3, 3, 0, 0, 3, 3, 0, 3, 0, 2, 3, 3, 1, 1, 2]"
[7],"[1, 2, 2, 2, 2, 1, 2, 2, 3, 3, 2, 0, 3, 1, 1, 0, 3, 1, 1, 3]"
"[16, 138, 130, 71]","[2, 1, 1, 1, 2, 1, 0, 0, 1, 2, 3, 0, 3, 3, 2, 3, 0, 0, 0, 3]"
