fav_partners,project_prefs
"[183, 41, 157, 184, 32]","[2, 1, 3, 3, 0, 3, 3, 0, 3, 2, 0, 2, 0, 1, 1, 3, 1, 2, 3, 3]"
"[196, 14, 184]","[0, 2, 2, 3, 3, 3, 3, 0, 1, 1, 3, 1, 2, 2, 0, 3, 0, 3, 0, 1]"
"[10, 199, 113, 131, 91]","[0, 1, 2, 3, 1, 0, 0, 1, 3, 1, 1, 1, 2, 0, 0, 1, 0, 1, 2, 1]"
[72],"[1, 1, 0, 1, 3, 1, 1, 3, 0, 2, 3, 3, 0, 3, 2, 2, 0, 2, 2, 0]"
"[59, 125]","[0, 3, 2, 3, 0, 2, 3, 3, 2, 3, 3, 1, 1, 2, 3, 0, 3, 2, 0, 3]"
"[24, 51, 156, 44, 63]","[1, 0, 2, 1, 0, 1, 3, 2, 1, 2, 0, 3, 2, 3, 3, 1, 0, 2, 2, 0]"
"[2, 32]","[3, 1, 2, 3, 3, 0, 0, 1, 3, 1, 1, 3, 2, 0, 0, 1, 0, 1, 2, 2]"
"[112, 60, 176, 80]","[2, 1, 3, 1, 1, 1, 3, 1, 2, 0, 3, 0, 3, 1, 2, 0, 0, 0, 0, 2]"
"[122, 100, 74]","[2, 1, 1, 1, 1, 2, 2, 3, 3, 0, 0, 1, 1, 1, 0, 3, 2, 3, 3, 1]"
"[40, 175, 19, 151, 76]","[1, 3, 0, 2, 0, 0, 0, 1, 2, 3, 2, 3, 2, 2, 0, 1, 0, 2, 3, 1]"
"[124, 12, 113]","[2, 3, 2, 2, 0, 1, 1, 3, 3, 0, 3, 2, 1, 1, 0, 2, 1, 0, 0, 2]"
"[101, 23, 6]","[3, 3, 2, 3, 3, 0, 2, 1, 3, 3, 1, 3, 2, 0, 0, 1, 0, 1, 2, 2]"
"[10, 97, 93]","[3, 3, 0, 2, 0, 1, 3, 0, 3, 3, 3, 1, 1, 1, 0, 2, 1, 0, 0, 2]"
