fav_partners,project_prefs
"[129, 107, 82, 98]","[1, 0, 0, 0, 3, 1, 3, 3, 3, 1, 1, 1, 2, 3, 0, 2, 1, 3, 2, 1]"
"[64, 59, 43, 24, 18]","[3, 0, 0, 1, 2, 2, 0, 2, 3, 3, 3, 0, 2, 1, 0, 2, 1, 1, 1, 1]"
"[28, 38, 81]","[1, 0, 3, 1, 1, 1, 2, 0, 0, 1, 0, 0, 2, 0, 0, 3, 0, 2, 3, 0]"
"[161, 26, 141]","[1, 3, 0, 0, 3, 1, 3, 1, 0, 0, 0, 2, 0, 3, 3, 1, 2, 1, 1, 3]"
[55],"[1, 3, 0, 1, 1, 0, 0, 1, 3, 2, 1, 1, 0, 2, 1, 2, 0, 1, 1, 0]"
"[109, 107, 155, 103]","[1, 0, 3, 1, 1, 3, 0, 1, 3, 0, 3, 2, 0, 1, 1, 0, 0, 1, 3, 1]"
"[113, 95]","[3, 3, 0, 1, 0, 3, 2, 1, 2, 1, 2, 3, 1, 0, 2, 2, 0, 3, 1, 1]"
"[163, 199]","[3, 1, 1, 1, 2, 1, 2, 0, 3, 2, 2, 1, 1, 0, 3, 2, 0, 1, 1, 2]"
[50],"[0, 1, 2, 2, 1, 2, 2, 1, 1, 2, 3, 3, 1, 1, 2, 2, 1, 3, 2, 1]"
[182],"[1, 1, 1, 1, 0, 3, 1, 0, 1, 1, 0, 3, 0, 1, 1, 1, 1, 1, 2, 0]"
"[137, 196, 26, 60]","[3, 3, 0, 1, 1, 3, 0, 1, 3, 0, 3, 0, 0, 1, 1, 2, 3, 0, 1, 1]"
"[42, 144, 6]","[2, 1, 0, 1, 1, 3, 2, 0, 2, 1, 2, 2, 1, 0, 0, 2, 0, 3, 1, 1]"
"[73, 194, 151, 186]","[0, 2, 0, 3, 0, 0, 2, 0, 3, 2, 3, 2, 1, 1, 0, 1, 2, 2, 3, 2]"
"[77, 147, 113, 86]","[1, 0, 2, 0, 3, 3, 0, 2, 2, 3, 3, 0, 1, 1, 3, 0, 3, 1, 1, 0]"
"[22, 82, 174, 44, 167]","[1, 3, 2, 0, 3, 1, 1, 3, 0, 0, 2, 0, 0, 1, 3, 3, 3, 0, 0, 2]"
"[150, 54]","[2, 2, 2, 2, 0, 3, 3, 1, 0, 1, 1, 1, 2, 0, 3, 1, 0, 1, 3, 0]"
"[86, 91, 51]","[1, 3, 0, 0, 2, 3, 1, 0, 3, 2, 3, 0, 3, 3, 1, 3, 3, 3, 3, 1]"
"[6, 93, 30]","[3, 2, 0, 2, 2, 3, 0, 1, 1, 3, 2, 3, 2, 0, 1, 3, 3, 3, 1, 1]"
