fav_partners,project_prefs
"[5, 188]","[0, 1, 1, 0, 2, 1, 1, 1, 0, 1, 1, 0, 3, 0, 3, 1, 0, 2, 2, 3]"
"[30, 181, 57]","[0, 0, 3, 0, 2, 2, 1, 3, 1, 2, 1, 3, 2, 2, 3, 3, 0, 2, 2, 3]"
"[44, 86, 110]","[0, 2, 0, 3, 3, 0, 3, 2, 3, 0, 0, 2, 0, 2, 2, 1, 2, 3, 2, 1]"
[26],"[0, 2, 1, 2, 1, 1, 2, 0, 0, 1, 2, 2, 2, 2, 2, 3, 3, 3, 1, 0]"
"[179, 57]","[1, 0, 3, 1, 2, 0, 3, 2, 1, 0, 3, 2, 1, 1, 0, 1, 0, 3, 3, 2]"
[0],"[0, 2, 2, 1, 3, 0, 1, 3, 0, 1, 1, 0, 3, 0, 3, 1, 0, 2, 2, 3]"
"[156, 148]","[0, 1, 1, 3, 0, 3, 3, 2, 2, 3, 2, 2, 0, 2, 0, 3, 0, 2, 1, 3]"
[101],"[3, 3, 3, 0, 3, 2, 1, 2, 2, 0, 3, 3, 1, 0, 0, 2, 2, 0, 0, 1]"
[95],"[0, 3, 0, 2, 0, 2, 3, 1, 2, 3, 1, 1, 3, 2, 0, 1, 1, 1, 3, 0]"
[10],"[0, 3, 1, 2, 0, 0, 1, 2, 1, 2, 2, 2, 2, 3, 1, 3, 1, 0, 1, 0]"
"[9, 49, 185, 33, 124]","[2, 0, 1, 2, 0, 1, 1, 2, 1, 2, 2, 2, 0, 3, 1, 3, 1, 0, 1, 0]"
"[187, 16]","[0, 3, 0, 3, 2, 2, 2, 3, 3, 1, 0, 3, 2, 1, 3, 0, 2, 0, 0, 0]"
[140],"[2, 0, 1, 3, 0, 2, 3, 3, 3, 0, 0, 3, 2, 0, 0, 0, 2, 2, 0, 3]"
"[159, 26, 67, 18]","[0, 1, 2, 0, 0, 3, 2, 1, 1, 1, 1, 1, 1, 2, 0, 3, 3, 0, 1, 1]"
"[19, 166]","[2, 2, 1, 1, 2, 1, 1, 3, 3, 2, 1, 3, 0, 1, 0, 3, 1, 1, 0, 0]"
"[90, 112, 47]","[2, 0, 0, 0, 0, 1, 1, 3, 0, 3, 3, 2, 1, 1, 2, 1, 3, 0, 1, 3]"
[11],"[0, 3, 0, 1, 2, 2, 2, 3, 1, 1, 3, 0, 2, 1, 3, 0, 2, 0, 0, 0]"
