fav_partners,project_prefs
"[195, 167, 196]","[2, 1, 2, 2, 2, 3, 2, 2, 2, 3, 1, 1, 0, 2, 2, 0, 0, 3, 0, 1]"
"[135, 75, 73, 104, 145]","[0, 1, 3, 2, 1, 0, 1, 1, 1, 1, 2, 0, 2, 2, 2, 2, 2, 3, 2, 1]"
"[67, 52, 139, 5, 101]","[2, 2, 0, 0, 3, 3, 1, 3, 0, 3, 1, 3, 0, 0, 0, 2, 0, 3, 0, 2]"
"[140, 134, 45]","[0, 1, 3, 0, 2, 1, 1, 1, 2, 1, 3, 2, 3, 2, 3, 2, 3, 0, 2, 3]"
[89],"[0, 0, 1, 0, 3, 1, 1, 2, 3, 0, 0, 0, 0, 2, 3, 3, 0, 2, 2, 1]"
"[2, 96, 121, 192]","[1, 2, 0, 0, 3, 3, 1, 3, 3, 3, 1, 3, 0, 0, 0, 2, 2, 3, 0, 2]"
"[5, 0, 13, 9, 124]","[1, 1, 2, 2, 2, 3, 3, 2, 3, 3, 1, 3, 0, 2, 2, 0, 2, 0, 3, 1]"
"[78, 0, 79]","[2, 1, 2, 0, 3, 3, 2, 2, 2, 3, 1, 1, 0, 2, 2, 0, 3, 1, 2, 1]"
"[122, 133, 181]","[0, 3, 1, 3, 3, 3, 3, 0, 1, 3, 1, 1, 3, 1, 2, 3, 2, 0, 2, 0]"
[6],"[1, 2, 1, 2, 2, 0, 0, 2, 3, 3, 1, 3, 0, 2, 2, 0, 2, 0, 3, 1]"
"[4, 30, 194, 82]","[0, 1, 1, 3, 3, 1, 1, 2, 3, 2, 0, 0, 0, 2, 3, 3, 2, 2, 2, 1]"
"[104, 132]","[0, 1, 0, 3, 0, 3, 2, 2, 1, 2, 1, 0, 0, 0, 3, 3, 3, 2, 2, 1]"
"[122, 160, 73]","[2, 0, 2, 3, 1, 1, 2, 2, 2, 2, 1, 2, 0, 2, 0, 1, 0, 2, 0, 0]"
"[6, 16, 137, 60, 103]","[1, 1, 2, 0, 2, 3, 3, 2, 3, 3, 1, 3, 0, 2, 2, 0, 3, 3, 3, 1]"
"[19, 189, 34, 140]","[2, 3, 1, 2, 2, 3, 0, 0, 3, 2, 2, 2, 3, 0, 2, 1, 2, 1, 2, 1]"
"[24, 179, 192, 136]","[0, 3, 1, 0, 2, 2, 0, 3, 3, 2, 2, 2, 2, 3, 0, 1, 2, 0, 3, 1]"
"[175, 112, 25, 193, 85]","[1, 0, 0, 0, 2, 1, 1, 0, 2, 1, 0, 2, 2, 1, 0, 2, 0, 3, 1, 1]"
