fav_partners,project_prefs
"[186, 190, 182, 101]","[1, 0, 3, 2, 3, 2, 3, 0, 1, 0, 3, 1, 2, 1, 0, 2, 2, 0, 0, 0]"
"[164, 75, 112, 182, 116]","[2, 0, 2, 3, 1, 2, 2, 2, 2, 3, 1, 0, 3, 2, 2, 2, 0, 1, 3, 0]"
"[26, 112, 191, 44, 18]","[2, 0, 2, 3, 1, 0, 3, 0, 3, 2, 1, 3, 1, 2, 3, 3, 2, 3, 0, 2]"
[122],"[1, 2, 0, 2, 2, 1, 1, 0, 3, 3, 1, 3, 2, 3, 2, 0, 1, 3, 3, 0]"
"[118, 180]","[1, 1, 1, 3, 2, 1, 2, 3, 2, 2, 2, 1, 2, 0, 3, 1, 2, 1, 2, 2]"
[145],"[0, 3, 0, 1, 2, 0, 2, 0, 2, 3, 1, 2, 0, 0, 2, 2, 0, 2, 0, 2]"
"[112, 119]","[0, 1, 1, 0, 2, 2, 2, 0, 2, 2, 3, 0, 2, 1, 3, 1, 0, 1, 1, 0]"
"[179, 4, 89, 142, 68]","[3, 1, 0, 3, 2, 0, 2, 3, 2, 2, 2, 1, 2, 0, 3, 0, 2, 1, 2, 2]"
"[143, 96, 19]","[1, 0, 2, 3, 2, 1, 3, 3, 3, 1, 3, 1, 2, 3, 1, 3, 0, 3, 0, 0]"
"[23, 121, 41, 115, 43]","[3, 0, 1, 0, 3, 3, 2, 1, 3, 2, 2, 2, 1, 0, 1, 1, 2, 2, 3, 3]"
"[0, 113, 161]","[1, 2, 1, 1, 3, 2, 3, 0, 1, 0, 3, 1, 2, 1, 0, 2, 2, 1, 0, 0]"
"[172, 49, 198, 99]","[2, 3, 0, 1, 2, 2, 2, 0, 2, 2, 1, 2, 0, 1, 1, 0, 2, 2, 2, 0]"
"[56, 46, 134, 133, 119]","[1, 3, 1, 0, 0, 1, 1, 1, 3, 3, 3, 2, 0, 2, 2, 3, 2, 0, 2, 3]"
"[194, 12, 18, 113, 154]","[1, 3, 1, 0, 0, 1, 1, 1, 3, 3, 2, 3, 0, 2, 2, 2, 1, 0, 1, 2]"
"[132, 7, 28]","[3, 1, 2, 2, 2, 0, 2, 3, 2, 2, 2, 1, 2, 0, 3, 0, 0, 1, 2, 2]"
"[174, 195, 196]","[2, 3, 2, 2, 1, 3, 3, 3, 0, 3, 0, 3, 2, 1, 2, 3, 0, 1, 0, 2]"
"[61, 12]","[3, 3, 2, 2, 3, 1, 1, 3, 3, 1, 3, 2, 0, 1, 2, 3, 2, 0, 2, 3]"
"[82, 3]","[1, 1, 3, 2, 2, 1, 1, 0, 3, 3, 3, 3, 2, 3, 1, 0, 1, 3, 3, 0]"
"[2, 13]","[2, 1, 1, 0, 0, 0, 1, 1, 3, 2, 2, 3, 0, 1, 0, 2, 1, 3, 1, 2]"
"[89, 138, 185, 0, 130]","[1, 0, 3, 2, 2, 1, 3, 0, 1, 0, 3, 1, 2, 1, 0, 2, 2, 0, 3, 0]"
"[1, 32, 99]","[2, 0, 2, 3, 1, 3, 2, 2, 2, 1, 1, 0, 3, 0, 2, 2, 0, 1, 3, 2]"
"[159, 13]","[1, 3, 1, 0, 0, 3, 1, 1, 0, 3, 2, 3, 0, 0, 2, 2, 3, 0, 1, 2]"
"[6, 117, 160, 115]","[0, 0, 1, 2, 2, 2, 2, 0, 2, 0, 3, 0, 2, 2, 3, 1, 0, 1, 2, 0]"
"[9, 146, 139, 0]","[3, 0, 1, 0, 3, 2, 3, 1, 3, 0, 2, 3, 2, 0, 0, 2, 2, 2, 0, 3]"
"[39, 10, 53]","[1, 3, 3, 1, 3, 2, 3, 0, 1, 0, 0, 1, 1, 1, 0, 2, 2, 1, 1, 0]"
"[69, 10, 146]","[3, 2, 0, 1, 2, 2, 3, 0, 1, 0, 3, 1, 2, 1, 3, 2, 0, 1, 2, 0]"
"[2, 132]","[2, 0, 2, 1, 0, 0, 3, 0, 2, 2, 1, 3, 1, 0, 0, 3, 3, 3, 0, 2]"
"[152, 71, 100, 122, 129]","[3, 1, 1, 1, 3, 1, 1, 0, 0, 0, 2, 3, 0, 1, 0, 1, 2, 3, 1, 1]"
"[62, 31, 37, 149]","[2, 0, 2, 0, 2, 1, 3, 0, 0, 0, 3, 0, 0, 0, 1, 3, 2, 1, 1, 1]"
[145],"[3, 0, 3, 1, 2, 0, 0, 0, 2, 2, 0, 2, 3, 3, 3, 0, 3, 2, 1, 0]"
"[5, 3, 116]","[0, 2, 3, 0, 2, 3, 2, 0, 3, 3, 1, 2, 2, 3, 2, 0, 0, 2, 2, 0]"
"[28, 37]","[2, 0, 2, 0, 2, 1, 3, 0, 1, 0, 2, 0, 0, 0, 1, 2, 2, 1, 1, 1]"
"[20, 17, 63]","[0, 0, 3, 2, 1, 1, 2, 0, 2, 1, 1, 3, 3, 0, 2, 0, 1, 1, 3, 2]"
[141],"[0, 1, 1, 0, 0, 1, 0, 1, 2, 2, 2, 3, 2, 1, 0, 0, 0, 1, 0, 2]"
"[44, 94, 80, 72]","[1, 2, 3, 1, 1, 1, 2, 2, 3, 0, 0, 1, 1, 2, 0, 1, 3, 0, 3, 3]"
"[114, 63, 12, 75, 80]","[1, 3, 1, 0, 0, 2, 1, 0, 3, 3, 3, 2, 0, 2, 2, 3, 1, 2, 2, 3]"
[38],"[0, 2, 1, 1, 0, 1, 1, 2, 2, 0, 0, 1, 3, 2, 0, 3, 3, 0, 1, 0]"
"[28, 128]","[2, 0, 2, 0, 2, 3, 3, 0, 3, 0, 3, 0, 3, 0, 0, 3, 2, 1, 1, 1]"
"[36, 93, 127]","[0, 2, 1, 2, 0, 1, 2, 2, 2, 0, 0, 1, 2, 2, 0, 3, 3, 0, 1, 0]"
"[24, 155]","[1, 1, 3, 1, 3, 2, 3, 0, 3, 0, 0, 1, 1, 1, 0, 2, 2, 1, 1, 2]"
[107],"[3, 1, 1, 3, 0, 1, 1, 2, 1, 1, 3, 0, 2, 3, 2, 0, 0, 3, 0, 0]"
"[9, 48]","[1, 0, 1, 0, 1, 3, 2, 0, 3, 2, 2, 0, 1, 0, 3, 2, 3, 2, 3, 3]"
[69],"[3, 1, 3, 1, 2, 0, 1, 3, 3, 3, 0, 2, 0, 1, 2, 2, 0, 0, 1, 3]"
"[9, 107, 13, 37]","[3, 3, 2, 0, 3, 3, 3, 0, 3, 0, 1, 3, 1, 2, 2, 3, 1, 0, 1, 1]"
"[34, 18, 107]","[1, 2, 1, 2, 0, 0, 2, 1, 3, 0, 2, 1, 0, 3, 2, 1, 2, 2, 3, 2]"
"[138, 124, 88, 160, 37]","[2, 2, 2, 0, 2, 2, 2, 0, 1, 0, 3, 1, 3, 1, 0, 3, 2, 1, 1, 1]"
"[12, 65, 115, 37]","[1, 0, 1, 0, 2, 3, 1, 1, 3, 3, 0, 0, 3, 2, 2, 3, 2, 0, 2, 1]"
"[82, 39, 81, 33]","[1, 3, 1, 1, 2, 1, 0, 0, 2, 2, 2, 3, 1, 1, 0, 0, 0, 0, 1, 2]"
"[41, 176]","[1, 0, 1, 0, 2, 3, 2, 3, 3, 2, 2, 3, 1, 0, 3, 2, 3, 2, 3, 3]"
"[11, 185]","[2, 3, 3, 2, 2, 2, 2, 0, 2, 2, 1, 3, 0, 1, 3, 0, 1, 2, 0, 0]"
[7],"[3, 1, 2, 3, 2, 0, 2, 3, 1, 2, 2, 1, 2, 3, 2, 2, 2, 1, 2, 3]"
[94],"[3, 3, 1, 0, 2, 3, 3, 0, 2, 0, 0, 2, 2, 0, 2, 2, 3, 3, 2, 0]"
"[75, 94, 48, 122, 188]","[1, 0, 1, 0, 2, 3, 2, 3, 0, 0, 2, 3, 2, 0, 3, 2, 2, 2, 3, 2]"
"[112, 181, 38]","[0, 3, 1, 2, 2, 1, 2, 0, 2, 0, 0, 1, 1, 2, 0, 3, 3, 0, 0, 0]"
"[143, 198, 58, 177, 101]","[3, 1, 2, 2, 1, 3, 0, 1, 1, 3, 0, 2, 1, 2, 3, 0, 2, 2, 2, 3]"
"[116, 164]","[0, 2, 3, 0, 1, 3, 3, 0, 0, 2, 2, 1, 3, 0, 3, 0, 0, 3, 3, 3]"
"[158, 150, 42, 43, 191]","[3, 3, 3, 0, 3, 0, 3, 3, 3, 3, 0, 2, 1, 1, 2, 2, 0, 0, 3, 1]"
"[105, 114, 102, 69]","[0, 1, 0, 1, 1, 1, 3, 0, 1, 3, 2, 3, 0, 1, 1, 0, 2, 3, 3, 0]"
"[43, 189, 149, 108, 145]","[3, 3, 2, 0, 3, 3, 3, 0, 3, 1, 1, 3, 1, 3, 2, 3, 2, 0, 1, 1]"
"[142, 0, 54, 194, 108]","[1, 0, 2, 2, 1, 3, 2, 1, 1, 3, 3, 2, 2, 2, 3, 2, 2, 3, 0, 3]"
"[85, 189, 5, 20]","[2, 0, 2, 2, 2, 0, 2, 0, 1, 1, 0, 2, 3, 0, 2, 2, 2, 2, 2, 3]"
"[16, 130, 78, 161]","[3, 3, 0, 2, 3, 2, 1, 3, 3, 0, 3, 2, 3, 1, 0, 1, 2, 0, 2, 3]"
[86],"[2, 1, 3, 0, 1, 0, 0, 2, 2, 3, 0, 1, 2, 0, 3, 1, 0, 0, 3, 2]"
"[35, 32, 185, 67, 49]","[0, 3, 3, 2, 0, 3, 1, 0, 0, 3, 1, 2, 2, 0, 2, 1, 1, 1, 2, 0]"
[166],"[0, 1, 1, 2, 3, 3, 3, 3, 0, 1, 3, 3, 3, 0, 1, 0, 3, 0, 1, 0]"
"[125, 92, 91, 161]","[1, 2, 0, 2, 1, 1, 2, 1, 2, 0, 3, 0, 1, 3, 1, 2, 3, 2, 0, 3]"
"[33, 183, 44]","[1, 1, 1, 0, 3, 0, 0, 1, 3, 2, 2, 3, 2, 1, 0, 1, 0, 2, 3, 2]"
"[75, 39]","[1, 1, 3, 1, 3, 2, 3, 0, 3, 0, 0, 1, 1, 0, 0, 2, 0, 1, 1, 0]"
[7],"[3, 1, 2, 1, 2, 0, 0, 3, 2, 2, 2, 3, 2, 0, 3, 0, 2, 1, 2, 1]"
[42],"[3, 1, 3, 0, 2, 0, 1, 3, 3, 3, 0, 2, 0, 1, 0, 2, 0, 3, 0, 3]"
[133],"[1, 3, 1, 3, 1, 0, 3, 0, 1, 3, 3, 2, 2, 0, 0, 1, 3, 0, 2, 3]"
"[31, 38]","[0, 2, 1, 2, 2, 1, 3, 1, 1, 0, 0, 1, 0, 0, 1, 2, 3, 1, 1, 1]"
"[148, 88, 94, 116]","[2, 3, 1, 1, 2, 1, 0, 3, 1, 1, 2, 2, 3, 1, 3, 0, 1, 3, 0, 0]"
"[148, 125]","[1, 2, 3, 3, 3, 2, 0, 1, 2, 1, 3, 0, 2, 1, 1, 0, 2, 0, 3, 1]"
"[169, 37]","[2, 0, 2, 0, 2, 3, 1, 0, 3, 0, 0, 0, 3, 0, 0, 3, 2, 3, 1, 2]"
"[52, 67, 35]","[1, 3, 3, 1, 3, 2, 0, 3, 0, 3, 0, 1, 0, 0, 0, 2, 0, 2, 3, 3]"
"[192, 126, 178, 20, 150]","[3, 0, 2, 3, 1, 3, 2, 2, 2, 1, 1, 0, 3, 0, 0, 2, 2, 1, 3, 2]"
"[139, 69, 141, 198]","[0, 1, 3, 0, 2, 1, 2, 3, 3, 3, 0, 2, 0, 1, 0, 2, 1, 3, 0, 3]"
"[50, 122, 47, 199, 20]","[2, 0, 2, 3, 3, 0, 0, 2, 2, 2, 2, 3, 3, 3, 3, 0, 2, 2, 3, 3]"
"[153, 72, 172, 101, 71]","[2, 2, 2, 1, 2, 1, 3, 1, 1, 1, 2, 3, 1, 0, 1, 2, 3, 1, 1, 0]"
"[35, 98, 192, 82]","[3, 3, 1, 3, 0, 2, 1, 0, 3, 3, 3, 2, 0, 2, 0, 3, 1, 2, 3, 3]"
"[47, 124, 174, 39]","[0, 1, 3, 1, 3, 1, 0, 0, 0, 2, 0, 1, 1, 1, 1, 0, 3, 0, 1, 2]"
"[47, 80, 134, 167, 171]","[1, 3, 1, 3, 2, 2, 0, 3, 2, 2, 1, 2, 0, 0, 0, 3, 0, 2, 1, 3]"
"[19, 156, 40]","[3, 3, 3, 2, 2, 1, 0, 0, 1, 1, 3, 1, 2, 1, 2, 2, 3, 1, 3, 0]"
"[57, 166, 81, 179, 158]","[0, 3, 0, 1, 3, 1, 3, 0, 0, 3, 1, 3, 0, 1, 1, 3, 3, 0, 1, 0]"
"[60, 103, 47, 92, 167]","[1, 3, 2, 2, 2, 1, 2, 0, 2, 3, 2, 2, 3, 1, 0, 2, 1, 0, 3, 3]"
"[62, 93, 171, 46, 147]","[2, 0, 1, 0, 2, 0, 1, 2, 2, 2, 0, 0, 2, 3, 2, 1, 2, 0, 3, 2]"
"[80, 182]","[3, 3, 1, 3, 0, 2, 1, 2, 3, 3, 3, 2, 0, 0, 2, 0, 1, 2, 3, 3]"
"[45, 72, 131]","[2, 3, 1, 1, 2, 0, 2, 0, 1, 2, 2, 2, 3, 3, 0, 0, 2, 3, 1, 1]"
[19],"[1, 0, 0, 0, 2, 1, 3, 0, 1, 0, 1, 1, 2, 1, 0, 1, 3, 0, 3, 0]"
[52],"[1, 0, 2, 0, 1, 1, 2, 3, 0, 2, 2, 3, 1, 0, 3, 0, 2, 2, 3, 2]"
[65],"[1, 2, 0, 2, 1, 1, 1, 1, 2, 0, 0, 3, 0, 3, 1, 2, 3, 2, 0, 3]"
"[65, 85, 89, 195, 165]","[1, 0, 0, 2, 2, 1, 2, 1, 1, 0, 1, 2, 2, 1, 1, 2, 1, 0, 1, 3]"
"[86, 38, 180, 189]","[0, 3, 1, 2, 0, 1, 2, 2, 2, 0, 1, 0, 2, 2, 2, 3, 2, 2, 1, 2]"
"[51, 34, 52]","[1, 2, 3, 0, 1, 3, 3, 3, 3, 0, 0, 1, 2, 0, 3, 1, 3, 3, 1, 0]"
