fav_partners,project_prefs
"[92, 131, 129]","[1, 2, 0, 0, 1, 0, 0, 0, 3, 2, 2, 0, 1, 3, 1, 1, 2, 1, 2, 0]"
"[149, 138]","[2, 1, 0, 1, 0, 1, 1, 1, 2, 1, 0, 1, 3, 2, 1, 2, 1, 1, 2, 3]"
"[59, 160, 58, 76]","[1, 2, 0, 1, 1, 2, 2, 3, 0, 1, 3, 2, 0, 0, 0, 0, 3, 2, 3, 1]"
"[4, 149, 172, 6, 0]","[1, 2, 0, 0, 1, 0, 0, 0, 3, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 0]"
[3],"[1, 2, 0, 0, 1, 0, 0, 2, 3, 2, 2, 0, 3, 1, 0, 1, 2, 1, 2, 0]"
[165],"[1, 1, 1, 3, 3, 0, 2, 2, 2, 3, 2, 0, 3, 1, 0, 0, 0, 1, 1, 3]"
"[3, 164, 158]","[1, 2, 0, 2, 3, 0, 0, 0, 3, 0, 2, 2, 1, 2, 2, 2, 0, 1, 2, 0]"
"[192, 67, 42]","[1, 2, 3, 0, 2, 0, 0, 0, 2, 3, 0, 1, 0, 1, 3, 2, 3, 2, 1, 2]"
[101],"[3, 0, 1, 3, 1, 0, 0, 0, 2, 2, 2, 1, 3, 0, 1, 1, 0, 1, 1, 2]"
"[65, 77]","[3, 3, 2, 2, 2, 3, 2, 0, 1, 3, 1, 2, 3, 3, 0, 3, 3, 3, 1, 2]"
"[5, 131, 98, 128]","[1, 1, 1, 3, 3, 0, 2, 2, 2, 3, 0, 0, 3, 1, 0, 0, 2, 1, 1, 0]"
"[52, 96]","[2, 0, 1, 2, 0, 2, 3, 0, 1, 0, 0, 1, 2, 0, 1, 1, 1, 2, 3, 2]"
[172],"[3, 1, 2, 1, 2, 1, 2, 3, 3, 0, 0, 1, 3, 1, 1, 0, 1, 3, 1, 1]"
"[9, 11]","[2, 0, 1, 2, 2, 3, 2, 0, 1, 0, 1, 2, 3, 3, 0, 3, 1, 2, 1, 2]"
"[66, 181]","[3, 2, 2, 1, 1, 2, 1, 0, 1, 2, 0, 2, 1, 3, 3, 1, 0, 0, 3, 1]"
[93],"[0, 1, 0, 2, 0, 0, 0, 3, 1, 2, 2, 1, 1, 1, 2, 1, 1, 0, 1, 1]"
[170],"[0, 2, 2, 1, 0, 1, 0, 1, 1, 2, 2, 2, 3, 2, 0, 0, 1, 3, 2, 1]"
"[180, 43, 94]","[3, 3, 2, 1, 1, 0, 1, 0, 0, 1, 2, 2, 1, 1, 1, 3, 1, 2, 3, 0]"
[197],"[2, 3, 2, 1, 0, 1, 1, 1, 1, 1, 2, 1, 1, 2, 0, 1, 2, 2, 3, 0]"
"[12, 127]","[3, 1, 2, 1, 1, 1, 2, 0, 0, 0, 0, 1, 3, 3, 3, 0, 3, 1, 1, 0]"
"[22, 33, 18, 59, 16]","[0, 3, 2, 1, 0, 1, 1, 1, 1, 0, 2, 1, 2, 1, 0, 1, 2, 2, 3, 0]"
"[61, 93]","[0, 3, 0, 0, 2, 2, 2, 1, 2, 0, 1, 3, 2, 2, 2, 1, 1, 2, 0, 0]"
"[20, 69]","[0, 3, 0, 1, 3, 1, 1, 1, 1, 0, 2, 1, 0, 0, 0, 3, 0, 2, 2, 0]"
