fav_partners,project_prefs
"[660, 562, 320]","[0, 1, 2, 2, 1, 2, 1, 2, 2, 3, 2, 0, 2, 3, 3, 2, 1, 0, 3, 3, 3, 2, 2, 0, 1, 3, 2, 3, 2, 0, 0, 2, 2, 1, 1, 1, 1, 0, 1, 3, 3, 0, 2, 1, 0, 2, 0, 2, 2, 1, 0, 2, 3, 2, 0, 0, 1, 3, 2, 3, 0, 1, 3, 0, 0, 0, 1, 3, 2, 2, 3, 0, 0, 2, 0, 0, 0, 3, 1, 2, 2, 1, 2, 0, 1, 1, 2, 0, 3, 1]"
"[34, 483]","[0, 2, 2, 3, 3, 2, 0, 1, 2, 3, 3, 3, 0, 3, 0, 1, 2, 0, 1, 3, 1, 1, 0, 3, 3, 0, 1, 1, 2, 0, 2, 0, 0, 3, 3, 3, 0, 1, 1, 3, 0, 1, 0, 2, 3, 0, 2, 2, 0, 0, 0, 3, 2, 1, 3, 2, 2, 3, 2, 2, 0, 3, 3, 1, 2, 0, 2, 0, 3, 0, 2, 1, 0, 1, 2, 2, 2, 2, 0, 3, 0, 1, 1, 2, 1, 0, 1, 0, 2, 3]"
"[254, 404]","[2, 2, 1, 3, 2, 3, 3, 2, 3, 1, 2, 0, 3, 1, 0, 2, 1, 1, 2, 1, 0, 1, 1, 0, 0, 0, 3, 1, 2, 2, 2, 3, 3, 2, 3, 3, 0, 2, 3, 3, 1, 0, 2, 2, 0, 1, 1, 3, 3, 3, 0, 0, 2, 0, 0, 2, 1, 2, 0, 0, 0, 0, 2, 0, 2, 3, 3, 3, 0, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 3, 3, 3, 1, 0, 1, 1, 1, 3, 2, 1]"
[188],"[3, 1, 0, 0, 2, 3, 2, 1, 2, 1, 3, 1, 0, 1, 3, 3, 0, 0, 1, 2, 3, 3, 3, 0, 1, 2, 1, 3, 0, 0, 0, 1, 1, 3, 1, 1, 2, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 2, 2, 3, 2, 1, 1, 0, 1, 0, 1, 1, 1, 3, 0, 1, 2, 3, 2, 3, 0, 3, 0, 2, 3, 2, 2, 2, 2, 1, 0, 0, 3, 0, 3, 3, 1, 1, 0, 0, 0, 3, 3]"
"[13, 255, 372, 21, 133]","[2, 0, 0, 2, 2, 0, 1, 2, 2, 2, 2, 2, 2, 3, 2, 0, 1, 3, 3, 3, 3, 2, 0, 3, 2, 1, 2, 2, 2, 1, 2, 0, 2, 2, 1, 2, 1, 1, 1, 1, 2, 3, 1, 2, 1, 3, 3, 2, 3, 2, 0, 2, 2, 0, 2, 3, 3, 3, 3, 3, 0, 2, 1, 0, 3, 0, 1, 2, 2, 1, 0, 0, 3, 3, 3, 1, 0, 0, 3, 0, 0, 3, 0, 2, 2, 1, 3, 0, 0, 0]"
"[864, 612, 759, 185, 840]","[3, 2, 3, 3, 1, 0, 1, 0, 1, 3, 2, 3, 1, 0, 3, 0, 3, 3, 2, 2, 2, 3, 2, 3, 1, 0, 3, 2, 1, 1, 3, 3, 3, 2, 3, 1, 3, 3, 0, 2, 0, 0, 1, 1, 2, 0, 0, 1, 0, 1, 2, 1, 3, 2, 2, 3, 3, 3, 0, 2, 3, 1, 2, 1, 3, 3, 3, 2, 0, 1, 1, 3, 3, 2, 2, 0, 2, 2, 0, 3, 1, 0, 2, 3, 1, 2, 3, 3, 0, 3]"
"[561, 566]","[1, 2, 1, 2, 0, 2, 2, 2, 2, 1, 0, 3, 1, 0, 3, 1, 3, 2, 3, 1, 3, 0, 3, 0, 3, 3, 0, 2, 0, 1, 0, 3, 2, 0, 1, 0, 3, 3, 1, 3, 3, 1, 1, 3, 2, 0, 3, 1, 1, 0, 2, 1, 0, 0, 0, 2, 2, 3, 2, 0, 0, 0, 1, 2, 1, 0, 3, 1, 1, 2, 1, 2, 1, 0, 1, 3, 0, 2, 1, 2, 3, 2, 3, 3, 3, 1, 3, 2, 2, 0]"
"[786, 210, 476]","[2, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1, 0, 0, 1, 1, 3, 2, 1, 2, 2, 1, 2, 2, 1, 1, 3, 0, 3, 2, 0, 2, 3, 1, 0, 1, 2, 0, 0, 2, 3, 2, 0, 3, 1, 0, 3, 1, 0, 2, 3, 2, 0, 2, 1, 0, 0, 2, 3, 3, 3, 2, 1, 0, 3, 2, 0, 1, 2, 0, 3, 2, 0, 2, 1, 2, 3, 0, 0, 2, 1, 0, 1, 0, 2, 1, 0, 2, 0, 0, 0]"
"[815, 763, 616, 27, 415]","[3, 3, 1, 3, 3, 1, 0, 0, 0, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 3, 0, 1, 1, 2, 3, 0, 0, 0, 2, 1, 1, 0, 2, 2, 1, 1, 2, 2, 0, 0, 0, 0, 1, 3, 1, 3, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 0, 3, 2, 0, 0, 3, 1, 0, 0, 3, 2, 2, 1, 1, 3, 3, 0, 0, 1, 0, 2, 0, 1, 2, 0, 0, 0, 1, 1, 3]"
"[621, 757, 782]","[0, 0, 0, 1, 0, 0, 2, 2, 2, 3, 3, 1, 2, 3, 0, 0, 0, 2, 0, 3, 0, 2, 3, 2, 1, 1, 3, 3, 0, 3, 3, 2, 0, 1, 1, 1, 2, 3, 0, 3, 1, 0, 1, 1, 1, 1, 1, 0, 2, 3, 0, 0, 0, 1, 0, 2, 0, 3, 1, 1, 2, 3, 0, 3, 2, 2, 2, 3, 1, 0, 0, 1, 3, 1, 2, 1, 3, 2, 0, 0, 1, 0, 3, 1, 2, 0, 1, 3, 3, 1]"
"[105, 180, 80]","[1, 1, 3, 3, 0, 2, 3, 1, 2, 1, 2, 1, 3, 1, 3, 0, 1, 1, 3, 3, 3, 0, 0, 0, 0, 3, 1, 2, 2, 2, 3, 3, 2, 2, 3, 3, 0, 0, 0, 2, 2, 3, 2, 2, 0, 0, 0, 2, 3, 3, 1, 0, 0, 0, 2, 3, 0, 3, 3, 3, 2, 0, 0, 0, 2, 1, 1, 2, 0, 3, 3, 3, 0, 3, 1, 2, 3, 2, 3, 3, 3, 3, 3, 1, 2, 1, 2, 1, 2, 2]"
[185],"[0, 2, 0, 3, 2, 3, 2, 0, 0, 3, 1, 3, 1, 2, 0, 3, 2, 1, 1, 1, 0, 0, 0, 2, 1, 1, 2, 1, 2, 2, 0, 2, 3, 1, 1, 2, 0, 0, 0, 3, 2, 0, 0, 0, 3, 3, 2, 0, 2, 0, 3, 0, 3, 2, 0, 0, 0, 2, 2, 3, 3, 1, 1, 3, 1, 0, 0, 2, 2, 1, 2, 1, 1, 3, 3, 3, 1, 2, 2, 1, 3, 2, 2, 1, 0, 3, 0, 3, 3, 0]"
"[319, 570, 401, 873, 268]","[2, 0, 2, 1, 1, 1, 2, 2, 2, 1, 3, 1, 0, 1, 2, 2, 3, 3, 2, 1, 1, 0, 1, 2, 2, 2, 1, 2, 3, 2, 3, 3, 3, 1, 1, 2, 2, 0, 0, 1, 0, 3, 1, 3, 3, 3, 3, 3, 3, 2, 0, 2, 2, 1, 0, 2, 0, 3, 1, 2, 0, 1, 2, 0, 3, 1, 1, 3, 3, 2, 0, 1, 0, 3, 1, 0, 0, 2, 3, 2, 2, 3, 0, 0, 2, 2, 1, 1, 1, 2]"
[4],"[2, 0, 0, 2, 2, 0, 1, 2, 2, 2, 2, 2, 3, 3, 3, 0, 1, 3, 0, 3, 3, 2, 0, 1, 2, 3, 2, 2, 2, 1, 2, 0, 2, 2, 1, 1, 1, 0, 2, 0, 2, 3, 1, 0, 1, 3, 3, 3, 3, 3, 2, 1, 2, 0, 2, 3, 3, 3, 3, 3, 2, 0, 1, 0, 3, 3, 1, 2, 2, 1, 0, 3, 1, 0, 3, 1, 0, 1, 3, 0, 0, 3, 0, 3, 2, 1, 3, 0, 0, 0]"
