fav_partners,project_prefs
[459],"[1, 1, 3, 2, 2, 2, 1, 3, 1, 2, 1, 1, 2, 2, 2, 1, 1, 2, 1, 2, 1, 2, 1, 0, 2, 2, 3, 0, 1, 2, 1, 0, 1, 0, 0, 3, 3, 3, 3, 1, 1, 1, 2, 0, 3, 2, 2, 1, 0, 0, 0, 0, 2, 3, 3, 0, 1, 0, 1, 1, 1, 0, 3, 1, 3, 0, 1, 1, 2, 0, 0, 1, 3, 0, 0, 0, 3, 2, 0, 2, 3, 3, 3, 0, 2, 1, 1, 3, 2, 0]"
[767],"[1, 2, 0, 2, 3, 2, 0, 3, 1, 0, 2, 2, 2, 3, 3, 2, 3, 1, 2, 3, 2, 0, 0, 2, 0, 0, 3, 1, 1, 3, 3, 3, 1, 3, 0, 3, 0, 1, 2, 0, 0, 3, 2, 1, 0, 1, 0, 0, 3, 3, 2, 2, 2, 3, 2, 1, 0, 1, 1, 1, 1, 0, 1, 0, 3, 3, 1, 2, 2, 2, 1, 2, 1, 1, 2, 3, 3, 3, 2, 1, 1, 1, 0, 2, 2, 3, 2, 1, 0, 1]"
"[645, 173, 196, 521]","[2, 1, 2, 2, 2, 1, 0, 1, 1, 1, 3, 2, 3, 3, 0, 2, 3, 2, 1, 3, 0, 0, 2, 0, 1, 2, 3, 3, 1, 1, 3, 1, 0, 0, 1, 2, 0, 0, 1, 0, 3, 3, 2, 3, 3, 2, 3, 2, 3, 1, 2, 3, 1, 0, 0, 2, 3, 2, 2, 3, 1, 0, 0, 3, 2, 1, 2, 1, 1, 3, 3, 1, 0, 3, 0, 2, 1, 2, 0, 3, 1, 2, 3, 0, 0, 1, 0, 3, 1, 3]"
[806],"[1, 0, 0, 2, 0, 3, 1, 2, 2, 0, 2, 3, 2, 0, 0, 0, 3, 3, 2, 0, 2, 0, 1, 3, 0, 0, 1, 3, 2, 1, 2, 2, 1, 2, 2, 3, 0, 0, 0, 2, 0, 3, 2, 3, 2, 0, 3, 2, 1, 2, 0, 2, 3, 3, 0, 2, 0, 1, 1, 1, 2, 0, 3, 0, 1, 3, 0, 3, 1, 1, 3, 3, 3, 2, 1, 2, 3, 3, 0, 3, 3, 0, 0, 1, 0, 1, 3, 2, 3, 3]"
"[800, 49, 626]","[2, 3, 1, 0, 3, 0, 1, 3, 3, 2, 2, 1, 0, 2, 3, 1, 3, 0, 0, 1, 1, 1, 0, 2, 2, 3, 2, 3, 1, 1, 0, 2, 3, 3, 3, 0, 2, 2, 3, 1, 1, 1, 1, 0, 2, 3, 0, 0, 3, 0, 3, 0, 2, 2, 1, 0, 0, 3, 3, 1, 0, 3, 3, 2, 2, 2, 1, 0, 3, 3, 3, 2, 3, 0, 0, 1, 1, 3, 1, 0, 2, 1, 0, 3, 1, 0, 1, 1, 0, 0]"
"[814, 714]","[2, 0, 3, 0, 1, 1, 1, 0, 1, 3, 2, 3, 2, 3, 0, 3, 3, 0, 3, 3, 3, 3, 1, 2, 3, 0, 3, 1, 2, 0, 0, 3, 0, 3, 3, 0, 1, 2, 2, 3, 1, 3, 3, 0, 2, 0, 3, 1, 0, 3, 3, 1, 3, 0, 0, 3, 3, 1, 2, 0, 0, 0, 2, 3, 0, 0, 2, 1, 0, 3, 0, 2, 2, 1, 2, 3, 1, 1, 3, 2, 1, 2, 2, 2, 2, 0, 3, 2, 1, 2]"
[189],"[2, 0, 2, 0, 1, 2, 1, 1, 1, 1, 0, 1, 3, 2, 0, 2, 2, 3, 1, 2, 3, 1, 0, 0, 3, 2, 0, 0, 1, 3, 0, 0, 2, 1, 3, 1, 0, 1, 1, 2, 0, 2, 3, 3, 2, 3, 0, 2, 1, 0, 0, 1, 2, 2, 0, 2, 1, 0, 1, 2, 0, 2, 0, 2, 0, 1, 1, 2, 0, 2, 2, 3, 1, 1, 1, 1, 0, 1, 0, 1, 0, 3, 1, 2, 0, 3, 1, 0, 3, 3]"
"[875, 406, 401, 164, 651]","[3, 3, 2, 0, 0, 3, 3, 0, 3, 1, 2, 3, 0, 0, 1, 0, 1, 2, 3, 1, 2, 0, 3, 3, 3, 0, 1, 1, 2, 1, 3, 3, 2, 3, 0, 0, 1, 2, 2, 2, 0, 3, 1, 2, 2, 1, 2, 0, 2, 3, 3, 0, 0, 0, 3, 0, 2, 3, 3, 3, 3, 0, 1, 3, 1, 3, 2, 3, 2, 1, 3, 3, 2, 2, 1, 0, 3, 3, 3, 2, 3, 1, 2, 0, 3, 2, 2, 0, 1, 2]"
"[571, 651, 529]","[3, 1, 2, 3, 3, 1, 0, 3, 0, 1, 2, 2, 2, 0, 2, 2, 0, 0, 0, 3, 2, 0, 2, 1, 2, 1, 2, 1, 2, 3, 3, 0, 1, 0, 0, 2, 1, 0, 2, 1, 3, 1, 2, 2, 3, 2, 3, 3, 2, 3, 0, 1, 1, 0, 3, 3, 2, 3, 0, 2, 1, 0, 2, 0, 3, 0, 0, 3, 1, 0, 1, 1, 3, 1, 0, 2, 3, 3, 2, 0, 1, 2, 2, 3, 0, 1, 2, 3, 1, 2]"
[347],"[2, 0, 3, 0, 2, 1, 0, 1, 0, 2, 3, 1, 0, 2, 0, 2, 0, 3, 0, 1, 3, 1, 0, 0, 1, 0, 2, 0, 0, 2, 2, 2, 0, 2, 3, 3, 2, 3, 2, 0, 0, 2, 2, 3, 1, 2, 1, 0, 1, 3, 3, 2, 2, 1, 2, 2, 1, 1, 2, 3, 3, 0, 0, 2, 3, 2, 0, 3, 0, 1, 2, 1, 0, 3, 0, 3, 0, 0, 3, 1, 0, 0, 0, 2, 1, 3, 3, 2, 2, 2]"
