fav_partners,project_prefs
"[324, 688, 861, 690]","[3, 0, 3, 3, 2, 0, 3, 2, 3, 2, 0, 1, 3, 1, 3, 2, 2, 2, 1, 3, 2, 1, 3, 3, 0, 0, 2, 0, 1, 2, 1, 1, 3, 1, 0, 1, 1, 0, 2, 1, 2, 2, 3, 2, 0, 3, 2, 2, 2, 2, 1, 1, 3, 0, 2, 0, 2, 2, 3, 0, 3, 0, 2, 1, 3, 0, 0, 0, 3, 2, 2, 3, 1, 0, 1, 0, 2, 1, 2, 0, 3, 3, 2, 2, 3, 1, 0, 2, 1, 0]"
"[388, 764]","[3, 1, 1, 0, 3, 1, 0, 2, 2, 3, 1, 2, 0, 1, 1, 0, 3, 0, 3, 1, 1, 0, 1, 0, 1, 2, 3, 0, 0, 2, 1, 0, 1, 3, 3, 2, 1, 2, 2, 1, 3, 2, 1, 3, 3, 1, 2, 0, 3, 0, 1, 3, 2, 2, 1, 1, 0, 3, 0, 1, 3, 0, 1, 1, 0, 2, 1, 3, 0, 0, 3, 0, 1, 0, 2, 1, 1, 0, 3, 2, 3, 2, 3, 0, 0, 3, 2, 0, 2, 2]"
[569],"[3, 1, 1, 1, 3, 0, 2, 0, 3, 1, 0, 0, 2, 2, 3, 1, 0, 0, 2, 2, 1, 3, 0, 3, 1, 2, 2, 2, 3, 0, 1, 0, 0, 1, 2, 0, 2, 3, 1, 1, 3, 1, 0, 0, 3, 3, 2, 0, 0, 2, 2, 0, 3, 2, 3, 0, 3, 3, 1, 0, 2, 3, 3, 3, 1, 2, 3, 1, 1, 1, 2, 1, 3, 1, 3, 3, 1, 2, 1, 1, 0, 1, 0, 0, 0, 3, 0, 0, 3, 3]"
[573],"[2, 1, 1, 0, 0, 1, 1, 2, 3, 0, 2, 0, 2, 0, 3, 1, 0, 2, 3, 1, 3, 1, 2, 0, 1, 0, 0, 0, 0, 0, 2, 1, 3, 3, 0, 0, 0, 0, 2, 2, 3, 0, 3, 3, 1, 1, 0, 3, 2, 2, 2, 1, 0, 1, 1, 1, 3, 1, 0, 1, 1, 0, 1, 1, 0, 2, 3, 1, 1, 3, 0, 3, 2, 1, 2, 1, 3, 0, 0, 2, 3, 3, 1, 2, 3, 1, 3, 3, 0, 2]"
"[501, 137, 512, 671]","[2, 2, 3, 0, 2, 0, 1, 2, 0, 2, 2, 1, 2, 3, 3, 1, 1, 1, 2, 0, 1, 0, 3, 3, 3, 3, 3, 2, 1, 2, 1, 3, 2, 0, 2, 3, 2, 1, 1, 1, 3, 1, 2, 1, 1, 0, 0, 3, 1, 3, 0, 1, 3, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 2, 0, 1, 0, 2, 3, 0, 1, 2, 3, 0, 3, 0, 1, 2, 0, 1, 0, 3, 0, 2, 0, 2, 1]"
"[754, 818, 274, 815, 214]","[1, 1, 3, 3, 2, 1, 1, 2, 2, 0, 2, 1, 0, 1, 3, 1, 2, 2, 0, 1, 0, 0, 3, 2, 3, 1, 2, 3, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 2, 2, 1, 3, 2, 2, 0, 2, 3, 2, 3, 0, 0, 1, 2, 2, 2, 2, 3, 3, 1, 3, 1, 2, 3, 1, 1, 1, 2, 2, 2, 3, 0, 2, 1, 3, 1, 1, 3, 0, 1, 1, 1, 1, 1, 0]"
"[820, 738, 333]","[0, 3, 2, 2, 1, 0, 0, 3, 2, 3, 3, 3, 0, 1, 1, 0, 1, 3, 0, 0, 3, 2, 0, 2, 2, 0, 3, 1, 2, 2, 1, 2, 1, 3, 3, 2, 0, 2, 2, 1, 0, 3, 2, 3, 1, 0, 3, 1, 3, 3, 3, 2, 2, 0, 3, 1, 2, 3, 3, 3, 1, 1, 0, 3, 3, 1, 2, 2, 0, 0, 1, 2, 2, 2, 3, 0, 1, 1, 2, 0, 2, 0, 1, 3, 2, 3, 3, 1, 2, 2]"
"[884, 350, 524]","[3, 3, 1, 2, 1, 2, 3, 1, 2, 2, 2, 0, 0, 0, 0, 1, 2, 1, 2, 3, 3, 2, 2, 1, 1, 1, 1, 2, 2, 0, 3, 1, 3, 2, 1, 3, 0, 0, 2, 1, 0, 0, 1, 1, 2, 1, 2, 2, 2, 2, 1, 0, 2, 0, 2, 1, 0, 3, 2, 1, 2, 1, 0, 2, 3, 2, 0, 3, 0, 3, 3, 0, 3, 1, 0, 3, 0, 0, 3, 0, 0, 3, 3, 0, 3, 3, 3, 1, 1, 1]"
[88],"[3, 2, 1, 1, 0, 1, 3, 0, 3, 1, 0, 1, 3, 3, 1, 2, 1, 0, 2, 3, 3, 2, 3, 0, 0, 2, 2, 3, 1, 1, 3, 3, 0, 0, 2, 3, 1, 2, 1, 0, 2, 3, 2, 2, 2, 2, 3, 3, 0, 1, 2, 1, 1, 0, 1, 1, 3, 0, 1, 1, 1, 2, 0, 0, 3, 3, 1, 0, 3, 1, 3, 1, 1, 0, 2, 3, 3, 2, 2, 2, 3, 2, 0, 0, 3, 2, 1, 2, 0, 2]"
"[812, 92, 82, 869]","[1, 3, 0, 1, 3, 1, 1, 2, 1, 3, 3, 1, 0, 0, 1, 1, 1, 1, 0, 3, 2, 0, 3, 3, 1, 1, 3, 1, 3, 1, 3, 0, 0, 2, 2, 1, 0, 1, 2, 0, 0, 0, 2, 0, 2, 3, 1, 2, 0, 0, 1, 0, 2, 1, 2, 0, 1, 0, 3, 1, 2, 2, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1, 2, 0, 1, 1, 0, 1, 2, 1, 1, 3, 1, 2, 1, 3, 3, 2, 3, 0]"
