fav_partners,project_prefs
"[175, 657, 289]","[1, 1, 2, 3, 2, 1, 2, 3, 3, 2, 3, 3, 3, 1, 1, 1, 1, 2, 1, 3, 3, 1, 0, 0, 1, 0, 3, 1, 0, 2, 0, 2, 3, 3, 2, 1, 2, 1, 2, 0, 2, 3, 1, 2, 3, 1, 3, 1, 0, 0, 2, 0, 0, 3, 1, 1, 3, 2, 2, 0, 0, 3, 3, 1, 2, 2, 2, 0, 1, 3]"
[135],"[2, 1, 1, 2, 1, 0, 1, 1, 3, 0, 3, 2, 2, 1, 0, 1, 3, 0, 0, 2, 2, 1, 1, 1, 1, 1, 2, 0, 2, 1, 0, 2, 0, 1, 3, 3, 1, 0, 2, 3, 3, 1, 2, 0, 1, 3, 2, 0, 1, 2, 3, 3, 1, 0, 2, 3, 1, 0, 2, 2, 3, 2, 1, 1, 0, 1, 2, 1, 2, 1]"
"[676, 259, 181, 588]","[1, 2, 1, 3, 2, 1, 0, 2, 3, 1, 3, 1, 3, 2, 3, 3, 0, 0, 1, 0, 2, 0, 2, 3, 0, 3, 2, 3, 1, 3, 2, 0, 0, 3, 1, 0, 2, 0, 0, 1, 2, 3, 3, 2, 1, 0, 1, 2, 0, 0, 0, 1, 2, 3, 0, 1, 2, 2, 2, 2, 2, 0, 2, 1, 2, 1, 2, 1, 1, 1]"
"[138, 646, 313, 520]","[2, 3, 1, 3, 2, 0, 0, 2, 1, 2, 1, 0, 1, 2, 2, 1, 0, 0, 1, 3, 0, 0, 1, 0, 3, 1, 1, 2, 1, 2, 1, 0, 3, 3, 0, 0, 1, 1, 1, 3, 3, 1, 1, 2, 1, 1, 3, 1, 0, 3, 3, 2, 3, 2, 0, 3, 1, 1, 3, 1, 1, 3, 2, 3, 2, 3, 1, 1, 3, 0]"
"[123, 19, 433, 653]","[1, 3, 1, 3, 0, 0, 3, 0, 1, 2, 1, 2, 1, 1, 3, 2, 1, 0, 2, 1, 3, 1, 1, 0, 1, 3, 3, 3, 2, 2, 3, 1, 2, 3, 0, 2, 0, 3, 3, 1, 1, 2, 2, 0, 2, 1, 1, 2, 3, 0, 0, 0, 0, 0, 3, 2, 0, 3, 0, 1, 1, 0, 3, 1, 1, 1, 1, 3, 2, 0]"
[186],"[3, 0, 3, 3, 3, 3, 3, 0, 1, 1, 3, 2, 0, 1, 2, 2, 1, 2, 3, 0, 0, 1, 0, 1, 3, 0, 2, 2, 2, 2, 0, 3, 2, 3, 2, 1, 0, 3, 2, 3, 0, 0, 2, 3, 0, 2, 0, 0, 0, 3, 0, 2, 0, 1, 0, 2, 0, 3, 2, 1, 1, 2, 3, 3, 1, 3, 2, 2, 3, 3]"
"[399, 268, 613, 294]","[2, 1, 3, 1, 2, 1, 0, 2, 3, 2, 1, 3, 0, 2, 0, 1, 2, 2, 1, 1, 0, 2, 1, 0, 3, 3, 2, 3, 3, 1, 3, 1, 2, 0, 0, 0, 3, 3, 2, 1, 1, 2, 2, 2, 3, 3, 3, 0, 1, 1, 2, 3, 2, 0, 0, 2, 0, 2, 1, 1, 2, 3, 0, 3, 1, 0, 0, 1, 2, 3]"
"[133, 603, 624, 281, 108]","[3, 3, 0, 0, 1, 2, 0, 1, 2, 3, 0, 0, 1, 2, 0, 2, 0, 1, 1, 1, 0, 0, 2, 3, 1, 3, 3, 1, 0, 0, 0, 3, 1, 2, 2, 3, 0, 3, 3, 1, 1, 3, 0, 3, 2, 3, 3, 0, 1, 2, 1, 1, 3, 0, 2, 3, 0, 3, 2, 3, 3, 1, 2, 0, 1, 1, 1, 3, 2, 1]"
"[349, 275]","[1, 2, 0, 3, 2, 0, 0, 1, 2, 1, 2, 1, 3, 1, 1, 2, 1, 3, 0, 1, 0, 1, 3, 0, 2, 1, 0, 1, 1, 0, 1, 1, 1, 3, 1, 3, 2, 1, 1, 2, 1, 2, 2, 3, 0, 0, 3, 3, 0, 3, 1, 0, 1, 0, 3, 2, 3, 3, 3, 0, 3, 2, 0, 1, 2, 3, 1, 3, 3, 2]"
"[114, 238]","[1, 1, 1, 3, 3, 3, 0, 2, 1, 0, 0, 0, 2, 2, 0, 3, 0, 2, 0, 2, 0, 1, 3, 2, 0, 3, 0, 0, 0, 2, 1, 0, 3, 2, 2, 0, 2, 3, 2, 2, 2, 0, 3, 0, 1, 1, 3, 1, 2, 0, 2, 2, 0, 0, 0, 2, 1, 1, 2, 1, 0, 0, 1, 0, 0, 0, 0, 1, 2, 2]"
"[27, 366, 279, 168]","[2, 3, 0, 3, 1, 3, 1, 1, 3, 0, 1, 3, 3, 1, 0, 1, 1, 3, 0, 0, 1, 1, 3, 0, 1, 1, 2, 2, 2, 2, 2, 1, 3, 1, 3, 2, 1, 0, 3, 1, 2, 2, 3, 2, 3, 2, 0, 1, 0, 1, 1, 3, 2, 2, 0, 1, 0, 3, 3, 1, 2, 2, 1, 0, 3, 2, 1, 1, 3, 2]"
"[394, 180, 535, 608, 217]","[3, 0, 0, 0, 3, 1, 3, 3, 1, 3, 3, 1, 2, 2, 2, 3, 0, 0, 2, 3, 1, 3, 2, 0, 1, 3, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 2, 1, 3, 1, 2, 3, 2, 3, 2, 2, 1, 0, 3, 1, 2, 0, 1, 3, 1, 3, 0, 2, 2, 1, 3, 0, 0, 3, 2, 3, 3]"
"[448, 263, 530]","[2, 0, 2, 1, 0, 1, 1, 3, 1, 1, 1, 0, 3, 3, 3, 0, 3, 2, 2, 3, 1, 2, 2, 3, 1, 3, 1, 2, 1, 2, 3, 2, 2, 0, 1, 0, 1, 0, 2, 1, 0, 2, 1, 3, 2, 2, 0, 1, 0, 3, 0, 1, 2, 1, 2, 2, 0, 1, 3, 3, 3, 0, 1, 3, 2, 1, 1, 3, 3, 3]"
"[501, 317]","[3, 3, 0, 3, 2, 2, 1, 1, 3, 1, 0, 2, 3, 3, 1, 2, 0, 3, 2, 2, 2, 2, 3, 2, 3, 1, 3, 0, 0, 2, 3, 0, 2, 2, 0, 0, 2, 3, 2, 3, 1, 0, 3, 1, 2, 1, 3, 1, 1, 3, 3, 3, 2, 3, 1, 2, 3, 0, 1, 2, 3, 2, 2, 0, 0, 2, 2, 0, 1, 3]"
[197],"[0, 2, 2, 2, 1, 2, 1, 1, 2, 1, 3, 3, 0, 2, 0, 3, 3, 1, 0, 1, 2, 3, 1, 2, 3, 1, 0, 1, 2, 2, 0, 0, 1, 3, 2, 0, 2, 1, 0, 2, 0, 2, 0, 3, 2, 1, 2, 3, 1, 2, 0, 3, 2, 1, 3, 3, 3, 1, 0, 1, 1, 0, 1, 0, 0, 2, 1, 3, 0, 1]"
