fav_partners,project_prefs
"[335, 217, 302]","[3, 2, 0, 0, 1, 2, 0, 1, 3, 3, 2, 0, 3, 3, 0, 2, 1, 3, 3, 1, 3, 2, 3, 1, 0, 0, 1, 2, 0, 1, 0, 1, 3, 3, 1, 3, 0, 0, 3, 3, 2, 0, 1, 0, 2, 2, 0, 2, 2, 3, 3, 2, 1, 0, 0, 0, 3, 3, 0, 1, 2, 1, 2, 3, 2, 2, 0, 0, 2, 1]"
[101],"[3, 1, 0, 2, 3, 1, 1, 0, 3, 2, 3, 1, 0, 0, 1, 0, 0, 1, 3, 1, 0, 3, 1, 2, 3, 3, 3, 0, 2, 0, 2, 1, 1, 3, 0, 0, 0, 0, 1, 2, 3, 2, 3, 0, 1, 3, 0, 0, 1, 0, 0, 3, 1, 2, 3, 1, 1, 1, 2, 1, 1, 0, 3, 0, 2, 2, 3, 1, 1, 1]"
"[135, 629, 38, 87, 411]","[0, 1, 3, 1, 3, 2, 0, 3, 0, 2, 2, 1, 2, 3, 1, 3, 3, 1, 0, 2, 0, 2, 1, 2, 2, 2, 0, 2, 2, 2, 0, 2, 3, 0, 1, 1, 2, 3, 2, 0, 3, 2, 2, 2, 1, 2, 2, 3, 2, 1, 1, 2, 0, 2, 0, 1, 3, 3, 1, 1, 0, 3, 1, 2, 0, 2, 2, 2, 3, 1]"
"[180, 650, 26, 144, 546]","[3, 2, 3, 0, 1, 1, 1, 0, 1, 1, 2, 2, 2, 2, 0, 0, 2, 2, 0, 0, 1, 3, 1, 0, 2, 1, 2, 2, 1, 3, 2, 3, 3, 2, 3, 1, 1, 1, 0, 0, 2, 3, 2, 0, 2, 3, 2, 1, 3, 0, 2, 1, 0, 1, 0, 3, 3, 2, 1, 2, 3, 3, 0, 1, 0, 0, 1, 1, 2, 1]"
"[376, 487, 60, 386, 641]","[0, 3, 3, 0, 0, 0, 1, 0, 1, 2, 2, 1, 0, 1, 3, 2, 0, 1, 0, 1, 3, 2, 0, 0, 3, 3, 0, 0, 3, 2, 3, 1, 1, 1, 3, 0, 3, 2, 0, 1, 0, 3, 0, 3, 3, 2, 0, 3, 3, 0, 0, 2, 3, 0, 2, 1, 3, 2, 1, 3, 0, 0, 3, 0, 0, 0, 0, 1, 2, 0]"
"[606, 45, 430]","[1, 0, 2, 2, 1, 3, 0, 3, 1, 0, 0, 0, 0, 2, 1, 3, 0, 0, 3, 1, 0, 0, 0, 3, 2, 2, 1, 1, 1, 2, 3, 1, 1, 2, 2, 3, 1, 0, 1, 1, 3, 2, 1, 0, 2, 3, 3, 0, 3, 2, 0, 2, 3, 0, 2, 3, 2, 3, 1, 3, 2, 0, 1, 1, 3, 2, 1, 2, 2, 1]"
"[348, 589, 19, 536]","[0, 1, 3, 0, 2, 2, 1, 2, 3, 3, 3, 2, 3, 1, 2, 0, 2, 1, 3, 0, 3, 0, 2, 2, 2, 1, 0, 3, 2, 2, 0, 3, 1, 0, 1, 1, 3, 0, 3, 3, 3, 0, 0, 0, 2, 3, 1, 2, 1, 2, 3, 0, 3, 0, 0, 3, 1, 0, 3, 0, 2, 3, 3, 2, 2, 1, 2, 0, 2, 1]"
"[642, 413, 2]","[3, 1, 3, 1, 3, 2, 0, 1, 0, 2, 2, 1, 2, 3, 3, 3, 3, 1, 2, 2, 0, 0, 0, 2, 2, 1, 3, 2, 2, 3, 3, 2, 0, 0, 1, 1, 3, 3, 2, 0, 2, 3, 2, 1, 1, 2, 2, 3, 2, 0, 1, 2, 2, 2, 3, 1, 3, 0, 1, 2, 1, 3, 1, 2, 0, 1, 2, 2, 1, 1]"
"[595, 341, 17]","[3, 3, 0, 1, 0, 0, 0, 3, 2, 1, 1, 3, 2, 2, 0, 0, 2, 3, 2, 2, 0, 2, 1, 0, 2, 1, 1, 1, 0, 2, 1, 1, 1, 3, 1, 0, 2, 3, 0, 2, 1, 0, 0, 3, 0, 1, 1, 1, 0, 3, 0, 2, 0, 3, 1, 1, 3, 3, 3, 3, 2, 1, 2, 2, 0, 2, 1, 0, 0, 2]"
"[407, 162, 339]","[0, 3, 2, 0, 2, 2, 1, 3, 0, 2, 3, 2, 3, 3, 3, 1, 1, 2, 0, 3, 2, 0, 2, 3, 1, 2, 0, 3, 0, 1, 0, 1, 1, 0, 2, 3, 1, 0, 3, 2, 1, 1, 2, 0, 0, 0, 3, 0, 1, 1, 2, 0, 2, 1, 0, 0, 1, 0, 0, 3, 2, 2, 2, 0, 0, 1, 1, 0, 3, 2]"
