fav_partners,project_prefs
"[472, 291, 269, 336]","[3, 1, 3, 0, 2, 0, 1, 2, 1, 1, 2, 0, 0, 1, 1, 3, 3, 3, 1, 1, 2, 3, 2, 1, 2, 2, 2, 3, 2, 2, 0, 2, 2, 3, 1, 2, 1, 2, 1, 3, 2, 1, 3, 2, 3, 3, 2, 2, 1, 0, 2, 0, 2, 1, 0, 1, 2, 2, 1, 2]"
"[253, 28, 457, 161, 196]","[3, 1, 1, 2, 0, 3, 1, 0, 1, 1, 1, 2, 1, 3, 2, 1, 1, 3, 2, 0, 1, 2, 0, 2, 1, 1, 2, 0, 0, 3, 3, 0, 0, 0, 1, 0, 0, 3, 2, 0, 2, 1, 3, 3, 3, 2, 2, 2, 1, 3, 2, 3, 1, 2, 2, 3, 0, 3, 3, 0]"
"[473, 308]","[2, 0, 1, 3, 0, 3, 0, 3, 1, 2, 0, 1, 2, 2, 2, 3, 2, 1, 2, 1, 3, 1, 2, 0, 1, 0, 0, 0, 0, 2, 1, 2, 2, 2, 3, 0, 2, 1, 2, 1, 2, 2, 3, 1, 2, 3, 3, 3, 2, 1, 1, 1, 3, 3, 0, 2, 1, 1, 1, 2]"
"[60, 121]","[2, 2, 1, 1, 0, 3, 1, 0, 3, 1, 0, 1, 1, 0, 1, 1, 1, 0, 3, 0, 1, 2, 0, 3, 3, 1, 2, 1, 2, 1, 1, 2, 2, 3, 1, 0, 1, 1, 0, 0, 3, 0, 2, 2, 2, 3, 3, 0, 1, 3, 3, 0, 3, 3, 1, 2, 2, 2, 1, 3]"
"[55, 417, 14, 558, 345]","[0, 2, 3, 2, 3, 1, 1, 0, 0, 1, 3, 3, 1, 2, 0, 2, 3, 2, 1, 3, 1, 0, 2, 2, 0, 0, 1, 1, 1, 2, 1, 1, 3, 2, 3, 0, 3, 3, 1, 0, 1, 1, 3, 1, 2, 0, 0, 0, 3, 0, 0, 1, 2, 0, 3, 3, 3, 3, 3, 1]"
"[573, 452, 571, 136, 112]","[0, 0, 0, 1, 2, 3, 0, 2, 1, 0, 2, 2, 0, 0, 2, 2, 1, 2, 0, 0, 3, 0, 2, 2, 3, 2, 3, 3, 1, 2, 1, 3, 3, 3, 1, 1, 0, 3, 0, 0, 1, 3, 3, 2, 0, 0, 0, 1, 2, 3, 0, 1, 0, 0, 0, 3, 0, 3, 3, 3]"
"[175, 107, 360]","[1, 2, 0, 0, 1, 1, 1, 0, 3, 0, 1, 0, 3, 1, 1, 1, 2, 1, 0, 2, 1, 1, 2, 3, 3, 2, 2, 2, 2, 0, 1, 1, 1, 2, 1, 2, 0, 2, 0, 1, 0, 3, 3, 0, 1, 1, 3, 2, 1, 0, 2, 2, 0, 1, 2, 0, 3, 2, 2, 1]"
[139],"[2, 3, 1, 1, 3, 1, 0, 3, 3, 0, 2, 3, 0, 2, 0, 2, 0, 1, 2, 0, 3, 1, 2, 2, 1, 3, 2, 3, 2, 3, 3, 2, 2, 3, 1, 1, 3, 0, 2, 0, 0, 3, 3, 2, 2, 2, 1, 1, 3, 0, 1, 2, 1, 2, 2, 3, 1, 2, 1, 1]"
"[338, 466, 579, 552]","[1, 2, 3, 1, 1, 1, 1, 0, 0, 0, 3, 1, 3, 0, 1, 3, 2, 3, 0, 1, 2, 2, 3, 3, 3, 3, 0, 3, 0, 0, 0, 1, 2, 3, 1, 1, 1, 2, 1, 2, 3, 0, 0, 1, 3, 3, 1, 0, 0, 0, 1, 2, 1, 3, 1, 0, 2, 2, 0, 2]"
"[242, 120]","[2, 1, 0, 1, 3, 0, 1, 3, 3, 3, 3, 3, 3, 3, 3, 1, 0, 1, 1, 1, 3, 0, 3, 3, 0, 0, 0, 0, 0, 0, 2, 0, 1, 2, 1, 2, 3, 3, 0, 2, 0, 3, 2, 1, 2, 1, 0, 2, 3, 2, 2, 1, 1, 0, 3, 2, 1, 1, 3, 3]"
"[300, 364, 115]","[2, 0, 0, 2, 3, 3, 2, 0, 3, 2, 2, 3, 1, 3, 1, 0, 0, 3, 1, 0, 0, 0, 2, 1, 2, 3, 3, 0, 0, 3, 0, 2, 0, 3, 0, 0, 3, 0, 1, 3, 3, 3, 2, 2, 3, 3, 1, 1, 0, 1, 1, 3, 2, 2, 3, 1, 3, 3, 1, 2]"
"[378, 129, 274, 285, 431]","[1, 1, 3, 3, 1, 3, 3, 2, 2, 3, 1, 1, 2, 2, 2, 1, 0, 3, 2, 1, 3, 0, 3, 3, 3, 1, 3, 2, 3, 2, 0, 1, 2, 0, 0, 0, 3, 3, 0, 0, 3, 3, 1, 2, 0, 2, 3, 0, 0, 1, 3, 2, 2, 1, 3, 3, 1, 1, 1, 1]"
"[415, 551, 389, 117]","[1, 3, 0, 3, 1, 0, 2, 2, 3, 0, 3, 2, 3, 2, 3, 3, 0, 3, 2, 2, 2, 0, 3, 1, 3, 1, 2, 1, 1, 1, 1, 2, 3, 2, 1, 0, 0, 0, 0, 3, 1, 2, 3, 3, 3, 2, 3, 2, 1, 3, 3, 3, 3, 3, 2, 1, 3, 1, 1, 0]"
[213],"[2, 3, 3, 1, 1, 1, 3, 2, 0, 0, 1, 0, 2, 2, 2, 1, 3, 1, 3, 2, 2, 2, 1, 0, 2, 1, 2, 0, 0, 1, 2, 1, 3, 2, 1, 3, 2, 0, 2, 2, 2, 3, 3, 2, 3, 2, 0, 2, 3, 0, 0, 2, 0, 1, 1, 0, 1, 0, 0, 2]"
"[4, 53, 498, 384, 199]","[0, 2, 3, 3, 3, 1, 1, 0, 0, 1, 3, 3, 1, 2, 0, 2, 3, 2, 1, 3, 1, 0, 2, 2, 0, 3, 1, 1, 1, 2, 1, 3, 3, 2, 3, 0, 3, 3, 1, 0, 2, 1, 3, 1, 2, 0, 0, 0, 3, 3, 0, 1, 2, 0, 3, 3, 3, 3, 3, 1]"
[384],"[2, 1, 0, 3, 0, 3, 1, 3, 0, 1, 1, 2, 3, 3, 0, 1, 1, 2, 1, 1, 0, 3, 3, 1, 0, 3, 0, 0, 0, 1, 0, 1, 0, 1, 1, 2, 3, 2, 3, 1, 0, 1, 3, 2, 0, 0, 1, 1, 2, 1, 0, 1, 1, 2, 1, 2, 1, 2, 3, 3]"
"[306, 180, 188]","[0, 2, 1, 1, 3, 2, 3, 1, 0, 2, 2, 3, 2, 0, 2, 3, 0, 1, 2, 0, 1, 0, 3, 3, 1, 0, 3, 2, 2, 1, 1, 1, 3, 1, 0, 0, 1, 1, 3, 2, 2, 3, 1, 2, 2, 3, 3, 3, 0, 1, 2, 2, 3, 2, 1, 0, 1, 1, 3, 2]"
"[563, 278, 367, 39]","[0, 1, 1, 2, 0, 0, 2, 2, 2, 0, 3, 0, 1, 3, 1, 3, 2, 0, 1, 2, 2, 0, 1, 0, 2, 0, 0, 0, 0, 3, 0, 1, 3, 3, 1, 3, 2, 1, 3, 1, 1, 1, 3, 1, 3, 1, 3, 3, 0, 3, 0, 1, 2, 0, 0, 3, 3, 1, 3, 2]"
"[270, 576]","[2, 2, 1, 2, 3, 2, 2, 3, 3, 0, 3, 2, 2, 2, 1, 3, 0, 3, 2, 2, 2, 3, 1, 2, 1, 3, 3, 0, 2, 0, 1, 3, 1, 0, 1, 1, 3, 3, 1, 2, 2, 1, 1, 1, 2, 1, 0, 1, 1, 0, 3, 0, 3, 3, 0, 0, 1, 2, 0, 2]"
"[485, 343]","[3, 0, 2, 3, 3, 2, 1, 1, 2, 0, 2, 2, 3, 3, 1, 0, 3, 0, 2, 1, 1, 2, 1, 1, 2, 3, 2, 1, 0, 2, 2, 1, 2, 0, 0, 2, 3, 0, 1, 3, 3, 2, 3, 3, 3, 1, 3, 1, 2, 0, 2, 2, 2, 2, 2, 0, 1, 1, 0, 3]"
"[598, 1, 200, 88, 270]","[0, 1, 1, 0, 0, 3, 1, 0, 2, 1, 1, 2, 1, 3, 2, 1, 1, 3, 2, 0, 3, 2, 0, 2, 1, 1, 2, 1, 0, 3, 3, 0, 0, 0, 1, 0, 1, 3, 2, 0, 2, 2, 3, 3, 3, 2, 1, 2, 1, 0, 2, 0, 1, 1, 3, 3, 0, 3, 3, 0]"
