fav_partners,project_prefs
"[340, 502, 270, 229, 485]","[3, 0, 2, 0, 3, 3, 1, 3, 3, 3, 1, 1, 0, 3, 1, 3, 1, 3, 2, 1, 3, 0, 0, 2, 0, 3, 2, 2, 2, 1, 3, 2, 0, 3, 2, 1, 2, 3, 2, 2, 3, 3, 3, 0, 1, 3, 3, 2, 0, 1, 2, 0, 2, 1, 2, 2, 1, 2, 0, 2]"
"[158, 35, 392]","[0, 3, 1, 0, 3, 3, 0, 0, 0, 1, 3, 3, 2, 1, 3, 1, 0, 2, 2, 0, 0, 1, 0, 0, 2, 0, 1, 2, 3, 2, 2, 2, 0, 3, 0, 1, 1, 0, 2, 0, 3, 1, 3, 3, 1, 1, 1, 3, 0, 0, 1, 2, 3, 0, 0, 0, 2, 0, 2, 1]"
"[233, 105, 348]","[2, 3, 2, 2, 0, 3, 2, 2, 0, 1, 0, 0, 2, 1, 1, 1, 2, 3, 0, 1, 2, 2, 2, 3, 3, 3, 0, 2, 2, 0, 1, 0, 3, 3, 0, 0, 2, 3, 3, 3, 3, 1, 1, 0, 3, 3, 0, 1, 3, 1, 2, 3, 0, 3, 3, 3, 2, 3, 3, 0]"
[290],"[1, 2, 3, 2, 3, 2, 3, 2, 1, 3, 3, 2, 2, 3, 0, 0, 1, 1, 2, 0, 2, 0, 0, 2, 1, 1, 0, 2, 3, 2, 3, 2, 3, 3, 1, 2, 3, 0, 0, 1, 0, 2, 0, 2, 2, 2, 3, 3, 1, 1, 0, 2, 3, 1, 0, 2, 2, 1, 1, 3]"
"[37, 294]","[3, 3, 3, 2, 1, 3, 1, 1, 2, 2, 3, 1, 2, 2, 1, 0, 1, 3, 0, 0, 0, 2, 3, 3, 2, 2, 2, 3, 2, 1, 3, 2, 1, 3, 1, 0, 3, 2, 1, 1, 3, 3, 1, 0, 3, 1, 0, 0, 3, 3, 1, 2, 1, 2, 3, 0, 0, 3, 1, 2]"
"[116, 476, 76, 289]","[3, 1, 0, 1, 0, 0, 2, 3, 2, 0, 1, 2, 0, 3, 2, 3, 3, 1, 1, 0, 1, 0, 0, 0, 3, 2, 3, 3, 3, 2, 1, 0, 0, 0, 0, 2, 0, 3, 0, 3, 0, 2, 0, 1, 2, 3, 1, 1, 2, 1, 0, 3, 0, 1, 1, 2, 0, 3, 2, 1]"
"[174, 264, 450, 495]","[0, 2, 1, 1, 1, 3, 0, 0, 1, 2, 1, 2, 1, 3, 1, 2, 0, 3, 3, 3, 2, 2, 3, 1, 0, 2, 2, 3, 1, 0, 2, 1, 2, 3, 3, 3, 1, 0, 3, 0, 1, 1, 0, 1, 2, 0, 3, 0, 0, 1, 2, 3, 1, 0, 2, 0, 1, 0, 1, 2]"
"[186, 195]","[3, 3, 1, 1, 1, 0, 0, 3, 3, 3, 0, 0, 3, 2, 0, 3, 2, 2, 1, 2, 1, 3, 1, 2, 3, 3, 1, 3, 2, 1, 0, 1, 2, 0, 2, 3, 2, 3, 3, 2, 0, 1, 2, 0, 2, 2, 0, 2, 0, 0, 3, 2, 0, 0, 2, 1, 1, 2, 3, 3]"
"[95, 590, 318, 267]","[2, 0, 3, 3, 2, 1, 3, 1, 0, 3, 3, 3, 2, 2, 1, 2, 0, 0, 2, 0, 1, 1, 1, 3, 1, 3, 0, 2, 3, 0, 1, 0, 2, 3, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 3, 3, 1, 0, 1, 1, 3, 3, 0, 3, 0, 0, 3, 3, 1]"
"[554, 335, 509]","[1, 0, 0, 3, 1, 0, 2, 2, 1, 2, 1, 3, 0, 3, 3, 0, 1, 3, 3, 0, 2, 2, 2, 3, 2, 0, 2, 0, 1, 1, 0, 2, 0, 3, 3, 3, 1, 3, 2, 1, 0, 1, 0, 3, 1, 0, 0, 1, 2, 1, 0, 3, 3, 0, 0, 2, 2, 3, 0, 1]"
"[148, 205, 400, 256]","[3, 3, 3, 1, 3, 0, 3, 3, 1, 3, 1, 3, 2, 0, 2, 0, 1, 0, 1, 2, 3, 3, 0, 3, 3, 1, 3, 3, 1, 3, 1, 2, 0, 2, 2, 1, 0, 1, 2, 2, 1, 3, 2, 3, 0, 2, 3, 3, 2, 1, 0, 3, 2, 3, 2, 0, 2, 2, 1, 2]"
"[281, 4, 307]","[3, 3, 3, 2, 1, 3, 2, 2, 3, 1, 3, 1, 2, 0, 1, 0, 3, 3, 0, 0, 0, 2, 3, 3, 2, 2, 2, 3, 2, 1, 3, 2, 1, 3, 3, 0, 3, 3, 1, 1, 3, 3, 1, 0, 3, 1, 2, 0, 3, 1, 1, 2, 1, 2, 2, 0, 3, 3, 1, 2]"
