fav_partners,project_prefs
[458],"[2, 1, 1, 3, 3, 3, 0, 2, 1, 3, 3, 1, 3, 1, 1, 3, 3, 2, 3, 0, 3, 2, 0, 3, 1, 1, 1, 3, 2, 0, 2, 2, 1, 1, 1, 3, 3, 0, 0, 1, 2, 0, 1, 1, 2, 1, 3, 2, 2, 2, 3, 2, 0, 0, 1, 0, 3, 0, 1, 3]"
[599],"[3, 3, 2, 0, 0, 2, 2, 1, 3, 0, 2, 3, 1, 3, 2, 3, 0, 1, 1, 1, 0, 1, 3, 2, 0, 1, 3, 0, 2, 3, 2, 3, 1, 1, 0, 3, 3, 3, 0, 0, 2, 3, 0, 2, 1, 1, 2, 0, 2, 1, 3, 1, 3, 3, 3, 3, 3, 2, 3, 0]"
"[269, 106, 422, 331, 97]","[2, 2, 2, 1, 0, 1, 2, 3, 0, 2, 0, 1, 0, 2, 2, 0, 3, 3, 0, 3, 3, 1, 2, 2, 0, 2, 0, 2, 0, 2, 3, 2, 0, 2, 1, 0, 1, 1, 2, 0, 2, 3, 0, 3, 0, 2, 1, 3, 0, 0, 3, 0, 0, 3, 3, 1, 0, 3, 0, 3]"
"[127, 469, 212, 512, 226]","[1, 3, 3, 3, 2, 3, 1, 3, 2, 2, 3, 2, 0, 0, 3, 2, 3, 3, 0, 0, 0, 3, 3, 1, 3, 1, 2, 2, 0, 3, 3, 2, 1, 0, 0, 2, 3, 0, 2, 1, 1, 1, 3, 0, 0, 1, 0, 1, 0, 0, 3, 1, 0, 2, 3, 2, 1, 0, 0, 1]"
"[583, 201, 46, 372]","[0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 1, 2, 3, 1, 3, 1, 2, 3, 0, 0, 0, 0, 2, 2, 3, 2, 0, 0, 1, 0, 1, 0, 2, 0, 2, 3, 0, 0, 3, 2, 2, 3, 2, 0, 1, 2, 0, 2, 1, 3, 2, 0, 1, 0, 1, 0, 0, 1, 1, 2]"
"[505, 49, 241]","[2, 2, 1, 1, 0, 0, 0, 2, 0, 1, 3, 3, 2, 2, 3, 2, 0, 2, 2, 0, 1, 2, 1, 2, 3, 0, 3, 3, 2, 2, 0, 2, 2, 3, 0, 2, 3, 1, 1, 1, 1, 1, 3, 1, 0, 3, 0, 2, 3, 2, 3, 0, 2, 2, 1, 2, 2, 1, 1, 2]"
"[103, 313, 496]","[2, 0, 3, 1, 1, 3, 2, 3, 2, 1, 1, 1, 2, 3, 0, 2, 2, 3, 2, 0, 2, 1, 1, 2, 3, 2, 1, 2, 2, 1, 3, 2, 1, 2, 1, 0, 2, 1, 0, 0, 3, 2, 3, 0, 1, 2, 3, 1, 2, 0, 2, 1, 0, 0, 1, 3, 1, 1, 1, 1]"
[69],"[1, 1, 2, 1, 1, 2, 0, 0, 2, 1, 3, 1, 2, 1, 0, 0, 2, 3, 0, 2, 0, 3, 1, 1, 3, 3, 0, 1, 2, 1, 3, 3, 1, 2, 2, 3, 0, 1, 3, 2, 1, 3, 0, 2, 1, 0, 0, 1, 1, 0, 3, 1, 1, 1, 2, 1, 1, 2, 2, 0]"
"[475, 252, 133, 388]","[3, 3, 0, 1, 0, 2, 1, 2, 0, 2, 1, 3, 3, 3, 1, 0, 1, 0, 3, 2, 0, 3, 2, 0, 2, 3, 2, 0, 2, 2, 2, 2, 2, 2, 3, 1, 2, 1, 2, 0, 0, 0, 2, 2, 1, 1, 2, 0, 3, 1, 0, 2, 1, 0, 1, 0, 2, 1, 0, 0]"
[425],"[1, 3, 2, 0, 2, 0, 2, 2, 2, 3, 2, 0, 0, 3, 1, 1, 1, 1, 1, 0, 1, 3, 0, 3, 1, 0, 0, 0, 0, 2, 3, 0, 3, 0, 3, 2, 0, 3, 1, 3, 0, 1, 3, 2, 3, 1, 1, 3, 0, 2, 2, 2, 3, 3, 2, 0, 3, 3, 3, 1]"
"[68, 201, 407]","[1, 0, 1, 2, 1, 1, 3, 2, 1, 2, 0, 0, 0, 1, 1, 1, 3, 2, 2, 2, 3, 3, 3, 3, 3, 0, 1, 2, 2, 2, 1, 1, 0, 1, 3, 2, 3, 0, 2, 2, 1, 3, 1, 1, 0, 1, 1, 3, 3, 3, 2, 2, 0, 0, 0, 3, 2, 0, 2, 1]"
[165],"[0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 2, 1, 1, 1, 2, 2, 2, 1, 2, 2, 1, 3, 3, 0, 0, 3, 3, 3, 3, 3, 3, 1, 1, 2, 3, 1, 0, 0, 2, 1, 1, 0, 3, 1, 1, 3, 2, 3, 3, 2, 0, 0, 0, 1, 1, 0, 0, 3, 1]"
"[85, 214]","[1, 1, 0, 1, 3, 2, 0, 2, 0, 2, 0, 2, 0, 1, 0, 3, 0, 3, 0, 3, 3, 3, 2, 2, 3, 0, 1, 3, 3, 0, 3, 0, 0, 2, 0, 2, 0, 1, 1, 1, 3, 0, 0, 0, 0, 2, 3, 1, 1, 3, 3, 1, 0, 2, 2, 0, 2, 1, 0, 0]"
"[595, 487]","[3, 0, 3, 1, 3, 1, 1, 2, 3, 1, 1, 0, 1, 0, 1, 0, 0, 0, 3, 3, 2, 3, 3, 3, 3, 2, 1, 2, 3, 2, 2, 3, 3, 0, 3, 2, 3, 2, 2, 2, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 2, 0, 0, 3, 1, 2, 0, 1, 3]"
"[180, 538, 527, 422]","[1, 1, 0, 1, 3, 0, 1, 2, 2, 0, 2, 1, 1, 2, 2, 1, 1, 1, 2, 0, 2, 3, 1, 0, 1, 1, 2, 3, 0, 3, 0, 3, 1, 0, 3, 1, 0, 1, 2, 0, 0, 3, 0, 3, 1, 1, 3, 0, 0, 3, 1, 2, 3, 1, 2, 2, 2, 2, 2, 1]"
"[291, 91, 549, 269]","[0, 1, 2, 1, 1, 2, 1, 2, 0, 1, 1, 0, 0, 2, 0, 2, 2, 1, 1, 2, 0, 3, 0, 2, 0, 2, 1, 2, 1, 2, 3, 3, 3, 3, 1, 3, 0, 0, 3, 1, 2, 3, 3, 0, 0, 2, 0, 2, 0, 2, 2, 2, 1, 2, 2, 2, 3, 3, 0, 1]"
"[24, 535]","[3, 1, 3, 2, 2, 2, 2, 1, 1, 3, 1, 2, 0, 1, 2, 3, 1, 1, 3, 2, 1, 0, 2, 3, 1, 0, 0, 2, 2, 2, 2, 1, 2, 2, 3, 3, 1, 2, 3, 0, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 0, 1, 3, 2, 0, 1, 3, 1]"
"[200, 256]","[1, 0, 0, 1, 2, 1, 3, 2, 2, 0, 0, 0, 3, 3, 2, 1, 0, 3, 0, 2, 3, 1, 3, 2, 3, 0, 0, 1, 0, 0, 2, 0, 3, 0, 3, 3, 0, 0, 0, 1, 0, 3, 1, 1, 3, 3, 1, 2, 1, 0, 3, 1, 0, 2, 1, 0, 2, 2, 1, 0]"
"[62, 335, 438, 347]","[2, 0, 3, 3, 0, 0, 3, 2, 2, 2, 0, 2, 2, 3, 0, 3, 0, 0, 0, 2, 3, 2, 1, 0, 0, 3, 3, 1, 0, 0, 1, 2, 2, 2, 2, 0, 1, 0, 2, 1, 0, 1, 3, 1, 0, 2, 2, 1, 0, 0, 2, 2, 3, 1, 2, 2, 2, 2, 3, 0]"
