fav_partners,project_prefs
"[353, 359, 23]","[2, 3, 0, 0, 3, 1, 0, 1, 1, 1, 2, 2, 0, 2, 3, 1, 0, 2, 3, 2, 1, 3, 0, 3, 3, 0, 1, 2, 2, 2, 2, 3, 1, 2, 1, 0, 3, 3, 0, 0, 3, 1, 3, 3, 3, 1, 1, 2, 1, 3, 0, 2, 0, 2, 3, 0, 0, 1, 1, 0]"
[386],"[0, 1, 0, 1, 1, 3, 1, 1, 0, 3, 0, 3, 0, 3, 2, 1, 3, 2, 0, 2, 3, 2, 0, 0, 1, 0, 3, 0, 3, 0, 2, 1, 3, 1, 2, 2, 3, 0, 3, 1, 3, 1, 3, 1, 3, 1, 3, 2, 3, 3, 1, 3, 2, 3, 0, 3, 1, 3, 1, 2]"
"[316, 301, 276]","[1, 1, 1, 0, 0, 2, 0, 1, 1, 1, 0, 0, 0, 3, 3, 0, 2, 0, 1, 3, 0, 1, 1, 2, 3, 3, 3, 0, 2, 1, 2, 1, 2, 3, 3, 3, 3, 1, 0, 2, 3, 2, 3, 2, 2, 0, 1, 1, 0, 2, 1, 1, 2, 0, 2, 2, 1, 1, 3, 0]"
"[384, 32, 406]","[2, 2, 0, 2, 1, 1, 1, 0, 2, 2, 1, 2, 2, 1, 1, 0, 3, 2, 2, 0, 0, 3, 3, 3, 2, 0, 3, 0, 2, 0, 2, 0, 1, 0, 3, 2, 0, 0, 2, 3, 0, 1, 1, 2, 1, 3, 0, 0, 0, 1, 0, 1, 0, 3, 2, 0, 0, 2, 0, 2]"
"[118, 35, 300, 551]","[0, 0, 2, 2, 1, 0, 1, 2, 1, 3, 1, 3, 3, 2, 0, 0, 2, 0, 0, 1, 1, 1, 3, 3, 3, 2, 1, 0, 2, 2, 2, 3, 0, 2, 2, 3, 3, 1, 2, 3, 0, 2, 0, 1, 1, 3, 3, 1, 2, 1, 3, 0, 1, 1, 1, 2, 0, 1, 1, 0]"
"[339, 51]","[1, 3, 3, 0, 0, 0, 3, 2, 2, 0, 2, 2, 1, 3, 2, 3, 0, 3, 1, 0, 2, 2, 3, 3, 2, 0, 2, 0, 1, 1, 3, 1, 2, 1, 0, 0, 0, 3, 1, 1, 3, 2, 1, 1, 0, 0, 1, 3, 1, 3, 0, 0, 0, 1, 0, 0, 3, 2, 2, 0]"
"[503, 103]","[2, 1, 2, 0, 0, 3, 3, 1, 1, 3, 0, 2, 1, 3, 0, 2, 2, 0, 1, 3, 1, 1, 0, 1, 2, 1, 3, 2, 0, 0, 3, 0, 0, 2, 3, 2, 0, 2, 0, 1, 2, 0, 3, 2, 1, 1, 0, 1, 0, 2, 1, 1, 0, 2, 0, 1, 0, 0, 1, 1]"
[549],"[2, 0, 0, 2, 0, 1, 2, 2, 0, 3, 3, 0, 2, 3, 3, 3, 2, 0, 1, 0, 1, 3, 1, 0, 1, 0, 3, 0, 3, 2, 1, 3, 3, 2, 0, 1, 1, 2, 1, 2, 3, 1, 2, 0, 0, 3, 3, 0, 3, 1, 2, 2, 1, 1, 1, 3, 2, 3, 0, 0]"
"[480, 539, 71, 562]","[1, 3, 3, 0, 2, 2, 0, 2, 1, 0, 1, 0, 0, 3, 2, 2, 2, 3, 0, 1, 2, 3, 2, 3, 0, 1, 3, 0, 0, 2, 0, 3, 1, 2, 0, 0, 0, 1, 3, 2, 3, 2, 1, 1, 1, 2, 0, 2, 3, 3, 3, 3, 2, 0, 1, 1, 3, 1, 2, 3]"
"[329, 42, 218]","[3, 3, 1, 1, 0, 3, 3, 2, 1, 1, 0, 1, 3, 2, 2, 2, 2, 1, 0, 1, 2, 1, 2, 0, 3, 3, 3, 3, 1, 3, 2, 0, 0, 2, 3, 0, 2, 0, 3, 1, 1, 2, 0, 3, 3, 0, 1, 3, 0, 2, 3, 2, 2, 3, 2, 1, 3, 2, 1, 0]"
"[31, 543]","[3, 1, 3, 2, 1, 1, 3, 1, 0, 1, 3, 1, 0, 3, 1, 0, 1, 1, 3, 0, 1, 1, 2, 2, 0, 0, 0, 0, 0, 2, 0, 3, 0, 1, 2, 3, 1, 0, 3, 0, 1, 0, 2, 1, 1, 3, 2, 1, 1, 0, 0, 1, 1, 3, 0, 2, 2, 2, 2, 1]"
"[455, 378, 302]","[3, 0, 1, 1, 1, 3, 3, 1, 2, 3, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 3, 0, 2, 3, 0, 2, 2, 3, 0, 2, 2, 3, 3, 3, 2, 0, 2, 0, 2, 3, 2, 0, 0, 2, 2, 0, 3, 1, 2, 0, 3, 0, 3, 1, 3, 1, 2, 0, 3, 0]"
"[5, 480, 568, 147]","[1, 2, 3, 0, 0, 0, 3, 2, 2, 0, 2, 2, 1, 3, 2, 3, 0, 1, 1, 1, 2, 2, 3, 3, 2, 0, 2, 0, 1, 1, 3, 0, 2, 0, 2, 0, 0, 3, 1, 3, 3, 2, 1, 1, 0, 0, 1, 3, 1, 3, 0, 0, 0, 1, 0, 1, 3, 2, 2, 0]"
"[478, 2, 148]","[1, 1, 1, 1, 0, 2, 0, 1, 1, 1, 0, 0, 0, 3, 3, 0, 2, 0, 1, 3, 0, 1, 0, 2, 3, 3, 3, 0, 2, 1, 2, 1, 2, 3, 2, 3, 3, 1, 0, 2, 3, 2, 3, 2, 2, 3, 1, 1, 0, 2, 2, 1, 0, 0, 3, 2, 1, 1, 3, 0]"
"[570, 323]","[0, 3, 2, 2, 3, 3, 1, 1, 3, 3, 3, 3, 0, 1, 3, 1, 3, 0, 0, 2, 2, 3, 0, 1, 2, 0, 1, 0, 0, 3, 0, 0, 2, 3, 3, 1, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1, 0, 0, 3, 0, 3, 1, 0, 1, 3, 1]"
[461],"[1, 1, 0, 1, 2, 0, 2, 0, 0, 2, 2, 0, 3, 0, 0, 1, 0, 0, 3, 0, 0, 2, 1, 1, 3, 3, 0, 3, 0, 0, 3, 2, 2, 3, 1, 1, 2, 3, 3, 1, 2, 2, 2, 3, 2, 1, 0, 3, 2, 2, 2, 0, 2, 1, 2, 3, 0, 1, 1, 1]"
"[442, 431, 147, 491, 396]","[3, 3, 3, 3, 3, 0, 2, 1, 1, 2, 2, 0, 1, 0, 2, 2, 2, 2, 1, 3, 3, 1, 0, 0, 1, 0, 3, 0, 0, 3, 3, 1, 3, 2, 2, 2, 3, 2, 0, 1, 2, 0, 0, 0, 3, 3, 0, 0, 2, 0, 2, 2, 2, 1, 0, 3, 1, 3, 0, 0]"
"[42, 116, 46]","[3, 2, 0, 2, 0, 3, 1, 0, 3, 0, 3, 3, 0, 0, 3, 3, 1, 0, 0, 3, 2, 3, 3, 3, 3, 1, 2, 0, 2, 3, 0, 2, 1, 1, 3, 2, 2, 3, 2, 1, 1, 1, 0, 2, 2, 1, 2, 0, 3, 0, 0, 3, 1, 3, 0, 3, 2, 3, 3, 2]"
"[199, 364, 466, 546, 443]","[0, 0, 1, 1, 0, 2, 2, 2, 2, 3, 0, 1, 3, 3, 1, 3, 0, 1, 2, 1, 3, 0, 0, 3, 3, 2, 3, 2, 0, 1, 3, 2, 2, 1, 1, 3, 2, 3, 3, 2, 0, 1, 2, 3, 0, 3, 2, 3, 1, 3, 2, 1, 3, 3, 2, 2, 3, 3, 1, 3]"
"[340, 513]","[1, 0, 1, 3, 3, 0, 3, 2, 2, 1, 0, 3, 3, 3, 0, 3, 0, 3, 1, 1, 1, 0, 2, 3, 1, 1, 3, 0, 2, 3, 0, 0, 0, 1, 3, 0, 0, 3, 3, 3, 2, 3, 0, 1, 0, 2, 3, 1, 2, 1, 1, 3, 2, 2, 3, 2, 2, 2, 3, 2]"
"[589, 256]","[1, 0, 1, 3, 0, 2, 3, 1, 3, 1, 2, 3, 3, 2, 1, 3, 1, 3, 0, 2, 2, 2, 3, 0, 2, 0, 3, 3, 3, 1, 3, 2, 2, 3, 1, 1, 1, 1, 3, 3, 0, 2, 2, 3, 3, 1, 1, 1, 2, 0, 0, 1, 0, 2, 2, 0, 1, 2, 0, 3]"
