fav_partners,project_prefs
"[113, 562, 54]","[2, 0, 1, 1, 2, 2, 0, 2, 3, 0, 0, 2, 1, 0, 2, 2, 3, 3, 2, 2, 0, 1, 0, 2, 3, 1, 2, 2, 0, 2, 0, 3, 2, 0, 3, 2, 2, 2, 0, 2, 3, 2, 2, 0, 3, 3, 0, 3, 1, 3, 3, 0, 0, 3, 1, 2, 2, 1, 2, 2]"
"[162, 236]","[0, 0, 0, 1, 3, 3, 1, 1, 1, 0, 3, 3, 1, 1, 1, 2, 2, 1, 3, 1, 2, 2, 3, 2, 3, 0, 1, 0, 3, 2, 1, 1, 1, 3, 3, 0, 1, 3, 0, 0, 0, 2, 2, 0, 2, 3, 1, 1, 2, 1, 1, 2, 2, 1, 0, 1, 1, 3, 3, 2]"
[489],"[0, 0, 0, 2, 1, 0, 1, 3, 1, 1, 3, 3, 3, 2, 3, 2, 0, 0, 3, 2, 3, 1, 0, 0, 3, 3, 2, 3, 1, 0, 3, 2, 3, 3, 1, 2, 3, 2, 1, 3, 2, 0, 2, 1, 2, 0, 1, 2, 3, 2, 0, 0, 1, 0, 3, 3, 1, 2, 1, 0]"
"[597, 224]","[0, 1, 1, 2, 1, 0, 1, 3, 3, 2, 0, 1, 1, 0, 3, 0, 0, 3, 1, 1, 1, 0, 2, 3, 0, 0, 3, 0, 2, 3, 3, 2, 1, 2, 3, 0, 3, 3, 0, 3, 2, 0, 3, 3, 1, 2, 2, 3, 3, 1, 0, 3, 1, 0, 3, 1, 0, 2, 2, 1]"
[223],"[1, 1, 0, 1, 2, 3, 3, 0, 3, 1, 2, 3, 3, 2, 2, 1, 0, 3, 1, 1, 1, 3, 3, 3, 0, 0, 3, 0, 3, 1, 2, 2, 3, 1, 1, 2, 2, 1, 2, 1, 1, 0, 1, 2, 0, 3, 0, 3, 3, 3, 0, 2, 2, 3, 1, 3, 3, 0, 3, 1]"
"[580, 339, 241, 293, 588]","[1, 3, 2, 2, 2, 1, 3, 2, 2, 3, 1, 3, 1, 1, 2, 2, 3, 0, 2, 0, 2, 0, 0, 1, 0, 1, 2, 1, 3, 3, 0, 2, 1, 3, 2, 0, 0, 1, 1, 3, 1, 0, 1, 0, 1, 3, 2, 2, 3, 1, 1, 0, 0, 0, 1, 1, 2, 0, 1, 2]"
[398],"[1, 2, 2, 1, 2, 1, 2, 1, 2, 3, 3, 3, 3, 3, 0, 1, 0, 1, 2, 0, 1, 3, 2, 2, 3, 1, 0, 1, 3, 2, 1, 0, 1, 1, 0, 2, 3, 1, 3, 0, 1, 3, 3, 0, 1, 2, 1, 3, 1, 0, 3, 2, 3, 0, 2, 1, 3, 2, 2, 3]"
"[197, 192, 394, 142]","[3, 2, 1, 2, 0, 2, 0, 2, 2, 1, 2, 2, 3, 1, 3, 1, 0, 0, 2, 2, 1, 3, 1, 0, 1, 0, 0, 0, 0, 3, 2, 3, 2, 1, 2, 2, 2, 3, 0, 0, 1, 0, 3, 0, 0, 1, 0, 3, 0, 0, 1, 1, 1, 1, 0, 1, 3, 3, 1, 1]"
"[93, 464, 142, 55, 591]","[2, 0, 3, 3, 2, 1, 2, 0, 2, 2, 2, 2, 3, 2, 3, 1, 2, 2, 2, 2, 3, 3, 0, 2, 2, 0, 3, 3, 0, 3, 1, 3, 3, 2, 0, 3, 0, 1, 2, 1, 3, 0, 2, 2, 2, 3, 0, 2, 3, 2, 2, 1, 0, 1, 2, 3, 0, 1, 3, 0]"
"[437, 438, 597]","[0, 1, 0, 3, 2, 1, 3, 0, 2, 1, 0, 1, 2, 2, 0, 3, 3, 2, 1, 3, 0, 1, 3, 1, 1, 3, 1, 0, 0, 1, 0, 3, 2, 1, 3, 1, 0, 0, 2, 1, 0, 0, 2, 3, 0, 0, 3, 0, 3, 1, 2, 0, 1, 3, 0, 2, 2, 2, 3, 1]"
"[178, 435, 513]","[2, 3, 3, 1, 0, 2, 0, 0, 2, 2, 1, 1, 3, 1, 3, 0, 3, 3, 3, 0, 0, 0, 0, 2, 2, 2, 0, 2, 0, 3, 3, 3, 0, 0, 1, 0, 1, 2, 1, 3, 0, 1, 1, 1, 3, 1, 0, 3, 3, 2, 2, 3, 0, 2, 3, 0, 3, 3, 0, 3]"
"[27, 409, 385, 500]","[3, 0, 0, 1, 1, 0, 2, 0, 1, 2, 2, 2, 1, 2, 3, 1, 1, 0, 0, 3, 3, 2, 1, 2, 1, 0, 0, 1, 2, 3, 3, 0, 1, 0, 1, 3, 1, 1, 3, 2, 2, 1, 1, 0, 0, 2, 3, 2, 3, 2, 2, 0, 3, 1, 3, 3, 1, 0, 2, 0]"
