fav_partners,project_prefs
[67],"[1, 2, 0, 3, 3, 3, 1, 1, 3, 0, 3, 2, 3, 2, 3, 0, 1, 3, 3, 2, 3, 1, 1, 2, 0, 3, 0, 0, 2, 3]"
"[89, 23, 173]","[0, 2, 2, 3, 0, 3, 3, 0, 0, 0, 3, 0, 1, 0, 1, 1, 0, 0, 3, 2, 1, 3, 1, 1, 1, 0, 1, 1, 2, 3]"
[45],"[0, 2, 3, 0, 0, 0, 1, 0, 3, 0, 2, 1, 0, 1, 2, 1, 3, 3, 0, 2, 0, 3, 2, 0, 1, 1, 2, 3, 1, 2]"
"[212, 103, 175, 95, 286]","[2, 0, 0, 0, 1, 0, 1, 0, 1, 3, 0, 3, 0, 3, 1, 2, 2, 3, 3, 1, 0, 2, 3, 2, 1, 1, 3, 0, 2, 1]"
[146],"[2, 0, 3, 0, 2, 0, 3, 0, 0, 0, 0, 2, 2, 1, 1, 0, 1, 1, 0, 3, 2, 0, 0, 1, 3, 0, 3, 3, 0, 2]"
"[64, 141]","[3, 2, 3, 3, 3, 1, 1, 0, 1, 0, 1, 3, 3, 0, 2, 1, 0, 0, 0, 0, 3, 3, 2, 3, 1, 3, 2, 3, 2, 0]"
"[84, 231, 91, 152, 206]","[0, 2, 3, 2, 2, 2, 2, 2, 2, 3, 1, 2, 2, 1, 3, 0, 2, 1, 3, 3, 1, 2, 3, 1, 3, 2, 1, 3, 2, 2]"
"[44, 299, 67, 60, 276]","[1, 3, 2, 1, 0, 2, 2, 3, 2, 1, 0, 3, 0, 0, 2, 2, 2, 0, 0, 0, 0, 3, 0, 0, 2, 1, 0, 0, 2, 0]"
"[193, 88, 284, 258, 221]","[2, 2, 2, 2, 1, 2, 3, 3, 1, 1, 0, 0, 3, 2, 1, 1, 2, 3, 1, 3, 0, 2, 2, 0, 0, 2, 0, 0, 1, 0]"
"[247, 227, 20, 37]","[3, 3, 1, 0, 2, 1, 0, 1, 2, 3, 0, 0, 1, 2, 2, 1, 0, 2, 1, 1, 1, 1, 1, 1, 3, 3, 0, 0, 3, 2]"
"[27, 63]","[1, 0, 1, 0, 0, 2, 1, 0, 3, 3, 3, 2, 3, 3, 1, 1, 1, 1, 1, 1, 0, 3, 0, 1, 0, 3, 0, 2, 3, 1]"
"[57, 49, 193]","[2, 2, 3, 2, 2, 3, 2, 1, 2, 3, 3, 1, 0, 2, 2, 3, 0, 2, 3, 0, 1, 1, 1, 2, 3, 2, 0, 1, 1, 2]"
"[44, 14, 261, 175]","[3, 1, 2, 0, 0, 3, 2, 0, 0, 0, 3, 3, 2, 3, 0, 3, 2, 2, 1, 3, 2, 2, 0, 2, 2, 3, 3, 2, 2, 1]"
"[217, 106, 186, 285]","[2, 1, 0, 0, 0, 0, 2, 0, 1, 3, 3, 1, 1, 2, 3, 0, 1, 0, 2, 3, 1, 1, 3, 0, 0, 2, 2, 3, 1, 3]"
"[113, 121]","[0, 2, 1, 2, 2, 3, 2, 2, 0, 3, 3, 1, 3, 2, 0, 1, 1, 0, 3, 3, 3, 2, 0, 0, 2, 2, 2, 2, 3, 0]"
