fav_partners,project_prefs
"[241, 292, 87]","[0, 1, 1, 3, 1, 2, 1, 3, 0, 0, 3, 0, 3, 3, 1, 3, 2, 1, 3, 2, 3, 0, 2, 1, 3, 1, 2, 3, 3, 0]"
"[30, 82]","[3, 0, 3, 3, 1, 3, 1, 2, 3, 3, 1, 1, 3, 2, 2, 3, 1, 0, 1, 2, 0, 0, 1, 2, 0, 2, 1, 3, 3, 1]"
"[176, 272]","[3, 3, 1, 1, 3, 0, 2, 1, 2, 1, 3, 1, 3, 1, 3, 0, 1, 3, 2, 1, 0, 0, 0, 1, 1, 3, 1, 0, 3, 2]"
"[61, 227, 90]","[2, 3, 1, 1, 2, 2, 3, 3, 3, 2, 3, 0, 1, 1, 0, 1, 3, 3, 1, 2, 0, 0, 3, 1, 0, 3, 3, 1, 0, 1]"
[242],"[3, 2, 3, 0, 0, 3, 0, 1, 3, 2, 2, 0, 0, 1, 0, 2, 1, 3, 2, 0, 3, 2, 1, 3, 3, 2, 1, 2, 0, 0]"
"[292, 261, 160, 183]","[1, 2, 3, 0, 3, 3, 2, 3, 0, 0, 3, 1, 1, 0, 0, 3, 1, 0, 2, 2, 3, 0, 2, 2, 2, 1, 0, 2, 0, 1]"
"[129, 79, 288, 7]","[3, 0, 2, 2, 1, 2, 0, 3, 0, 2, 0, 0, 1, 3, 0, 1, 2, 0, 1, 1, 1, 3, 1, 3, 2, 1, 2, 2, 1, 1]"
"[6, 25, 280, 145]","[3, 0, 0, 2, 1, 0, 0, 1, 1, 2, 0, 0, 1, 1, 0, 1, 2, 0, 2, 1, 0, 1, 1, 3, 2, 1, 3, 0, 1, 1]"
"[123, 247]","[3, 3, 0, 1, 0, 2, 0, 1, 1, 3, 0, 2, 3, 0, 1, 3, 2, 2, 3, 3, 3, 0, 1, 2, 1, 1, 1, 1, 2, 1]"
"[148, 184, 68]","[1, 2, 0, 1, 1, 3, 1, 1, 1, 1, 1, 2, 0, 3, 1, 0, 3, 1, 3, 3, 1, 3, 3, 0, 1, 0, 0, 0, 0, 1]"
"[199, 213, 42]","[3, 3, 2, 3, 2, 3, 2, 0, 1, 1, 1, 0, 0, 0, 3, 1, 3, 1, 2, 0, 1, 2, 2, 2, 2, 2, 1, 0, 3, 1]"
[99],"[3, 2, 3, 2, 3, 1, 3, 2, 2, 2, 3, 3, 3, 2, 1, 1, 3, 1, 2, 1, 1, 3, 2, 2, 3, 2, 3, 0, 1, 2]"
"[82, 123, 115]","[3, 0, 0, 1, 0, 2, 0, 1, 1, 1, 2, 2, 0, 0, 0, 1, 2, 1, 3, 3, 2, 2, 0, 3, 0, 0, 1, 0, 2, 2]"
