fav_partners,project_prefs
[236],"[0, 1, 0, 3, 0, 1, 2, 2, 3, 1, 2, 2, 1, 0, 2, 2, 2, 1, 1, 1, 1, 1, 0, 1, 2, 1, 2, 3, 0, 0]"
[11],"[2, 3, 0, 2, 0, 2, 0, 1, 3, 0, 1, 3, 0, 2, 0, 3, 2, 2, 1, 3, 3, 3, 1, 1, 0, 0, 2, 2, 3, 2]"
[66],"[3, 3, 1, 0, 1, 2, 3, 1, 0, 3, 0, 2, 2, 1, 0, 3, 0, 3, 1, 3, 3, 1, 3, 2, 0, 0, 3, 3, 3, 2]"
[140],"[2, 1, 1, 3, 0, 1, 0, 0, 1, 3, 2, 2, 0, 3, 1, 1, 3, 0, 0, 2, 3, 3, 2, 1, 0, 1, 2, 3, 0, 1]"
"[274, 153]","[1, 0, 3, 2, 3, 1, 1, 2, 0, 3, 1, 1, 1, 0, 1, 0, 2, 1, 2, 0, 3, 0, 3, 2, 0, 2, 3, 3, 0, 2]"
[258],"[0, 2, 2, 2, 2, 3, 2, 0, 2, 0, 3, 3, 2, 3, 2, 1, 1, 3, 1, 1, 3, 3, 1, 2, 2, 1, 1, 1, 0, 0]"
"[204, 27, 296, 68, 164]","[0, 2, 1, 3, 1, 3, 3, 2, 0, 2, 1, 2, 1, 0, 3, 2, 0, 1, 2, 0, 1, 1, 3, 0, 3, 3, 1, 0, 1, 0]"
"[194, 205, 69, 155, 109]","[3, 1, 3, 0, 2, 2, 0, 0, 1, 0, 1, 2, 2, 1, 3, 0, 0, 1, 1, 3, 0, 1, 3, 3, 1, 3, 2, 1, 3, 0]"
"[147, 65, 197, 123]","[1, 1, 3, 0, 2, 1, 1, 1, 2, 1, 3, 0, 1, 1, 2, 1, 2, 1, 2, 3, 2, 2, 2, 3, 0, 2, 3, 1, 1, 0]"
[297],"[3, 2, 0, 1, 1, 1, 0, 1, 2, 1, 0, 2, 2, 2, 2, 0, 1, 0, 3, 0, 0, 2, 2, 0, 1, 0, 3, 3, 1, 1]"
"[112, 117, 244]","[0, 3, 1, 2, 1, 3, 2, 0, 1, 1, 1, 0, 0, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 3, 0, 1, 0, 0]"
"[115, 285, 248, 130]","[0, 2, 1, 1, 2, 0, 0, 3, 0, 1, 1, 2, 2, 2, 2, 2, 1, 0, 2, 0, 0, 2, 0, 1, 2, 0, 1, 2, 3, 2]"
"[111, 117, 118, 231, 235]","[2, 2, 3, 3, 0, 3, 3, 1, 0, 2, 0, 2, 0, 1, 3, 1, 2, 1, 0, 3, 2, 1, 0, 3, 2, 3, 1, 3, 3, 0]"
"[88, 146, 175, 258]","[2, 3, 1, 3, 3, 3, 2, 1, 1, 2, 3, 0, 3, 1, 3, 0, 2, 0, 2, 1, 1, 1, 0, 0, 2, 2, 1, 2, 0, 0]"
"[243, 64, 295, 297, 54]","[1, 2, 3, 2, 0, 0, 0, 3, 2, 0, 3, 1, 2, 2, 0, 3, 1, 1, 1, 3, 1, 2, 0, 3, 2, 1, 3, 2, 1, 3]"
"[154, 218]","[1, 0, 0, 1, 0, 3, 3, 1, 1, 2, 1, 1, 1, 2, 2, 0, 2, 1, 1, 0, 1, 1, 0, 2, 2, 3, 2, 3, 2, 1]"
[134],"[3, 2, 2, 1, 0, 2, 3, 1, 0, 1, 3, 0, 1, 3, 3, 2, 0, 0, 0, 2, 3, 1, 0, 2, 0, 1, 0, 0, 2, 0]"
"[263, 147, 171, 54]","[2, 0, 1, 2, 1, 3, 3, 0, 0, 0, 0, 1, 1, 3, 2, 3, 1, 3, 1, 2, 1, 3, 1, 0, 3, 2, 1, 3, 0, 3]"
"[41, 289, 273]","[0, 0, 1, 2, 3, 3, 0, 1, 1, 3, 3, 0, 0, 2, 2, 2, 2, 1, 3, 2, 0, 2, 2, 2, 1, 0, 2, 3, 2, 1]"
"[68, 185, 174]","[1, 0, 1, 0, 3, 3, 1, 3, 1, 2, 1, 3, 2, 0, 3, 3, 3, 2, 0, 1, 1, 3, 3, 1, 1, 0, 1, 0, 3, 0]"
"[198, 247, 22, 48]","[2, 0, 1, 2, 1, 0, 3, 3, 0, 2, 1, 1, 3, 0, 3, 2, 0, 2, 0, 1, 3, 3, 2, 1, 2, 0, 3, 0, 3, 3]"
"[275, 252]","[1, 3, 2, 1, 0, 3, 2, 1, 2, 2, 3, 3, 2, 3, 2, 1, 2, 1, 3, 0, 1, 2, 0, 1, 2, 1, 3, 1, 1, 3]"
[20],"[2, 2, 1, 2, 1, 0, 3, 3, 0, 2, 1, 1, 3, 0, 3, 2, 3, 2, 2, 1, 3, 3, 1, 3, 2, 0, 1, 0, 3, 3]"
[245],"[1, 0, 3, 1, 2, 0, 2, 3, 3, 2, 0, 3, 2, 2, 3, 2, 3, 1, 1, 0, 3, 3, 2, 2, 0, 0, 1, 2, 2, 2]"
[147],"[0, 2, 0, 0, 2, 3, 1, 3, 1, 1, 2, 0, 2, 0, 1, 3, 0, 3, 3, 3, 2, 0, 2, 0, 3, 1, 2, 2, 3, 3]"
"[201, 235]","[0, 3, 0, 2, 1, 3, 2, 1, 2, 1, 0, 0, 3, 3, 1, 3, 1, 0, 3, 0, 2, 0, 2, 1, 0, 2, 2, 0, 1, 1]"
