fav_partners,project_prefs
[216],"[1, 3, 2, 3, 0, 3, 1, 3, 1, 2, 1, 2, 3, 1, 0, 3, 2, 3, 2, 3, 3, 3, 0, 2, 1, 2, 2, 1, 1, 1]"
"[183, 240, 117, 233]","[3, 3, 2, 0, 3, 1, 1, 1, 0, 1, 0, 3, 1, 0, 2, 3, 2, 3, 1, 1, 1, 0, 2, 1, 3, 3, 3, 2, 1, 1]"
"[226, 265, 231]","[3, 1, 1, 0, 2, 1, 2, 1, 1, 1, 3, 1, 2, 1, 0, 2, 3, 1, 3, 2, 2, 1, 3, 0, 2, 0, 2, 1, 3, 0]"
[210],"[3, 1, 1, 0, 2, 1, 0, 1, 1, 3, 0, 2, 1, 0, 3, 1, 2, 2, 2, 3, 2, 3, 2, 2, 0, 3, 0, 2, 1, 1]"
"[11, 145, 144, 289, 162]","[3, 3, 2, 0, 1, 0, 2, 0, 0, 1, 3, 1, 3, 2, 3, 1, 3, 1, 0, 1, 2, 3, 0, 0, 1, 2, 0, 0, 0, 3]"
[10],"[0, 1, 1, 2, 0, 2, 0, 3, 3, 0, 1, 0, 0, 3, 2, 0, 3, 3, 2, 1, 2, 2, 0, 0, 3, 0, 0, 3, 0, 2]"
"[214, 194, 164, 263, 224]","[0, 2, 0, 0, 2, 2, 3, 2, 2, 0, 1, 3, 0, 0, 3, 2, 1, 2, 2, 3, 0, 1, 3, 2, 1, 3, 1, 2, 3, 3]"
"[71, 116, 178]","[1, 3, 1, 0, 2, 0, 1, 3, 0, 3, 1, 0, 3, 2, 2, 2, 3, 2, 3, 3, 2, 2, 0, 3, 0, 0, 0, 2, 2, 0]"
"[60, 230, 284, 89]","[1, 2, 3, 0, 2, 3, 3, 2, 2, 1, 2, 0, 3, 1, 1, 3, 3, 3, 1, 1, 1, 1, 1, 0, 3, 2, 1, 1, 0, 0]"
[92],"[0, 2, 2, 1, 0, 3, 3, 1, 0, 1, 3, 2, 3, 2, 0, 3, 0, 0, 2, 1, 1, 1, 3, 0, 2, 3, 2, 1, 1, 0]"
"[5, 100, 253, 218, 14]","[0, 3, 0, 0, 0, 2, 2, 3, 3, 0, 1, 1, 0, 3, 3, 0, 2, 1, 2, 2, 2, 1, 0, 0, 3, 0, 1, 3, 0, 2]"
"[264, 208, 106, 270]","[1, 3, 1, 2, 3, 1, 2, 0, 3, 2, 2, 0, 0, 3, 2, 0, 0, 1, 3, 1, 2, 1, 1, 0, 0, 0, 0, 1, 2, 3]"
"[71, 298]","[1, 3, 2, 1, 3, 1, 1, 2, 0, 2, 3, 1, 0, 1, 2, 1, 1, 1, 2, 2, 0, 0, 0, 2, 2, 2, 0, 2, 2, 3]"
"[45, 95]","[1, 2, 2, 0, 1, 1, 2, 2, 2, 3, 1, 0, 3, 2, 3, 1, 2, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 3]"
"[276, 237]","[3, 3, 3, 2, 2, 2, 3, 1, 1, 3, 2, 3, 0, 0, 1, 3, 2, 1, 1, 1, 2, 3, 1, 3, 2, 2, 1, 2, 1, 0]"
[211],"[2, 1, 0, 0, 0, 1, 3, 0, 1, 0, 2, 0, 3, 1, 0, 1, 3, 2, 2, 0, 1, 3, 2, 0, 1, 3, 2, 1, 0, 0]"
[52],"[3, 1, 1, 2, 3, 0, 1, 1, 1, 3, 1, 2, 2, 0, 2, 3, 0, 1, 1, 0, 0, 3, 2, 1, 2, 1, 0, 3, 3, 2]"
"[118, 279, 182]","[0, 3, 0, 3, 3, 2, 1, 3, 2, 1, 2, 3, 1, 1, 1, 0, 2, 2, 3, 3, 0, 0, 0, 3, 1, 0, 0, 3, 3, 2]"
"[40, 214, 16, 31, 205]","[3, 1, 1, 2, 3, 0, 1, 1, 1, 2, 1, 2, 2, 0, 2, 3, 0, 1, 1, 0, 0, 3, 2, 1, 3, 1, 0, 3, 3, 2]"
[75],"[0, 3, 2, 0, 2, 2, 3, 2, 3, 2, 2, 3, 3, 1, 3, 1, 1, 2, 0, 3, 0, 3, 0, 2, 0, 0, 0, 1, 0, 3]"
"[204, 236, 73, 100]","[0, 3, 2, 2, 0, 3, 1, 3, 1, 0, 1, 2, 2, 0, 0, 1, 0, 0, 3, 3, 1, 0, 3, 3, 1, 0, 3, 1, 2, 3]"
"[54, 69]","[3, 0, 2, 0, 2, 1, 3, 3, 1, 3, 0, 0, 1, 3, 1, 0, 0, 1, 0, 1, 0, 1, 2, 0, 0, 0, 1, 2, 2, 3]"
"[175, 217, 296]","[2, 0, 3, 3, 2, 0, 3, 0, 0, 3, 3, 1, 2, 3, 3, 3, 3, 0, 0, 0, 0, 2, 0, 0, 2, 0, 2, 2, 1, 2]"
"[46, 273, 80, 275, 101]","[1, 1, 1, 2, 1, 2, 3, 1, 3, 3, 3, 3, 3, 1, 3, 2, 0, 2, 2, 2, 3, 2, 3, 0, 0, 1, 3, 2, 2, 3]"
"[187, 149, 176, 291, 277]","[0, 1, 3, 0, 2, 0, 1, 0, 3, 0, 2, 0, 2, 2, 1, 2, 0, 2, 2, 1, 3, 0, 0, 3, 1, 2, 3, 1, 3, 0]"
"[100, 172, 141]","[2, 3, 3, 3, 1, 3, 0, 2, 0, 2, 3, 2, 3, 2, 1, 0, 3, 1, 0, 0, 3, 2, 2, 1, 2, 0, 2, 0, 1, 2]"
