fav_partners,project_prefs
"[53, 47]","[1, 3, 0, 3, 1, 0, 1, 3, 0, 2]"
"[89, 27, 15, 95, 36]","[3, 2, 2, 2, 3, 1, 2, 0, 1, 2]"
"[44, 21, 13, 38]","[2, 3, 1, 2, 3, 2, 3, 3, 2, 2]"
"[21, 74, 32, 65]","[2, 1, 0, 0, 2, 2, 2, 2, 3, 1]"
"[66, 49, 14, 81]","[1, 3, 2, 0, 1, 0, 2, 3, 0, 3]"
"[23, 58, 3, 60]","[2, 1, 2, 0, 2, 2, 2, 2, 1, 1]"
[87],"[0, 2, 2, 0, 1, 0, 0, 0, 2, 2]"
"[99, 21]","[1, 1, 3, 3, 2, 0, 3, 2, 3, 3]"
[83],"[0, 3, 0, 3, 1, 0, 3, 2, 3, 0]"
"[19, 14, 50, 11, 43]","[1, 1, 1, 2, 1, 2, 0, 2, 2, 2]"
"[88, 69, 15, 48, 52]","[2, 3, 2, 0, 0, 0, 2, 1, 2, 1]"
"[9, 27, 46, 60]","[1, 1, 1, 1, 1, 2, 1, 2, 2, 1]"
"[27, 83]","[0, 2, 2, 2, 3, 0, 0, 1, 3, 1]"
"[72, 8, 56, 71, 0]","[1, 2, 0, 3, 1, 0, 0, 2, 3, 0]"
"[9, 57]","[3, 1, 1, 2, 1, 2, 2, 2, 2, 2]"
"[10, 1, 97]","[1, 2, 2, 0, 3, 2, 2, 1, 1, 2]"
"[46, 38, 34]","[1, 1, 0, 3, 3, 1, 1, 0, 2, 2]"
"[37, 10, 27]","[2, 3, 2, 0, 0, 0, 0, 0, 2, 1]"
[59],"[0, 2, 0, 0, 0, 0, 1, 1, 2, 1]"
"[9, 13]","[1, 3, 1, 2, 1, 2, 0, 3, 2, 2]"
"[15, 33, 43, 91]","[2, 2, 0, 3, 3, 1, 2, 3, 0, 2]"
"[7, 48, 41]","[2, 1, 3, 3, 1, 0, 3, 2, 3, 3]"
"[97, 86]","[0, 3, 2, 3, 2, 0, 0, 0, 1, 3]"
"[5, 86]","[2, 2, 2, 2, 2, 2, 0, 2, 1, 1]"
"[55, 70, 56, 67, 79]","[1, 2, 2, 3, 2, 3, 2, 0, 0, 1]"
"[16, 17, 62, 10, 82]","[2, 3, 2, 3, 3, 0, 2, 1, 2, 1]"
[18],"[0, 2, 0, 0, 2, 0, 0, 3, 2, 1]"
[1],"[3, 1, 1, 2, 3, 1, 2, 0, 1, 2]"
"[68, 91, 98, 52, 59]","[1, 1, 1, 3, 1, 1, 0, 3, 2, 2]"
"[72, 5, 87, 85, 76]","[2, 1, 2, 0, 2, 2, 2, 1, 1, 1]"
"[8, 28]","[1, 1, 0, 0, 3, 1, 0, 1, 3, 2]"
"[92, 50]","[0, 1, 0, 3, 0, 3, 3, 1, 1, 0]"
"[3, 53, 96]","[2, 1, 0, 0, 2, 2, 2, 2, 3, 0]"
"[20, 28, 42, 41, 59]","[2, 1, 1, 1, 1, 1, 0, 3, 1, 2]"
"[16, 98, 96, 83]","[1, 1, 0, 3, 3, 1, 1, 0, 2, 3]"
"[64, 98]","[1, 0, 3, 1, 0, 2, 3, 2, 2, 2]"
"[1, 4, 3]","[1, 0, 2, 2, 3, 2, 2, 0, 3, 3]"
"[30, 51, 90, 12]","[1, 2, 2, 2, 2, 1, 3, 1, 3, 2]"
"[2, 56, 69]","[0, 3, 2, 2, 3, 3, 3, 3, 2, 0]"
[53],"[3, 2, 2, 2, 3, 3, 2, 3, 1, 3]"
[48],"[3, 0, 1, 3, 0, 3, 2, 2, 2, 1]"
"[21, 33, 24, 47]","[2, 1, 1, 1, 1, 3, 3, 1, 0, 1]"
"[33, 19, 61, 5, 59]","[1, 3, 1, 2, 1, 1, 2, 3, 1, 2]"
"[20, 9]","[2, 1, 0, 2, 3, 1, 2, 2, 0, 2]"
"[2, 98]","[2, 3, 1, 2, 3, 3, 3, 3, 1, 2]"
"[67, 84, 79, 80]","[2, 2, 3, 2, 3, 3, 1, 0, 1, 2]"
"[11, 31, 88, 86]","[1, 1, 1, 1, 1, 2, 3, 1, 2, 0]"
"[41, 0]","[3, 3, 1, 1, 1, 0, 2, 0, 0, 2]"
"[21, 98]","[2, 1, 3, 3, 1, 0, 3, 2, 3, 3]"
"[4, 94, 62, 89, 34]","[1, 0, 2, 0, 3, 1, 2, 3, 3, 3]"
[31],"[0, 1, 0, 3, 0, 3, 3, 1, 1, 0]"
"[2, 84, 97, 70, 54]","[3, 3, 1, 2, 3, 2, 3, 3, 2, 1]"
"[28, 10, 48, 13, 3]","[2, 1, 0, 3, 2, 0, 3, 1, 1, 0]"
"[85, 88]","[1, 3, 0, 2, 2, 0, 0, 1, 0, 1]"
"[75, 25]","[2, 3, 2, 3, 3, 0, 1, 1, 2, 1]"
"[4, 75, 72, 85]","[1, 3, 2, 0, 1, 0, 1, 3, 0, 2]"
[13],"[1, 2, 0, 1, 1, 0, 0, 2, 1, 0]"
[14],"[1, 1, 1, 2, 1, 3, 2, 2, 2, 2]"
"[5, 34]","[2, 1, 3, 0, 2, 0, 2, 2, 2, 1]"
"[33, 42, 28, 47, 52]","[1, 1, 1, 3, 2, 1, 3, 0, 0, 2]"
"[11, 5, 86]","[1, 1, 2, 0, 1, 2, 2, 0, 2, 1]"
"[11, 9]","[1, 1, 1, 2, 1, 2, 0, 2, 2, 1]"
"[25, 23, 52, 60]","[2, 3, 2, 0, 3, 3, 3, 2, 3, 0]"
"[50, 58]","[0, 0, 3, 3, 1, 1, 0, 2, 2, 0]"
"[15, 92]","[1, 2, 2, 0, 3, 2, 2, 1, 1, 2]"
"[50, 43, 31]","[3, 1, 0, 0, 0, 3, 1, 2, 0, 1]"
"[4, 1, 67]","[3, 3, 2, 0, 3, 1, 2, 3, 0, 1]"
"[66, 45, 1]","[3, 0, 2, 0, 3, 1, 2, 0, 0, 2]"
"[28, 91, 95, 6]","[1, 1, 1, 0, 0, 0, 0, 0, 2, 2]"
[38],"[0, 3, 2, 2, 3, 1, 3, 2, 2, 0]"
[51],"[3, 3, 1, 2, 0, 2, 3, 3, 2, 2]"
[13],"[1, 2, 2, 3, 1, 0, 2, 1, 3, 0]"
"[55, 29, 66, 82]","[1, 2, 2, 0, 0, 1, 0, 1, 0, 1]"
[31],"[0, 3, 0, 2, 1, 3, 3, 1, 1, 1]"
"[24, 64, 82, 25]","[2, 3, 3, 0, 3, 3, 2, 3, 3, 1]"
"[54, 68, 46]","[1, 1, 1, 0, 0, 2, 0, 1, 2, 2]"
"[29, 73, 72]","[1, 3, 2, 0, 2, 3, 0, 1, 1, 1]"
"[14, 55, 41, 34, 98]","[3, 3, 0, 3, 3, 2, 2, 0, 0, 3]"
"[76, 60, 52, 40]","[1, 3, 2, 3, 1, 0, 0, 2, 1, 1]"
[45],"[2, 2, 3, 2, 3, 3, 1, 0, 1, 2]"
"[45, 88, 51]","[2, 2, 2, 1, 3, 3, 3, 3, 2, 2]"
"[4, 41, 11]","[3, 1, 2, 1, 1, 3, 3, 3, 0, 1]"
"[25, 72, 88]","[1, 3, 2, 0, 3, 0, 1, 1, 0, 0]"
"[8, 91]","[0, 0, 0, 3, 1, 2, 1, 3, 1, 0]"
"[63, 23, 7, 36]","[2, 0, 3, 2, 3, 1, 0, 2, 1, 0]"
"[29, 53, 55, 4]","[1, 3, 0, 0, 0, 0, 2, 3, 2, 3]"
[60],"[1, 0, 2, 1, 1, 2, 2, 0, 2, 1]"
"[29, 95, 3]","[2, 3, 0, 0, 2, 2, 2, 2, 1, 1]"
"[82, 10, 46, 6, 98]","[2, 3, 2, 1, 0, 0, 0, 1, 0, 0]"
"[1, 48, 58, 52]","[2, 2, 3, 3, 1, 0, 2, 0, 1, 0]"
"[37, 10, 47, 28, 68]","[1, 1, 2, 0, 2, 1, 1, 3, 0, 2]"
"[20, 28, 76, 25, 68]","[1, 1, 0, 3, 2, 0, 1, 0, 1, 2]"
"[31, 18, 56, 6]","[0, 2, 0, 0, 1, 0, 3, 0, 0, 2]"
"[45, 75, 83, 68]","[0, 1, 0, 0, 3, 2, 0, 0, 1, 1]"
"[47, 12]","[3, 2, 2, 1, 1, 0, 2, 1, 3, 1]"
