fav_partners,project_prefs
"[96, 39, 32, 3]","[2, 0, 2, 0, 0, 0, 1, 2, 1, 0]"
"[38, 78, 58, 74]","[1, 0, 1, 1, 2, 2, 3, 0, 3, 1]"
"[62, 50, 88, 43, 94]","[3, 0, 2, 1, 3, 2, 0, 0, 2, 1]"
"[0, 75, 60]","[2, 0, 2, 0, 2, 3, 1, 2, 1, 0]"
"[67, 27]","[2, 3, 3, 1, 0, 3, 0, 2, 3, 1]"
"[11, 59, 18]","[2, 2, 0, 0, 1, 3, 3, 3, 2, 2]"
"[15, 22, 47]","[0, 0, 2, 0, 0, 1, 2, 1, 1, 3]"
"[91, 62, 75, 5, 71]","[0, 0, 0, 0, 3, 3, 3, 1, 2, 1]"
"[24, 87, 92, 54, 82]","[1, 3, 2, 2, 0, 3, 2, 0, 2, 2]"
"[35, 1]","[1, 0, 1, 1, 2, 2, 3, 0, 3, 1]"
"[45, 0, 85, 82, 41]","[2, 0, 2, 0, 3, 0, 1, 2, 1, 1]"
"[5, 13, 71]","[2, 2, 1, 0, 0, 3, 3, 3, 2, 1]"
"[5, 50, 92, 74]","[0, 2, 0, 0, 1, 3, 1, 3, 0, 3]"
"[11, 73, 14]","[2, 0, 1, 0, 0, 1, 3, 3, 0, 1]"
"[13, 26, 85]","[0, 0, 1, 0, 0, 1, 3, 3, 0, 0]"
"[21, 56, 97, 82, 2]","[3, 0, 3, 2, 2, 0, 0, 0, 0, 1]"
"[33, 10, 0]","[2, 3, 0, 0, 3, 0, 1, 2, 1, 1]"
"[38, 36, 47, 5]","[2, 2, 0, 0, 2, 3, 3, 3, 2, 2]"
"[5, 27, 79, 0]","[2, 0, 0, 0, 0, 0, 1, 2, 0, 0]"
"[11, 26]","[2, 2, 1, 0, 1, 2, 3, 3, 2, 1]"
"[83, 51, 53, 90, 41]","[1, 3, 3, 2, 2, 0, 1, 2, 1, 2]"
[15],"[2, 0, 3, 2, 2, 0, 0, 2, 0, 1]"
"[6, 24, 70]","[0, 0, 3, 0, 0, 3, 3, 1, 1, 3]"
"[91, 63]","[1, 0, 1, 1, 2, 2, 2, 3, 3, 0]"
"[8, 22, 94, 45, 37]","[1, 3, 3, 2, 0, 3, 3, 1, 1, 3]"
"[49, 57, 13, 73, 0]","[2, 3, 2, 2, 0, 0, 3, 3, 0, 0]"
"[19, 7, 6, 49]","[2, 2, 3, 0, 3, 3, 3, 3, 2, 1]"
"[4, 5]","[2, 2, 1, 0, 1, 3, 0, 2, 3, 0]"
"[71, 31, 74]","[1, 1, 3, 0, 1, 3, 3, 3, 3, 2]"
"[41, 11]","[3, 2, 1, 0, 0, 3, 1, 3, 2, 1]"
[7],"[0, 0, 2, 0, 3, 3, 1, 1, 2, 3]"
[28],"[0, 1, 3, 1, 1, 1, 3, 3, 0, 0]"
"[0, 82, 6, 17]","[1, 2, 2, 0, 0, 3, 0, 2, 1, 3]"
"[16, 18, 54, 45]","[3, 3, 0, 0, 0, 0, 1, 2, 0, 3]"
[57],"[0, 0, 2, 3, 1, 2, 1, 0, 1, 3]"
"[9, 61, 31, 47]","[0, 1, 1, 1, 0, 2, 3, 3, 3, 1]"
"[17, 29, 71, 9, 32]","[3, 0, 0, 2, 2, 1, 1, 3, 1, 1]"
[24],"[3, 1, 3, 2, 2, 3, 3, 1, 1, 0]"
"[17, 13, 0, 65]","[2, 0, 1, 0, 0, 0, 0, 2, 0, 0]"
[89],"[1, 0, 3, 0, 3, 2, 3, 0, 3, 2]"
[91],"[2, 3, 0, 2, 0, 2, 2, 1, 1, 2]"
"[10, 20, 23, 74]","[1, 3, 3, 3, 0, 1, 1, 2, 3, 3]"
[26],"[2, 2, 3, 0, 3, 3, 3, 3, 0, 0]"
[2],"[3, 0, 2, 1, 3, 2, 0, 0, 2, 1]"
[25],"[0, 3, 2, 2, 0, 0, 3, 3, 0, 2]"
"[24, 10, 2, 59]","[1, 3, 3, 0, 0, 3, 3, 2, 1, 1]"
"[63, 25]","[1, 3, 2, 3, 0, 0, 0, 0, 0, 0]"
[6],"[0, 0, 0, 2, 2, 1, 2, 1, 3, 3]"
"[50, 15, 88]","[3, 1, 3, 2, 2, 1, 0, 0, 0, 1]"
"[95, 55, 39, 22]","[0, 0, 2, 0, 1, 3, 3, 3, 0, 0]"
"[12, 11, 45, 83]","[0, 3, 0, 3, 0, 3, 1, 3, 0, 1]"
[20],"[1, 3, 0, 2, 2, 0, 1, 2, 1, 1]"
"[73, 57, 82, 64]","[3, 0, 3, 3, 1, 0, 1, 3, 0, 0]"
"[20, 32, 3]","[2, 3, 2, 2, 2, 3, 0, 2, 1, 0]"
"[8, 57, 36]","[1, 0, 2, 0, 0, 1, 2, 0, 2, 2]"
"[49, 17, 80]","[0, 2, 2, 0, 0, 3, 3, 3, 2, 0]"
"[15, 72, 86, 65]","[2, 0, 3, 2, 2, 0, 3, 0, 0, 1]"
"[25, 34, 76, 9]","[2, 3, 2, 1, 0, 2, 3, 3, 0, 0]"
"[1, 74, 86, 85, 94]","[1, 0, 1, 1, 1, 2, 2, 3, 2, 3]"
"[5, 45, 76]","[1, 2, 0, 0, 0, 3, 2, 3, 3, 1]"
"[3, 89, 33, 29]","[2, 0, 0, 0, 0, 3, 1, 3, 2, 0]"
"[35, 88, 5, 67, 17]","[0, 1, 0, 0, 3, 2, 3, 3, 2, 2]"
"[7, 29, 97]","[1, 2, 1, 0, 3, 3, 3, 1, 0, 1]"
[23],"[1, 0, 1, 0, 2, 2, 3, 3, 1, 0]"
"[52, 48, 54, 57, 73]","[1, 3, 2, 3, 2, 3, 3, 3, 0, 3]"
"[56, 38, 89]","[1, 0, 3, 0, 0, 0, 0, 2, 0, 0]"
"[74, 37, 0]","[3, 1, 1, 0, 1, 0, 1, 1, 1, 0]"
[48],"[0, 1, 0, 2, 2, 0, 2, 0, 0, 1]"
"[77, 63, 61]","[0, 1, 2, 1, 0, 2, 3, 3, 2, 0]"
"[72, 19, 20]","[0, 2, 3, 1, 1, 0, 3, 2, 2, 1]"
[22],"[0, 0, 3, 0, 0, 3, 0, 1, 1, 3]"
[25],"[2, 2, 2, 2, 0, 0, 1, 3, 2, 0]"
"[69, 56, 38]","[0, 0, 3, 0, 2, 0, 0, 0, 2, 0]"
[77],"[3, 3, 2, 2, 0, 3, 0, 2, 3, 3]"
"[28, 58, 12]","[1, 2, 0, 1, 1, 1, 3, 3, 0, 2]"
"[3, 10, 60, 27]","[2, 2, 2, 2, 0, 0, 1, 0, 0, 1]"
"[57, 95, 59]","[2, 3, 3, 1, 0, 2, 3, 3, 2, 1]"
"[68, 73, 99, 9]","[0, 0, 2, 2, 0, 2, 3, 3, 3, 0]"
[1],"[1, 0, 1, 1, 2, 2, 3, 0, 3, 3]"
[18],"[2, 0, 2, 0, 0, 0, 1, 2, 0, 0]"
"[55, 71, 9]","[0, 0, 2, 0, 2, 3, 1, 0, 2, 1]"
"[25, 96, 97, 39, 3]","[2, 0, 3, 2, 2, 0, 1, 3, 3, 2]"
"[44, 80]","[0, 3, 2, 2, 2, 0, 3, 1, 0, 2]"
[82],"[0, 0, 2, 2, 2, 0, 3, 1, 1, 2]"
"[40, 68, 48, 5]","[3, 0, 0, 0, 0, 3, 1, 0, 0, 0]"
[58],"[1, 0, 1, 1, 2, 2, 2, 3, 2, 0]"
"[56, 71]","[2, 0, 2, 2, 0, 2, 3, 0, 2, 2]"
"[8, 57, 1, 17, 98]","[2, 3, 0, 0, 0, 2, 3, 0, 0, 0]"
[2],"[1, 0, 2, 0, 2, 2, 0, 2, 2, 1]"
"[94, 40]","[2, 3, 0, 2, 0, 2, 2, 1, 1, 0]"
"[20, 57, 99, 73, 31]","[0, 3, 3, 1, 1, 0, 0, 3, 3, 0]"
"[23, 85]","[1, 0, 1, 0, 0, 2, 2, 3, 3, 0]"
"[8, 0]","[1, 0, 3, 0, 0, 2, 1, 2, 1, 2]"
"[28, 29]","[3, 1, 3, 3, 0, 3, 2, 2, 2, 2]"
