fav_partners,project_prefs
"[66, 63, 14]","[3, 1, 0, 3, 3, 3, 0, 3, 2, 2]"
"[71, 38, 91]","[0, 2, 0, 0, 2, 0, 2, 2, 1, 0]"
[71],"[1, 2, 0, 1, 1, 0, 1, 0, 0, 2]"
"[70, 27, 78]","[2, 0, 1, 1, 1, 3, 0, 3, 2, 2]"
"[76, 37, 57, 12, 77]","[1, 0, 1, 2, 2, 3, 2, 2, 2, 1]"
"[41, 74, 31, 38]","[0, 0, 2, 1, 3, 1, 1, 1, 2, 1]"
"[25, 24]","[1, 1, 2, 2, 3, 0, 1, 0, 3, 0]"
[79],"[0, 1, 3, 2, 3, 1, 3, 2, 2, 0]"
"[61, 9, 12]","[1, 3, 2, 0, 3, 3, 0, 3, 2, 3]"
"[11, 90]","[1, 2, 2, 3, 0, 1, 0, 2, 0, 1]"
"[88, 51, 91, 68, 36]","[3, 3, 1, 3, 3, 1, 1, 3, 2, 1]"
"[87, 76, 54, 75, 36]","[2, 3, 0, 3, 1, 2, 0, 3, 3, 0]"
"[8, 4, 65, 78]","[1, 2, 2, 3, 3, 3, 0, 2, 2, 1]"
"[25, 32, 2]","[1, 2, 1, 1, 2, 0, 1, 0, 0, 2]"
"[48, 22, 43]","[0, 3, 3, 2, 2, 3, 2, 1, 1, 0]"
"[7, 12, 19, 90]","[1, 2, 3, 3, 3, 1, 3, 0, 1, 1]"
"[5, 74]","[0, 0, 2, 3, 3, 1, 2, 1, 2, 1]"
"[78, 88, 9, 3, 15]","[3, 2, 3, 1, 3, 3, 0, 3, 1, 2]"
"[78, 74]","[0, 3, 0, 1, 0, 1, 2, 0, 1, 1]"
[15],"[1, 2, 2, 3, 3, 1, 3, 0, 1, 1]"
[4],"[1, 0, 1, 2, 2, 3, 2, 2, 2, 1]"
"[2, 25, 24, 92, 15]","[1, 2, 0, 2, 3, 0, 3, 0, 1, 3]"
"[7, 87, 2, 70]","[3, 2, 0, 1, 1, 3, 3, 2, 2, 2]"
"[80, 12, 34, 8]","[1, 3, 2, 0, 3, 3, 0, 3, 0, 3]"
"[6, 21]","[0, 2, 2, 2, 3, 1, 3, 0, 1, 3]"
"[13, 6, 21, 97, 64]","[1, 1, 1, 0, 3, 3, 1, 0, 3, 0]"
"[21, 90, 87, 27, 99]","[1, 2, 0, 2, 3, 0, 3, 0, 1, 3]"
