fav_partners,project_prefs
"[10, 62, 20, 51]","[3, 1, 3, 0, 1, 3, 2, 1, 3, 3]"
"[82, 7]","[0, 3, 3, 0, 0, 2, 1, 2, 2, 3]"
"[30, 65, 24, 11, 80]","[2, 1, 3, 3, 1, 0, 3, 2, 0, 3]"
"[89, 96, 85, 23]","[3, 1, 0, 1, 3, 0, 2, 1, 0, 2]"
"[43, 36]","[0, 0, 2, 2, 0, 3, 2, 2, 3, 0]"
"[56, 30, 37]","[0, 1, 2, 2, 3, 0, 3, 0, 0, 2]"
"[99, 68]","[1, 3, 1, 3, 1, 2, 1, 0, 2, 0]"
"[1, 33, 24, 27, 69]","[3, 3, 1, 0, 0, 2, 1, 2, 2, 3]"
"[38, 2, 87]","[2, 1, 3, 3, 1, 0, 3, 2, 2, 3]"
"[53, 27, 37, 42, 96]","[3, 2, 3, 0, 0, 0, 2, 1, 1, 1]"
"[80, 32, 65, 2, 11]","[0, 1, 3, 3, 0, 0, 3, 1, 3, 3]"
"[10, 4, 2, 63, 91]","[2, 1, 3, 2, 1, 2, 2, 2, 0, 3]"
"[83, 93, 52, 29]","[2, 0, 0, 2, 0, 0, 0, 1, 1, 1]"
"[92, 79, 48, 19]","[3, 0, 2, 1, 3, 0, 1, 1, 3, 0]"
"[98, 39, 47, 9]","[3, 2, 3, 0, 0, 0, 2, 1, 1, 1]"
"[21, 94, 9]","[3, 2, 3, 0, 0, 0, 2, 1, 1, 1]"
"[78, 67, 30]","[1, 2, 2, 0, 2, 3, 0, 0, 0, 3]"
"[5, 13, 92, 28]","[3, 1, 2, 1, 3, 2, 1, 0, 3, 2]"
"[49, 21]","[1, 2, 2, 0, 0, 3, 0, 0, 0, 0]"
"[63, 90]","[1, 1, 0, 2, 1, 0, 0, 2, 0, 1]"
"[0, 1]","[0, 3, 3, 0, 1, 3, 2, 1, 2, 3]"
"[18, 95, 24, 74]","[1, 3, 0, 0, 2, 3, 0, 0, 0, 0]"
"[89, 99, 60, 2, 24]","[2, 1, 3, 2, 1, 0, 3, 2, 0, 3]"
"[35, 68, 95]","[2, 1, 3, 2, 3, 2, 2, 2, 0, 0]"
"[22, 9]","[3, 3, 3, 0, 1, 0, 0, 1, 2, 3]"
[93],"[0, 0, 2, 2, 0, 3, 3, 2, 2, 3]"
"[67, 10, 55, 82, 48]","[0, 0, 2, 3, 0, 2, 1, 1, 3, 0]"
"[7, 9, 63, 68, 41]","[3, 2, 3, 1, 0, 2, 1, 1, 2, 0]"
"[17, 16, 86, 94, 4]","[0, 0, 2, 0, 0, 2, 0, 0, 0, 0]"
"[12, 43]","[1, 0, 0, 2, 0, 0, 0, 1, 3, 1]"
"[5, 16, 2, 72, 64]","[2, 1, 2, 0, 0, 3, 0, 2, 0, 2]"
"[83, 95, 44, 67, 89]","[3, 0, 1, 1, 3, 0, 3, 3, 0, 1]"
"[10, 64]","[0, 1, 3, 0, 0, 0, 3, 1, 3, 3]"
"[89, 96]","[2, 1, 0, 1, 3, 1, 0, 1, 1, 3]"
"[25, 64, 70]","[1, 0, 3, 2, 0, 1, 3, 2, 2, 3]"
"[23, 25, 8, 27, 34]","[0, 0, 2, 2, 3, 3, 1, 2, 0, 3]"
"[70, 0]","[3, 1, 3, 0, 1, 3, 2, 1, 3, 3]"
"[5, 9, 68]","[3, 1, 2, 0, 0, 2, 2, 2, 0, 1]"
"[2, 65, 99, 98, 91]","[0, 1, 3, 3, 1, 0, 3, 2, 0, 3]"
"[14, 92, 52]","[3, 2, 3, 3, 0, 0, 2, 1, 1, 1]"
[67],"[0, 2, 3, 3, 3, 1, 2, 0, 1, 1]"
"[27, 30, 19, 42]","[3, 2, 0, 0, 0, 3, 1, 1, 2, 0]"
"[40, 46, 31, 84, 36]","[3, 0, 3, 0, 2, 1, 1, 3, 1, 3]"
"[29, 52, 59]","[1, 0, 0, 0, 0, 1, 0, 1, 3, 1]"
"[31, 15]","[3, 2, 3, 1, 0, 0, 3, 1, 0, 1]"
"[47, 22]","[2, 1, 3, 2, 2, 0, 3, 2, 2, 3]"
"[42, 31, 30]","[2, 1, 2, 1, 3, 0, 3, 3, 1, 3]"
"[14, 45, 67, 7]","[3, 3, 2, 0, 0, 0, 3, 1, 2, 0]"
"[97, 79, 91]","[1, 3, 2, 0, 2, 1, 0, 2, 0, 3]"
[18],"[2, 2, 2, 3, 0, 3, 2, 0, 0, 0]"
"[26, 7, 47, 51]","[3, 0, 1, 3, 0, 0, 0, 1, 2, 3]"
