fav_partners,project_prefs
[42],"[2, 2, 0, 3, 2, 0, 3, 3, 3, 2]"
[38],"[2, 1, 3, 0, 2, 1, 3, 0, 3, 2]"
[51],"[0, 0, 2, 0, 0, 0, 3, 2, 2, 2]"
[71],"[1, 2, 2, 0, 0, 2, 2, 3, 0, 2]"
"[65, 6, 52, 70, 24]","[2, 3, 1, 2, 3, 2, 0, 2, 3, 2]"
"[32, 50]","[2, 0, 1, 2, 2, 0, 3, 3, 1, 0]"
"[4, 54, 96]","[3, 2, 1, 2, 3, 2, 2, 2, 3, 2]"
"[19, 71, 46, 65]","[0, 1, 1, 1, 0, 2, 2, 0, 1, 0]"
"[98, 36, 41]","[2, 1, 1, 0, 0, 2, 3, 0, 2, 3]"
"[66, 56, 46, 32, 99]","[1, 2, 2, 3, 3, 3, 3, 0, 2, 3]"
"[3, 11]","[1, 2, 2, 0, 0, 2, 2, 3, 0, 2]"
"[74, 70, 39, 98]","[0, 1, 0, 3, 3, 0, 3, 0, 2, 3]"
"[58, 86, 13, 90]","[1, 3, 3, 2, 1, 0, 3, 3, 1, 3]"
"[12, 29]","[1, 1, 3, 2, 1, 3, 3, 3, 1, 3]"
"[20, 67]","[2, 2, 1, 1, 3, 3, 2, 2, 1, 3]"
"[4, 40, 13, 54]","[3, 1, 1, 2, 3, 2, 3, 3, 1, 0]"
"[50, 12, 59, 40]","[1, 3, 2, 2, 1, 0, 0, 3, 1, 3]"
[35],"[3, 3, 2, 3, 2, 2, 1, 3, 2, 3]"
"[11, 53, 70, 38, 45]","[0, 3, 0, 3, 3, 1, 3, 0, 2, 3]"
[7],"[3, 1, 1, 1, 0, 2, 2, 0, 1, 0]"
"[57, 72]","[3, 0, 1, 1, 1, 2, 1, 1, 3, 2]"
"[18, 85, 57]","[0, 3, 0, 3, 3, 1, 1, 0, 2, 3]"
"[83, 93, 15, 70]","[3, 1, 1, 2, 2, 2, 3, 3, 1, 1]"
"[21, 91, 42, 95, 74]","[2, 3, 2, 3, 1, 1, 1, 0, 0, 1]"
"[4, 31]","[2, 3, 1, 2, 3, 2, 0, 2, 3, 2]"
"[4, 20, 88, 50]","[2, 2, 1, 1, 1, 2, 1, 3, 3, 2]"
"[29, 66]","[2, 1, 0, 1, 2, 2, 1, 0, 3, 1]"
[63],"[3, 2, 3, 2, 3, 1, 2, 0, 1, 0]"
"[78, 52, 25]","[2, 2, 1, 1, 1, 2, 1, 3, 3, 2]"
"[13, 26, 65, 76]","[2, 2, 0, 1, 1, 2, 3, 0, 1, 1]"
"[45, 95]","[3, 0, 1, 0, 2, 1, 3, 1, 1, 2]"
"[24, 69]","[2, 3, 1, 2, 3, 2, 0, 0, 0, 2]"
"[5, 77, 22, 98, 94]","[2, 1, 1, 2, 2, 2, 3, 3, 1, 2]"
[35],"[1, 2, 0, 1, 1, 3, 3, 3, 2, 2]"
"[76, 64, 65]","[3, 1, 3, 1, 1, 1, 3, 0, 0, 2]"
"[75, 41]","[2, 3, 1, 2, 2, 2, 0, 1, 0, 1]"
"[53, 75]","[0, 3, 2, 3, 1, 1, 3, 0, 0, 0]"
"[69, 4, 99, 11, 43]","[0, 3, 1, 2, 1, 2, 0, 0, 2, 2]"
"[1, 18, 13, 49]","[2, 1, 3, 0, 1, 1, 3, 3, 1, 3]"
"[34, 2, 3, 72]","[0, 2, 3, 1, 1, 2, 3, 0, 2, 2]"
"[15, 16, 2, 44]","[3, 3, 0, 0, 3, 1, 3, 2, 2, 2]"
"[35, 89, 75, 96]","[2, 3, 1, 2, 1, 3, 0, 1, 0, 1]"
"[0, 72, 28, 64]","[2, 2, 1, 3, 2, 2, 3, 1, 1, 2]"
"[37, 91]","[0, 3, 1, 2, 1, 2, 0, 0, 2, 2]"
"[40, 59, 37]","[3, 2, 2, 2, 3, 1, 0, 2, 2, 2]"
"[24, 21, 90]","[2, 3, 0, 0, 0, 2, 0, 2, 3, 0]"
"[88, 58, 96]","[0, 3, 1, 1, 0, 1, 2, 0, 0, 2]"
"[98, 61]","[0, 3, 1, 3, 2, 0, 0, 0, 1, 1]"
"[30, 25, 53, 36]","[3, 0, 1, 3, 2, 2, 1, 3, 3, 3]"
"[43, 12]","[0, 3, 1, 2, 0, 0, 0, 0, 2, 2]"
"[25, 5, 93]","[2, 2, 1, 1, 0, 2, 1, 3, 3, 0]"
"[58, 3, 23, 49]","[2, 3, 1, 3, 3, 0, 2, 3, 2, 2]"
