fav_partners,project_prefs
"[82, 15]","[3, 2, 0, 0, 0, 3, 0, 2, 0, 0]"
"[49, 59]","[1, 0, 2, 0, 2, 3, 3, 2, 0, 3]"
"[61, 34]","[2, 3, 3, 3, 3, 3, 1, 2, 3, 2]"
[4],"[2, 1, 2, 1, 0, 0, 0, 2, 1, 2]"
"[3, 80]","[2, 2, 2, 1, 0, 0, 2, 2, 1, 2]"
"[85, 30, 25]","[3, 2, 1, 1, 0, 0, 2, 1, 3, 3]"
"[38, 61, 65, 98]","[1, 1, 3, 3, 0, 1, 3, 0, 1, 1]"
"[31, 40, 49, 11]","[2, 3, 0, 1, 2, 3, 3, 2, 2, 3]"
"[9, 50]","[2, 1, 3, 2, 2, 0, 3, 1, 1, 2]"
"[90, 3, 18]","[2, 1, 2, 1, 0, 0, 0, 2, 1, 2]"
"[37, 54, 26, 66]","[1, 3, 2, 2, 3, 2, 3, 0, 0, 2]"
"[7, 84, 70, 22]","[2, 3, 0, 1, 2, 0, 3, 2, 2, 3]"
[46],"[3, 1, 2, 1, 1, 0, 2, 1, 3, 2]"
"[73, 81]","[0, 3, 3, 2, 0, 1, 0, 1, 3, 1]"
"[46, 25, 87]","[0, 3, 0, 0, 0, 1, 0, 3, 0, 1]"
[97],"[2, 2, 1, 0, 0, 2, 1, 1, 2, 3]"
"[59, 89, 21]","[2, 1, 1, 0, 1, 2, 3, 2, 2, 3]"
"[81, 34, 10, 77]","[2, 3, 2, 2, 1, 3, 3, 0, 2, 0]"
"[9, 23, 51, 5, 55]","[3, 1, 3, 1, 3, 0, 0, 1, 1, 3]"
"[75, 97, 12]","[0, 1, 2, 2, 1, 0, 2, 2, 3, 2]"
"[41, 70, 68, 3]","[3, 1, 2, 1, 1, 3, 0, 2, 1, 2]"
"[16, 67, 1]","[1, 0, 1, 3, 2, 3, 3, 2, 2, 3]"
"[11, 65, 63, 2, 10]","[1, 3, 3, 0, 3, 3, 3, 2, 3, 2]"
"[80, 75, 6, 36, 63]","[1, 3, 3, 3, 2, 3, 3, 0, 1, 1]"
"[21, 92, 32, 1]","[1, 0, 2, 0, 1, 0, 1, 2, 2, 0]"
"[5, 16, 14, 23]","[1, 3, 0, 1, 0, 0, 3, 3, 0, 3]"
"[53, 32, 83, 21]","[1, 3, 1, 3, 2, 3, 0, 2, 2, 3]"
"[23, 10, 82]","[1, 0, 3, 3, 2, 2, 0, 0, 1, 1]"
[16],"[2, 1, 2, 2, 1, 2, 0, 2, 2, 3]"
"[18, 77, 38, 30, 70]","[3, 0, 1, 0, 3, 0, 0, 1, 1, 3]"
"[29, 5]","[2, 3, 1, 1, 3, 0, 2, 1, 1, 1]"
"[7, 27, 8, 72, 2]","[3, 2, 3, 3, 2, 3, 0, 2, 1, 1]"
"[24, 26, 27]","[1, 0, 1, 1, 1, 3, 0, 2, 1, 3]"
"[74, 65, 31]","[3, 0, 3, 2, 0, 1, 2, 2, 1, 1]"
"[73, 70, 38]","[2, 3, 0, 1, 2, 1, 2, 2, 0, 0]"
"[45, 72, 31]","[3, 2, 3, 1, 2, 3, 0, 2, 1, 1]"
[89],"[1, 0, 1, 2, 2, 0, 2, 2, 3, 2]"
"[10, 98, 81, 63, 96]","[1, 3, 0, 2, 3, 2, 3, 0, 0, 2]"
[9],"[2, 1, 0, 0, 0, 0, 1, 2, 0, 2]"
[30],"[2, 3, 1, 1, 3, 2, 1, 1, 1, 1]"
"[7, 50, 25, 42]","[1, 3, 3, 1, 3, 3, 3, 3, 2, 3]"
"[20, 15, 59, 18]","[1, 2, 1, 1, 1, 2, 1, 2, 1, 2]"
"[40, 34, 82, 3, 64]","[2, 3, 0, 0, 3, 3, 3, 2, 2, 1]"
[46],"[2, 3, 2, 0, 2, 1, 3, 0, 3, 0]"
[88],"[2, 1, 1, 0, 2, 0, 2, 0, 0, 0]"
"[35, 22]","[1, 3, 0, 3, 3, 3, 3, 2, 3, 3]"
[43],"[2, 2, 2, 1, 0, 1, 2, 1, 3, 0]"
"[59, 23, 41, 65]","[1, 3, 1, 0, 2, 1, 3, 3, 1, 2]"
"[26, 82, 73, 57, 99]","[1, 3, 1, 3, 2, 3, 0, 2, 3, 0]"
"[1, 7, 83, 4, 32]","[0, 0, 0, 0, 2, 3, 0, 2, 2, 0]"
"[8, 40, 95, 48]","[1, 1, 3, 3, 0, 3, 0, 2, 3, 1]"
"[18, 61]","[3, 3, 3, 2, 0, 1, 0, 1, 3, 3]"
"[80, 30, 66, 93, 42]","[2, 3, 0, 0, 0, 3, 1, 2, 1, 0]"
"[26, 77, 12]","[3, 3, 1, 1, 1, 3, 0, 2, 2, 3]"
[10],"[1, 3, 2, 2, 3, 2, 2, 0, 0, 2]"
[23],"[1, 3, 3, 3, 2, 3, 3, 0, 1, 0]"
