fav_partners,project_prefs
"[56, 7, 90]","[0, 0, 2, 1, 0, 0, 2, 0, 3, 2]"
[6],"[2, 3, 3, 2, 1, 2, 0, 2, 3, 2]"
"[55, 99]","[0, 1, 3, 3, 2, 2, 1, 1, 0, 1]"
[6],"[0, 2, 0, 1, 2, 3, 2, 0, 3, 0]"
"[61, 77, 27, 15]","[1, 3, 0, 3, 3, 1, 0, 0, 2, 3]"
"[2, 23, 61]","[0, 1, 3, 3, 2, 2, 1, 1, 0, 1]"
"[1, 58, 99, 22, 29]","[2, 3, 3, 1, 1, 2, 0, 2, 0, 3]"
"[85, 2]","[0, 1, 3, 2, 0, 2, 1, 1, 0, 1]"
[58],"[0, 2, 2, 3, 1, 3, 3, 2, 3, 3]"
"[43, 20, 83, 10]","[3, 1, 1, 3, 0, 1, 0, 3, 0, 1]"
[82],"[0, 1, 1, 0, 0, 3, 1, 0, 1, 3]"
"[52, 99]","[1, 0, 3, 2, 1, 3, 0, 0, 0, 1]"
"[1, 64, 34]","[2, 3, 3, 2, 1, 2, 1, 2, 3, 2]"
[72],"[1, 1, 1, 3, 3, 3, 0, 1, 0, 2]"
"[10, 48]","[0, 1, 0, 0, 0, 3, 1, 0, 0, 3]"
"[87, 79, 80]","[3, 1, 3, 0, 2, 1, 0, 1, 2, 2]"
"[72, 66]","[0, 3, 2, 1, 1, 1, 2, 0, 0, 0]"
"[68, 32, 21]","[0, 1, 2, 0, 3, 2, 1, 1, 3, 3]"
"[46, 8]","[0, 2, 2, 1, 1, 2, 1, 1, 1, 3]"
[37],"[0, 1, 3, 2, 1, 0, 0, 1, 1, 1]"
"[9, 69, 21, 15]","[3, 3, 3, 3, 0, 1, 0, 1, 0, 2]"
"[6, 53, 72]","[2, 3, 3, 1, 1, 2, 0, 3, 2, 3]"
[96],"[0, 3, 0, 1, 3, 2, 2, 2, 0, 2]"
"[5, 2, 8, 4, 31]","[1, 1, 0, 3, 1, 0, 0, 2, 0, 3]"
"[14, 81, 95]","[3, 3, 0, 0, 0, 3, 1, 0, 0, 3]"
[37],"[2, 1, 0, 0, 1, 3, 1, 1, 2, 2]"
"[60, 7, 98]","[0, 3, 3, 2, 2, 2, 1, 1, 0, 1]"
[4],"[1, 2, 3, 3, 3, 1, 0, 3, 2, 3]"
"[99, 76, 77]","[0, 0, 1, 3, 2, 0, 0, 3, 2, 3]"
[6],"[2, 3, 3, 1, 1, 2, 0, 2, 0, 2]"
"[47, 35, 6]","[2, 3, 3, 1, 1, 2, 0, 2, 0, 3]"
[23],"[2, 1, 0, 2, 1, 0, 0, 2, 0, 3]"
"[0, 17, 63]","[0, 0, 2, 2, 1, 2, 1, 1, 3, 2]"
"[28, 26, 9]","[3, 3, 3, 3, 2, 1, 3, 3, 2, 3]"
"[12, 9, 21, 23]","[1, 0, 0, 3, 3, 0, 0, 0, 2, 3]"
"[11, 37, 91, 65, 98]","[1, 0, 1, 2, 3, 3, 1, 0, 2, 1]"
"[7, 81, 46, 27]","[1, 1, 3, 2, 2, 2, 1, 1, 2, 1]"
"[35, 25, 46, 79]","[0, 1, 0, 2, 3, 3, 1, 1, 2, 2]"
"[44, 92, 90]","[1, 1, 3, 1, 0, 3, 1, 3, 1, 0]"
"[80, 3, 55, 97, 83]","[0, 2, 0, 1, 2, 3, 2, 0, 3, 0]"
[41],"[2, 1, 0, 0, 0, 2, 3, 3, 2, 2]"
"[40, 16, 49, 50]","[0, 1, 3, 2, 1, 1, 0, 2, 2, 1]"
"[91, 72, 36, 89]","[1, 1, 1, 2, 1, 2, 3, 2, 2, 1]"
"[9, 50]","[3, 3, 1, 3, 0, 1, 0, 0, 0, 3]"
"[38, 45]","[1, 1, 0, 1, 0, 3, 1, 1, 0, 0]"
"[13, 78, 71, 80]","[0, 1, 1, 3, 3, 3, 0, 1, 0, 2]"
[36],"[0, 1, 3, 1, 2, 2, 1, 1, 2, 0]"
"[30, 39, 38]","[2, 3, 3, 1, 0, 2, 2, 3, 0, 3]"
"[58, 87, 17]","[0, 1, 2, 0, 3, 3, 3, 1, 1, 3]"
"[41, 82, 46, 40]","[2, 2, 0, 0, 2, 2, 3, 1, 2, 0]"
[91],"[2, 0, 3, 0, 1, 0, 1, 1, 0, 3]"
"[90, 45]","[0, 1, 1, 3, 3, 3, 0, 1, 0, 2]"
"[11, 38, 47]","[2, 0, 3, 2, 1, 2, 0, 0, 1, 3]"
"[21, 58, 83, 72, 80]","[2, 3, 3, 1, 1, 2, 0, 3, 1, 3]"
"[2, 59]","[0, 1, 3, 3, 2, 2, 1, 1, 0, 1]"
"[2, 39, 85, 79]","[0, 1, 0, 2, 2, 3, 1, 1, 0, 0]"
"[0, 39]","[3, 2, 2, 2, 2, 0, 2, 0, 3, 2]"
"[87, 1, 43]","[3, 3, 3, 3, 0, 1, 0, 2, 3, 3]"
"[6, 8, 20, 87, 61]","[0, 1, 3, 3, 0, 1, 1, 3, 0, 2]"
"[54, 2, 10, 61]","[2, 1, 3, 0, 0, 1, 1, 1, 1, 3]"
"[68, 7, 87, 13]","[0, 1, 1, 3, 3, 2, 3, 0, 0, 2]"
"[4, 59, 58, 72]","[3, 1, 0, 2, 3, 1, 0, 3, 0, 2]"
[74],"[1, 1, 3, 2, 1, 2, 1, 1, 3, 3]"
"[32, 60]","[0, 0, 1, 0, 1, 1, 1, 0, 0, 2]"
"[12, 66]","[2, 3, 3, 2, 1, 2, 1, 1, 3, 2]"
[49],"[2, 2, 0, 0, 2, 2, 3, 1, 2, 0]"
"[64, 16, 84]","[2, 1, 2, 2, 1, 2, 1, 3, 3, 0]"
[98],"[3, 1, 1, 1, 3, 3, 1, 0, 3, 3]"
"[17, 60]","[3, 1, 1, 3, 1, 2, 1, 3, 3, 2]"
"[5, 4, 94, 95]","[0, 0, 0, 3, 2, 3, 0, 0, 2, 3]"
"[48, 62, 30]","[2, 1, 3, 0, 0, 1, 3, 2, 0, 3]"
"[45, 25, 74, 42, 24]","[1, 3, 3, 3, 3, 2, 1, 0, 0, 0]"
"[21, 53]","[2, 3, 3, 1, 1, 2, 0, 1, 2, 3]"
"[13, 90, 32, 49, 27]","[2, 3, 0, 3, 1, 3, 1, 3, 0, 0]"
[19],"[0, 1, 3, 2, 1, 0, 3, 1, 1, 1]"
"[68, 62, 13, 33]","[1, 3, 1, 3, 1, 1, 0, 1, 3, 3]"
"[46, 99, 51, 45]","[0, 0, 3, 3, 2, 2, 0, 1, 2, 0]"
"[28, 4, 29, 12]","[2, 3, 3, 3, 3, 2, 3, 0, 2, 2]"
"[45, 54, 26]","[0, 1, 3, 3, 1, 2, 0, 1, 0, 2]"
"[37, 15, 55, 9, 28]","[3, 1, 3, 3, 0, 2, 0, 1, 0, 0]"
"[15, 53, 84]","[3, 1, 3, 1, 1, 2, 1, 1, 2, 1]"
"[36, 24, 0]","[0, 2, 0, 2, 2, 2, 2, 0, 1, 1]"
"[49, 94]","[2, 2, 0, 0, 2, 2, 3, 0, 0, 0]"
"[9, 53, 39]","[3, 3, 3, 3, 2, 3, 0, 3, 2, 0]"
"[80, 66, 77]","[0, 3, 2, 3, 3, 2, 0, 2, 2, 2]"
"[55, 56, 63, 7]","[3, 2, 0, 0, 2, 1, 2, 1, 3, 0]"
"[62, 43, 80]","[0, 3, 3, 1, 2, 1, 1, 0, 3, 3]"
[57],"[3, 3, 3, 3, 0, 2, 3, 3, 1, 0]"
"[8, 11, 96, 68]","[0, 0, 2, 2, 1, 3, 3, 3, 2, 0]"
"[42, 44, 84]","[1, 3, 1, 3, 3, 3, 0, 1, 0, 1]"
"[0, 38, 51, 73]","[0, 3, 3, 3, 0, 3, 0, 3, 0, 0]"
[50],"[2, 0, 3, 0, 1, 2, 1, 3, 0, 3]"
"[38, 93, 7, 40, 66]","[0, 2, 0, 0, 1, 3, 0, 2, 3, 2]"
"[92, 27, 87, 14, 64]","[0, 1, 3, 2, 3, 2, 0, 3, 0, 0]"
"[69, 82, 57, 89]","[3, 3, 0, 3, 3, 2, 0, 2, 3, 3]"
"[24, 69]","[0, 1, 2, 3, 2, 3, 0, 0, 0, 3]"
"[22, 26, 63, 95, 32]","[0, 0, 3, 0, 3, 0, 0, 2, 0, 2]"
"[24, 73]","[2, 2, 1, 3, 0, 3, 1, 3, 0, 3]"
"[26, 67, 35]","[0, 3, 1, 2, 0, 1, 1, 2, 3, 3]"
"[28, 6]","[2, 3, 3, 3, 2, 0, 0, 3, 0, 3]"
