fav_partners,project_prefs
"[97, 51, 26, 12, 69]","[2, 0, 1, 2, 0, 3, 2, 1, 2, 0]"
"[23, 88, 4, 50, 33]","[3, 0, 2, 2, 1, 1, 0, 1, 2, 2]"
"[42, 61]","[1, 1, 3, 3, 0, 3, 1, 2, 3, 1]"
"[1, 42]","[3, 1, 2, 2, 1, 2, 2, 1, 2, 2]"
"[1, 72, 54]","[3, 2, 2, 2, 1, 1, 0, 3, 0, 2]"
"[72, 3, 2, 73, 68]","[3, 1, 1, 3, 0, 2, 1, 1, 3, 1]"
"[28, 93]","[1, 3, 2, 0, 1, 2, 0, 0, 0, 3]"
[68],"[2, 3, 2, 0, 2, 3, 2, 1, 3, 3]"
"[61, 93, 37, 6]","[1, 3, 2, 0, 1, 2, 0, 0, 0, 3]"
[64],"[2, 0, 0, 0, 0, 0, 1, 0, 1, 1]"
"[5, 22, 16, 68, 94]","[3, 3, 1, 3, 0, 2, 1, 3, 3, 3]"
"[99, 40, 5, 85]","[3, 0, 1, 3, 2, 1, 1, 1, 3, 1]"
"[0, 37, 50, 61]","[2, 0, 1, 2, 0, 3, 2, 1, 2, 0]"
"[61, 32]","[3, 1, 1, 1, 3, 3, 1, 1, 3, 2]"
"[37, 69, 95, 88, 91]","[2, 1, 3, 1, 1, 1, 0, 1, 0, 3]"
"[49, 22, 16, 11]","[3, 0, 1, 3, 2, 0, 1, 0, 3, 1]"
[65],"[0, 0, 1, 0, 3, 3, 1, 1, 0, 1]"
"[80, 69]","[0, 2, 1, 3, 2, 0, 0, 0, 0, 0]"
"[14, 76, 31]","[2, 1, 3, 1, 1, 1, 0, 1, 0, 3]"
"[23, 51, 8, 86, 99]","[1, 3, 2, 0, 1, 2, 0, 0, 1, 1]"
"[28, 15, 13]","[3, 1, 2, 1, 3, 2, 1, 1, 3, 2]"
"[88, 66, 90, 92]","[2, 2, 3, 3, 1, 0, 0, 1, 0, 0]"
[10],"[3, 0, 1, 3, 0, 2, 1, 2, 3, 3]"
"[19, 1, 44, 20, 78]","[3, 3, 2, 0, 3, 2, 1, 3, 3, 1]"
"[44, 23, 90, 85, 97]","[3, 3, 0, 1, 3, 2, 1, 3, 3, 0]"
[93],"[3, 1, 1, 0, 2, 3, 0, 3, 0, 3]"
"[12, 92, 19]","[1, 0, 2, 0, 1, 1, 0, 0, 1, 0]"
"[29, 41, 91, 67]","[3, 2, 1, 1, 1, 2, 0, 0, 0, 0]"
"[20, 36]","[3, 1, 2, 2, 1, 2, 1, 1, 3, 2]"
"[27, 74, 71, 91, 99]","[2, 2, 2, 1, 1, 2, 0, 0, 0, 0]"
"[96, 61, 20]","[3, 1, 2, 1, 1, 2, 1, 1, 3, 2]"
"[28, 27, 73, 22]","[3, 2, 2, 0, 1, 2, 1, 3, 3, 2]"
[13],"[3, 1, 1, 0, 3, 3, 2, 1, 0, 2]"
"[1, 51, 22]","[3, 0, 2, 2, 3, 2, 0, 2, 1, 3]"
"[85, 84]","[0, 0, 1, 2, 2, 0, 1, 1, 2, 0]"
"[47, 61, 93, 9]","[2, 1, 0, 0, 0, 0, 1, 2, 1, 1]"
"[28, 38, 79, 51]","[1, 1, 1, 2, 1, 2, 1, 1, 3, 2]"
"[14, 12, 50, 0]","[2, 3, 1, 2, 2, 3, 1, 1, 2, 1]"
"[36, 90, 95, 46, 35]","[0, 1, 0, 0, 3, 2, 1, 1, 0, 1]"
[11],"[2, 0, 1, 3, 3, 1, 1, 0, 3, 1]"
"[11, 91]","[3, 3, 1, 3, 2, 2, 0, 1, 3, 1]"
"[51, 90, 23]","[3, 2, 2, 0, 3, 2, 1, 3, 3, 1]"
[35],"[2, 1, 1, 0, 0, 0, 0, 2, 3, 1]"
"[89, 49]","[1, 2, 2, 0, 3, 1, 2, 2, 3, 0]"
"[23, 20, 60, 32, 84]","[3, 1, 1, 1, 3, 2, 1, 3, 0, 1]"
[87],"[1, 2, 3, 3, 3, 0, 2, 1, 0, 1]"
"[38, 24, 63]","[0, 2, 0, 3, 0, 2, 1, 3, 0, 0]"
"[3, 8, 30, 90]","[3, 0, 2, 0, 1, 0, 2, 1, 3, 0]"
[23],"[3, 3, 2, 0, 0, 2, 1, 3, 3, 1]"
"[43, 15, 95, 91]","[3, 2, 1, 3, 2, 1, 1, 2, 2, 0]"
"[8, 88]","[2, 0, 2, 0, 1, 2, 0, 0, 2, 3]"
"[19, 0, 33, 41, 38]","[1, 2, 2, 0, 0, 2, 0, 0, 0, 1]"
"[33, 32, 27]","[2, 2, 2, 0, 1, 2, 0, 3, 1, 3]"
[76],"[2, 2, 3, 0, 0, 2, 1, 3, 3, 0]"
"[4, 3, 77, 88, 45]","[3, 2, 3, 3, 2, 2, 0, 1, 1, 2]"
"[15, 58, 4, 77, 99]","[3, 0, 1, 0, 1, 0, 0, 3, 3, 2]"
"[77, 47, 85, 93, 29]","[2, 1, 1, 1, 1, 3, 2, 0, 1, 0]"
"[20, 64, 18]","[2, 2, 2, 1, 0, 2, 0, 0, 3, 1]"
[55],"[3, 0, 1, 0, 2, 0, 2, 3, 3, 0]"
"[53, 17]","[0, 0, 2, 0, 0, 2, 0, 3, 3, 0]"
"[44, 80, 76]","[3, 1, 1, 1, 3, 2, 1, 3, 0, 1]"
[12],"[2, 3, 1, 2, 2, 3, 2, 2, 2, 0]"
"[37, 91, 0, 90]","[2, 0, 1, 2, 3, 3, 1, 3, 1, 1]"
"[46, 15, 75, 14, 2]","[3, 2, 0, 1, 0, 0, 3, 1, 0, 3]"
"[9, 57, 65, 31, 8]","[0, 0, 2, 0, 3, 2, 1, 3, 0, 3]"
"[16, 64]","[3, 2, 0, 0, 3, 0, 1, 0, 0, 3]"
[21],"[2, 1, 3, 2, 1, 3, 2, 1, 0, 0]"
[27],"[3, 2, 1, 1, 0, 0, 0, 0, 0, 0]"
"[10, 7, 39]","[3, 3, 1, 3, 3, 1, 2, 3, 1, 1]"
[14],"[2, 1, 3, 1, 1, 1, 0, 1, 2, 3]"
"[47, 79]","[3, 0, 2, 0, 2, 0, 2, 1, 3, 0]"
[95],"[1, 2, 2, 2, 2, 0, 1, 0, 2, 1]"
"[4, 5, 11, 91]","[0, 2, 2, 3, 0, 1, 1, 3, 3, 2]"
"[5, 9, 90]","[2, 1, 0, 0, 0, 2, 1, 1, 1, 1]"
[29],"[0, 2, 2, 1, 1, 2, 0, 3, 2, 0]"
"[63, 51, 45, 35, 82]","[3, 2, 0, 0, 0, 0, 0, 0, 1, 1]"
