fav_partners,project_prefs
"[389, 420]","[3, 3, 1, 3, 3, 1, 3, 1, 3, 0, 2, 0, 0, 1, 3, 1, 1, 1, 2, 2, 2, 3, 3, 3, 1, 2, 2, 3, 2, 2, 3, 1, 2, 3, 3, 3, 0, 3, 2, 3, 0, 3, 0, 3, 3, 0, 3, 3, 0, 3]"
[121],"[3, 1, 1, 1, 3, 1, 3, 2, 1, 0, 3, 2, 1, 0, 0, 3, 2, 2, 3, 1, 3, 1, 0, 1, 0, 2, 2, 3, 1, 0, 0, 0, 3, 1, 0, 3, 2, 2, 3, 3, 1, 1, 1, 1, 2, 1, 1, 1, 2, 3]"
"[171, 425, 79, 65]","[0, 2, 3, 1, 1, 1, 2, 0, 2, 3, 3, 3, 0, 2, 0, 1, 0, 3, 0, 3, 0, 1, 3, 3, 3, 2, 0, 1, 0, 3, 2, 2, 2, 0, 2, 3, 0, 2, 3, 0, 0, 2, 0, 1, 0, 1, 2, 0, 1, 1]"
"[432, 490, 391]","[1, 2, 3, 3, 0, 1, 1, 3, 1, 2, 1, 0, 0, 3, 3, 0, 1, 3, 3, 0, 0, 2, 2, 1, 3, 3, 0, 0, 1, 0, 0, 3, 0, 1, 1, 3, 3, 3, 3, 0, 2, 3, 1, 2, 0, 2, 2, 3, 0, 2]"
"[168, 247, 438]","[2, 1, 2, 2, 3, 0, 0, 3, 0, 3, 2, 1, 3, 2, 0, 1, 0, 0, 1, 3, 1, 1, 2, 2, 3, 2, 3, 2, 0, 2, 2, 0, 2, 3, 2, 1, 2, 2, 1, 1, 2, 0, 3, 2, 0, 3, 2, 3, 1, 2]"
"[331, 466, 343, 332]","[0, 0, 2, 1, 1, 3, 3, 1, 1, 1, 1, 1, 3, 1, 3, 2, 2, 1, 1, 2, 2, 2, 2, 3, 2, 0, 0, 1, 0, 0, 2, 3, 2, 0, 0, 1, 1, 3, 0, 2, 0, 3, 2, 2, 3, 3, 2, 0, 3, 2]"
"[449, 347, 43, 206]","[2, 2, 2, 1, 2, 2, 1, 3, 3, 3, 1, 1, 0, 3, 3, 3, 1, 1, 3, 3, 1, 0, 2, 0, 3, 3, 2, 2, 0, 3, 1, 2, 1, 0, 0, 2, 3, 3, 2, 0, 0, 1, 0, 1, 2, 1, 1, 3, 3, 0]"
[203],"[2, 3, 3, 3, 1, 2, 3, 0, 0, 3, 3, 1, 3, 2, 3, 3, 2, 0, 0, 0, 0, 0, 1, 3, 3, 1, 2, 1, 2, 3, 1, 0, 3, 0, 2, 2, 2, 1, 3, 2, 1, 3, 3, 3, 0, 3, 0, 3, 1, 2]"
"[32, 306, 427, 38, 193]","[1, 0, 1, 0, 3, 2, 1, 2, 3, 0, 3, 0, 2, 2, 0, 1, 1, 3, 1, 0, 3, 0, 0, 1, 0, 2, 1, 0, 1, 2, 1, 2, 1, 2, 1, 0, 3, 1, 1, 2, 1, 0, 3, 0, 3, 0, 0, 2, 2, 1]"
"[469, 47, 269, 429, 92]","[1, 0, 1, 3, 3, 1, 0, 1, 2, 2, 3, 1, 2, 1, 0, 0, 2, 1, 1, 0, 1, 0, 2, 2, 3, 1, 1, 2, 0, 3, 1, 0, 1, 3, 2, 0, 2, 2, 0, 1, 3, 3, 0, 3, 0, 2, 2, 3, 0, 3]"
"[455, 368]","[1, 1, 0, 2, 1, 0, 0, 2, 3, 2, 2, 0, 2, 1, 2, 1, 2, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 1, 2, 3, 0, 2, 2, 2, 3, 3, 3, 0, 0, 1, 3, 2, 2, 3, 0, 3, 1, 0, 0, 2]"
"[285, 153, 189, 394]","[0, 3, 2, 2, 0, 3, 0, 2, 1, 0, 2, 0, 0, 2, 3, 1, 3, 2, 1, 0, 0, 0, 1, 3, 2, 3, 1, 2, 1, 3, 1, 1, 2, 3, 0, 0, 3, 2, 0, 2, 1, 2, 1, 1, 0, 0, 0, 1, 3, 1]"
[208],"[0, 2, 3, 0, 3, 1, 2, 3, 0, 0, 0, 0, 3, 1, 1, 1, 0, 0, 2, 3, 3, 0, 1, 2, 2, 0, 2, 2, 0, 1, 3, 2, 2, 3, 1, 0, 2, 1, 3, 1, 3, 1, 1, 0, 1, 2, 0, 0, 0, 3]"
"[221, 268, 383, 232]","[2, 0, 0, 1, 1, 3, 1, 2, 1, 1, 3, 1, 3, 2, 2, 0, 0, 3, 2, 0, 3, 2, 0, 3, 1, 1, 3, 0, 0, 3, 2, 1, 2, 2, 2, 1, 0, 3, 2, 1, 1, 3, 2, 1, 1, 3, 2, 3, 2, 0]"
"[494, 332, 1]","[3, 0, 1, 1, 2, 1, 3, 2, 1, 2, 3, 3, 1, 0, 0, 3, 2, 2, 3, 1, 3, 1, 1, 1, 0, 3, 2, 3, 1, 3, 0, 0, 3, 1, 0, 3, 1, 2, 3, 3, 1, 1, 1, 3, 2, 1, 1, 0, 2, 2]"
"[464, 483]","[0, 0, 2, 3, 3, 2, 1, 1, 0, 3, 0, 3, 3, 0, 1, 1, 1, 3, 1, 2, 3, 2, 2, 2, 2, 3, 0, 1, 3, 2, 1, 0, 3, 1, 2, 0, 1, 0, 0, 2, 3, 0, 1, 1, 0, 2, 0, 1, 1, 1]"
[31],"[1, 1, 1, 3, 2, 1, 0, 1, 3, 3, 3, 3, 2, 1, 2, 3, 1, 3, 1, 3, 2, 1, 3, 2, 0, 2, 2, 1, 0, 2, 2, 2, 2, 2, 2, 2, 1, 3, 3, 1, 2, 2, 1, 0, 2, 3, 1, 3, 1, 3]"
