fav_partners,project_prefs
"[30, 17, 109, 383]","[1, 0, 1, 2, 2, 0, 2, 3, 0, 1, 1, 2, 1, 2, 0, 1, 3, 3, 1, 1, 2, 0, 3, 0, 0, 1, 3, 2, 1, 1, 3, 3, 2, 0, 0, 3, 1, 3, 1, 1, 1, 2, 3, 3, 1, 3, 3, 2, 1, 1]"
"[188, 484, 216, 207]","[2, 0, 3, 3, 3, 0, 3, 0, 2, 0, 1, 3, 0, 2, 0, 1, 3, 1, 3, 0, 1, 1, 0, 0, 0, 2, 3, 3, 2, 1, 0, 1, 1, 2, 0, 0, 1, 1, 3, 1, 1, 3, 3, 2, 2, 3, 3, 1, 2, 2]"
"[103, 214, 17, 496, 75]","[1, 2, 2, 3, 3, 3, 3, 1, 0, 2, 1, 2, 0, 0, 0, 0, 0, 1, 0, 3, 2, 1, 2, 1, 1, 3, 2, 0, 2, 1, 2, 3, 2, 1, 2, 1, 0, 2, 1, 1, 0, 1, 2, 0, 3, 1, 3, 0, 1, 3]"
"[64, 263]","[1, 1, 1, 2, 3, 0, 0, 2, 2, 3, 3, 3, 0, 3, 3, 1, 3, 1, 2, 0, 2, 0, 1, 0, 2, 1, 3, 3, 1, 2, 2, 3, 1, 3, 1, 1, 1, 3, 2, 1, 2, 0, 2, 0, 2, 0, 1, 2, 2, 0]"
"[230, 464]","[0, 3, 0, 2, 2, 3, 3, 2, 2, 1, 1, 3, 2, 2, 2, 1, 2, 3, 0, 1, 2, 3, 0, 0, 1, 3, 1, 0, 2, 3, 0, 3, 2, 2, 3, 0, 2, 1, 3, 0, 1, 1, 1, 2, 1, 1, 1, 2, 2, 3]"
"[496, 194]","[2, 1, 2, 1, 2, 1, 0, 0, 3, 2, 0, 1, 0, 2, 3, 1, 3, 2, 1, 3, 1, 1, 3, 3, 2, 1, 0, 3, 3, 2, 0, 2, 2, 0, 3, 1, 3, 3, 3, 0, 0, 0, 0, 2, 3, 3, 1, 3, 0, 1]"
"[7, 377]","[2, 2, 0, 1, 2, 3, 0, 1, 1, 2, 2, 0, 2, 0, 2, 3, 2, 1, 2, 1, 0, 2, 3, 0, 1, 2, 3, 3, 3, 0, 0, 1, 3, 2, 1, 2, 2, 3, 2, 0, 2, 1, 0, 1, 3, 1, 3, 3, 0, 0]"
"[6, 80, 241, 375]","[2, 2, 0, 1, 2, 3, 0, 1, 0, 2, 2, 0, 1, 0, 1, 3, 2, 1, 2, 1, 0, 2, 2, 0, 1, 1, 1, 3, 3, 0, 0, 1, 3, 2, 1, 3, 2, 3, 2, 0, 2, 1, 0, 1, 3, 1, 3, 0, 0, 3]"
[4],"[0, 3, 2, 1, 1, 3, 3, 2, 2, 1, 1, 3, 2, 2, 2, 1, 2, 3, 0, 3, 2, 0, 0, 1, 1, 3, 1, 0, 2, 3, 0, 3, 3, 1, 3, 1, 0, 1, 3, 0, 2, 1, 3, 2, 0, 1, 1, 2, 2, 3]"
"[490, 265, 385, 159, 53]","[2, 1, 3, 1, 0, 0, 0, 3, 1, 1, 2, 2, 1, 3, 1, 0, 3, 2, 2, 1, 1, 0, 0, 1, 1, 1, 1, 1, 2, 2, 0, 0, 2, 2, 1, 2, 2, 2, 1, 3, 0, 3, 3, 1, 2, 3, 0, 3, 3, 0]"
"[169, 176, 476]","[2, 3, 3, 0, 1, 1, 3, 3, 1, 3, 0, 3, 3, 1, 0, 0, 3, 2, 0, 3, 3, 0, 0, 3, 3, 2, 1, 3, 1, 3, 1, 3, 1, 3, 3, 3, 1, 0, 0, 3, 1, 0, 1, 0, 0, 1, 3, 2, 2, 1]"
"[119, 2, 232]","[1, 0, 2, 3, 1, 3, 3, 1, 1, 2, 3, 2, 0, 2, 0, 0, 0, 1, 1, 3, 2, 1, 2, 1, 1, 3, 2, 0, 1, 1, 2, 3, 0, 1, 2, 1, 3, 2, 0, 1, 0, 1, 2, 3, 3, 1, 3, 0, 0, 0]"
[254],"[3, 0, 1, 1, 0, 1, 1, 3, 2, 1, 3, 0, 0, 1, 2, 0, 0, 2, 3, 3, 3, 1, 1, 2, 3, 1, 2, 2, 1, 0, 1, 3, 1, 0, 3, 2, 1, 3, 2, 0, 1, 2, 2, 3, 2, 2, 0, 1, 0, 1]"
"[74, 450, 229]","[0, 1, 2, 0, 0, 1, 3, 1, 1, 2, 2, 0, 0, 1, 2, 1, 1, 2, 1, 1, 1, 3, 1, 3, 0, 3, 2, 3, 0, 1, 3, 0, 0, 1, 0, 2, 0, 0, 2, 2, 1, 0, 0, 0, 2, 2, 1, 1, 1, 2]"
"[272, 193]","[3, 2, 3, 1, 3, 1, 2, 1, 3, 2, 2, 0, 0, 2, 0, 3, 3, 1, 3, 3, 3, 0, 1, 1, 3, 3, 3, 1, 3, 1, 0, 1, 1, 1, 3, 3, 0, 3, 1, 0, 2, 2, 2, 1, 1, 2, 2, 3, 3, 3]"
"[215, 63, 279]","[1, 2, 0, 1, 3, 1, 1, 2, 0, 0, 0, 1, 3, 3, 2, 3, 0, 1, 0, 0, 3, 1, 0, 3, 2, 3, 2, 0, 1, 0, 1, 1, 2, 1, 0, 3, 2, 0, 2, 0, 3, 1, 2, 2, 0, 1, 2, 1, 0, 3]"
"[58, 90, 486]","[3, 2, 3, 0, 3, 3, 0, 2, 2, 3, 3, 3, 1, 0, 1, 2, 1, 2, 0, 1, 3, 0, 2, 1, 2, 0, 3, 0, 2, 2, 2, 0, 0, 0, 1, 3, 0, 1, 1, 1, 3, 0, 3, 2, 1, 0, 2, 1, 3, 2]"
"[2, 377]","[1, 1, 2, 3, 3, 3, 3, 1, 0, 2, 3, 3, 2, 0, 3, 0, 0, 0, 0, 3, 2, 1, 2, 1, 2, 3, 2, 0, 2, 1, 2, 3, 2, 1, 3, 1, 0, 2, 0, 1, 2, 1, 1, 0, 3, 1, 3, 0, 1, 2]"
"[98, 43]","[2, 3, 1, 2, 1, 0, 0, 0, 3, 2, 3, 1, 1, 3, 1, 1, 0, 0, 3, 0, 1, 2, 2, 3, 2, 3, 0, 2, 3, 3, 2, 3, 3, 3, 2, 1, 0, 1, 3, 2, 1, 1, 3, 0, 2, 2, 3, 3, 0, 3]"
"[8, 128, 344]","[0, 3, 0, 1, 1, 3, 1, 2, 1, 1, 1, 3, 2, 2, 2, 0, 2, 0, 0, 3, 3, 0, 0, 3, 3, 3, 1, 0, 2, 2, 0, 3, 3, 0, 3, 1, 0, 1, 3, 0, 2, 1, 3, 2, 0, 1, 1, 2, 2, 3]"
"[43, 343, 215, 41, 402]","[0, 2, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 2, 2, 2, 1, 2, 2, 2, 3, 1, 0, 2, 0, 1, 0, 1, 1, 2, 2, 0, 3, 2, 3, 0, 2, 0, 3, 3, 1, 0, 0, 1, 1, 0, 1, 3, 2, 0, 1]"
[123],"[1, 0, 2, 1, 0, 0, 0, 2, 1, 2, 0, 2, 1, 1, 2, 1, 2, 0, 1, 1, 3, 1, 0, 2, 0, 2, 3, 1, 3, 2, 2, 1, 2, 2, 2, 3, 0, 0, 0, 1, 3, 0, 2, 0, 0, 0, 2, 2, 3, 3]"
"[433, 126]","[0, 3, 3, 0, 0, 3, 2, 0, 1, 1, 0, 3, 3, 0, 2, 2, 3, 0, 0, 0, 2, 3, 1, 2, 2, 3, 1, 0, 0, 2, 3, 1, 2, 1, 3, 1, 2, 3, 0, 2, 2, 0, 3, 2, 2, 3, 1, 3, 3, 2]"
"[82, 122, 99]","[0, 3, 2, 2, 3, 1, 0, 0, 0, 3, 1, 2, 1, 0, 2, 2, 1, 3, 0, 1, 2, 2, 1, 3, 3, 1, 2, 1, 2, 2, 3, 3, 3, 0, 2, 3, 1, 1, 1, 3, 3, 0, 3, 3, 2, 3, 1, 2, 3, 3]"
[481],"[0, 3, 2, 0, 3, 3, 3, 0, 3, 1, 1, 3, 3, 3, 0, 2, 0, 1, 2, 1, 0, 3, 1, 2, 3, 3, 0, 3, 0, 2, 0, 3, 3, 3, 0, 2, 0, 2, 1, 3, 2, 3, 2, 0, 0, 0, 2, 3, 1, 2]"
"[475, 147, 54, 172]","[0, 2, 1, 3, 0, 0, 3, 0, 2, 2, 0, 2, 3, 0, 2, 1, 3, 2, 0, 3, 0, 0, 2, 3, 0, 0, 2, 3, 3, 3, 0, 1, 2, 1, 3, 3, 2, 2, 2, 3, 0, 2, 0, 0, 0, 1, 0, 2, 3, 0]"
[317],"[1, 0, 1, 3, 0, 1, 2, 3, 3, 1, 1, 2, 0, 2, 3, 2, 2, 3, 0, 3, 2, 0, 0, 0, 2, 1, 0, 2, 1, 0, 0, 1, 2, 0, 3, 3, 1, 0, 2, 1, 2, 2, 3, 3, 0, 2, 3, 1, 3, 1]"
"[161, 8, 174]","[0, 3, 2, 1, 1, 3, 1, 2, 2, 1, 0, 3, 2, 0, 0, 1, 2, 2, 0, 3, 2, 0, 0, 1, 3, 0, 2, 0, 2, 3, 0, 3, 3, 1, 3, 1, 0, 1, 3, 0, 2, 1, 3, 3, 0, 1, 1, 2, 2, 0]"
