fav_partners,project_prefs
"[44, 489]","[2, 1, 0, 3, 2, 0, 2, 1, 3, 3, 3, 0, 3, 1, 1, 1, 2, 0, 1, 1, 1, 3, 2, 0, 1, 0, 0, 0, 0, 2, 1, 2, 2, 0, 3, 2, 3, 0, 2, 1, 0, 3, 1, 1, 2, 1, 3, 3, 1, 1]"
"[101, 125]","[3, 2, 1, 2, 3, 1, 3, 2, 2, 0, 2, 2, 2, 1, 0, 1, 0, 3, 3, 3, 3, 0, 2, 2, 1, 0, 3, 3, 0, 3, 3, 0, 3, 3, 0, 0, 1, 1, 2, 1, 0, 3, 2, 2, 3, 1, 2, 3, 1, 1]"
"[200, 485, 97]","[2, 1, 2, 0, 2, 1, 1, 2, 2, 3, 3, 1, 1, 0, 0, 1, 2, 3, 0, 3, 2, 0, 1, 0, 0, 0, 3, 0, 2, 2, 3, 2, 1, 3, 2, 1, 0, 0, 3, 2, 0, 1, 2, 3, 1, 3, 1, 3, 1, 1]"
[81],"[2, 1, 1, 3, 0, 3, 3, 2, 1, 1, 2, 0, 2, 2, 2, 0, 1, 2, 3, 2, 3, 0, 3, 0, 2, 0, 3, 1, 2, 2, 3, 0, 1, 1, 3, 1, 3, 3, 2, 0, 1, 1, 2, 0, 1, 3, 0, 0, 0, 3]"
"[154, 115, 481, 0]","[2, 2, 0, 3, 0, 2, 1, 2, 3, 3, 3, 0, 2, 1, 1, 1, 2, 0, 2, 1, 1, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 3, 2, 0, 3, 2, 0, 0, 3, 3, 0, 3, 2, 1, 2, 0, 3, 3, 1, 1]"
"[135, 365, 318]","[2, 0, 1, 2, 3, 2, 2, 2, 2, 3, 2, 0, 3, 0, 0, 0, 0, 0, 3, 2, 1, 3, 0, 3, 2, 2, 1, 1, 2, 1, 3, 1, 1, 1, 2, 1, 3, 3, 2, 3, 1, 1, 2, 0, 3, 2, 1, 2, 1, 1]"
"[423, 375, 214, 218, 252]","[1, 1, 1, 0, 2, 2, 2, 3, 0, 2, 1, 3, 1, 1, 0, 2, 2, 3, 1, 1, 3, 3, 1, 3, 0, 1, 2, 1, 1, 0, 0, 2, 0, 2, 2, 1, 2, 2, 0, 2, 3, 2, 1, 2, 3, 3, 3, 1, 2, 0]"
[417],"[3, 2, 0, 3, 1, 1, 1, 3, 0, 0, 1, 2, 3, 1, 0, 3, 0, 3, 0, 3, 3, 1, 1, 3, 0, 0, 1, 2, 0, 3, 1, 2, 0, 0, 3, 1, 1, 1, 0, 0, 2, 3, 0, 0, 2, 3, 0, 3, 2, 1]"
"[499, 381]","[2, 3, 1, 1, 3, 3, 2, 3, 1, 1, 3, 2, 2, 1, 2, 1, 0, 3, 2, 2, 1, 2, 3, 2, 0, 3, 2, 2, 1, 1, 0, 3, 0, 0, 2, 1, 0, 1, 0, 3, 1, 1, 2, 0, 1, 0, 0, 2, 1, 2]"
"[16, 162]","[1, 1, 1, 1, 0, 2, 2, 2, 3, 2, 3, 1, 3, 1, 0, 3, 2, 0, 3, 3, 0, 1, 0, 2, 3, 3, 2, 3, 1, 0, 1, 2, 2, 1, 1, 1, 3, 1, 2, 0, 1, 1, 1, 3, 1, 3, 0, 1, 0, 3]"
"[61, 305, 96, 331, 157]","[0, 1, 3, 0, 0, 0, 2, 2, 2, 3, 3, 1, 1, 2, 3, 3, 0, 2, 1, 3, 2, 1, 3, 1, 1, 1, 3, 1, 0, 3, 0, 1, 1, 2, 1, 2, 2, 2, 2, 1, 2, 1, 3, 2, 0, 2, 2, 3, 0, 2]"
"[372, 325]","[2, 0, 3, 2, 0, 2, 0, 0, 1, 0, 1, 2, 3, 1, 3, 0, 2, 2, 2, 0, 1, 2, 2, 3, 3, 3, 0, 3, 0, 2, 2, 2, 0, 3, 2, 3, 3, 2, 1, 3, 2, 2, 1, 1, 3, 2, 2, 0, 2, 1]"
"[114, 98, 485]","[2, 3, 2, 3, 0, 3, 1, 3, 3, 3, 2, 0, 3, 0, 3, 0, 2, 0, 1, 1, 1, 3, 0, 0, 3, 1, 2, 0, 3, 0, 2, 3, 1, 2, 0, 2, 3, 1, 1, 3, 3, 3, 3, 0, 2, 1, 1, 0, 0, 3]"
