fav_partners,project_prefs
[13],"[1, 0, 0, 0, 1, 2, 2, 3, 0, 2, 0, 2, 2, 2, 1, 0, 1, 1, 0, 0, 3, 3, 2, 0, 1, 1, 1, 0, 2, 0, 2, 2, 1, 1, 3, 1, 0, 1, 1, 3]"
[90],"[0, 2, 0, 0, 0, 1, 3, 0, 3, 0, 0, 3, 3, 2, 2, 1, 0, 2, 1, 3, 3, 2, 2, 1, 0, 3, 1, 1, 1, 3, 0, 1, 0, 0, 0, 2, 0, 2, 3, 2]"
"[96, 67, 304]","[1, 1, 0, 1, 3, 2, 2, 3, 2, 0, 3, 3, 1, 1, 3, 1, 3, 1, 0, 3, 1, 2, 1, 0, 2, 0, 2, 1, 1, 3, 3, 2, 1, 1, 1, 2, 3, 1, 1, 0]"
"[114, 26, 79, 394, 289]","[1, 0, 0, 1, 2, 0, 0, 2, 0, 3, 1, 0, 1, 2, 1, 2, 0, 2, 0, 1, 3, 3, 2, 1, 0, 3, 2, 2, 2, 1, 3, 0, 3, 3, 0, 1, 1, 1, 2, 3]"
[302],"[2, 1, 0, 3, 2, 2, 1, 2, 0, 0, 1, 0, 3, 2, 2, 1, 3, 1, 3, 3, 1, 1, 0, 1, 3, 3, 0, 3, 3, 2, 0, 3, 2, 1, 0, 3, 2, 3, 0, 0]"
[74],"[0, 1, 2, 0, 2, 2, 3, 3, 0, 2, 0, 2, 1, 3, 1, 3, 0, 3, 3, 2, 0, 0, 2, 2, 1, 3, 2, 1, 2, 1, 3, 3, 0, 2, 1, 2, 3, 0, 1, 3]"
"[212, 97, 300, 287]","[3, 2, 1, 1, 0, 2, 3, 2, 2, 1, 0, 1, 0, 2, 0, 3, 0, 2, 3, 3, 3, 3, 2, 3, 2, 0, 1, 2, 0, 3, 0, 0, 0, 3, 3, 0, 1, 3, 2, 0]"
"[397, 125]","[2, 0, 3, 2, 3, 1, 0, 3, 0, 3, 0, 2, 2, 1, 3, 2, 0, 0, 2, 0, 1, 2, 1, 2, 3, 0, 0, 0, 2, 3, 1, 2, 2, 3, 0, 1, 2, 0, 3, 2]"
"[107, 278]","[0, 2, 1, 1, 2, 1, 2, 2, 0, 0, 0, 3, 0, 0, 3, 3, 2, 2, 2, 2, 3, 3, 2, 0, 2, 3, 0, 3, 3, 3, 1, 1, 3, 1, 2, 1, 2, 2, 1, 2]"
"[60, 161]","[3, 3, 3, 1, 0, 1, 2, 0, 0, 2, 3, 2, 2, 2, 3, 1, 1, 1, 1, 0, 1, 0, 3, 2, 3, 1, 3, 3, 3, 3, 2, 0, 2, 3, 3, 0, 0, 2, 0, 1]"
"[398, 177, 195, 27]","[3, 3, 0, 0, 2, 2, 3, 2, 0, 2, 3, 0, 1, 0, 0, 1, 0, 3, 3, 0, 2, 0, 0, 2, 3, 2, 0, 1, 0, 1, 1, 1, 2, 2, 1, 0, 0, 1, 2, 1]"
"[310, 293, 276]","[0, 2, 1, 2, 1, 2, 1, 2, 1, 2, 2, 1, 2, 3, 1, 1, 0, 0, 0, 2, 3, 3, 1, 3, 1, 0, 3, 0, 2, 1, 3, 0, 2, 0, 0, 0, 2, 1, 2, 2]"
