fav_partners,project_prefs
[171],"[0, 1, 0, 0, 1, 1, 2, 2, 0, 1, 2, 2, 1, 3, 3, 3, 2, 3, 2, 2, 2, 3, 3, 0, 3, 0, 2, 0, 1, 2, 0, 0, 3, 0, 2, 1, 1, 1, 3, 3]"
"[158, 256, 289, 173, 269]","[0, 2, 0, 1, 0, 3, 3, 1, 3, 0, 3, 0, 0, 2, 0, 1, 0, 3, 1, 2, 1, 2, 1, 2, 2, 3, 2, 3, 0, 0, 3, 0, 3, 0, 0, 0, 0, 2, 2, 3]"
[239],"[2, 1, 0, 3, 2, 1, 1, 2, 1, 1, 0, 1, 0, 0, 0, 1, 0, 2, 0, 3, 1, 3, 2, 0, 1, 1, 0, 3, 2, 1, 2, 0, 0, 3, 0, 3, 0, 0, 1, 1]"
"[141, 231, 317, 378, 71]","[0, 0, 2, 0, 0, 1, 3, 0, 2, 0, 0, 1, 3, 0, 0, 3, 0, 1, 1, 2, 3, 3, 2, 2, 1, 2, 0, 1, 3, 0, 3, 0, 2, 0, 3, 3, 0, 0, 2, 0]"
"[232, 199, 360, 25, 295]","[0, 3, 3, 2, 3, 3, 3, 0, 0, 3, 0, 1, 1, 3, 2, 0, 3, 0, 2, 2, 2, 2, 1, 3, 0, 1, 1, 1, 1, 0, 3, 3, 1, 1, 2, 0, 3, 2, 0, 3]"
[81],"[1, 3, 3, 2, 2, 3, 2, 1, 1, 2, 1, 0, 0, 0, 3, 1, 3, 3, 3, 1, 1, 1, 2, 3, 0, 2, 1, 3, 2, 1, 3, 0, 0, 1, 2, 2, 0, 2, 3, 3]"
[188],"[3, 0, 2, 1, 0, 2, 1, 1, 1, 1, 1, 0, 3, 1, 1, 1, 2, 0, 0, 1, 0, 0, 2, 0, 0, 3, 0, 2, 3, 0, 1, 3, 0, 0, 3, 1, 3, 1, 0, 0]"
[303],"[0, 2, 0, 3, 3, 1, 2, 1, 1, 3, 1, 3, 0, 1, 1, 0, 0, 1, 3, 2, 1, 1, 0, 2, 1, 2, 0, 1, 1, 0, 1, 0, 3, 1, 1, 3, 0, 1, 3, 0]"
"[242, 172]","[3, 2, 0, 1, 1, 0, 0, 1, 3, 1, 3, 3, 0, 1, 0, 3, 2, 1, 2, 1, 2, 3, 1, 0, 2, 2, 0, 3, 1, 1, 3, 1, 1, 1, 2, 1, 2, 0, 3, 2]"
[81],"[2, 1, 1, 0, 3, 2, 0, 1, 1, 2, 0, 1, 2, 2, 1, 2, 2, 1, 1, 2, 3, 3, 1, 1, 2, 2, 1, 3, 2, 1, 1, 1, 1, 1, 0, 3, 1, 0, 1, 1]"
"[117, 97, 17, 139]","[0, 3, 0, 1, 1, 1, 1, 1, 2, 0, 3, 3, 0, 1, 1, 3, 0, 1, 3, 0, 3, 0, 0, 1, 1, 2, 3, 0, 1, 1, 1, 2, 2, 1, 2, 3, 3, 2, 1, 2]"
