fav_partners,project_prefs
"[327, 230]","[2, 1, 1, 1, 1, 2, 1, 1, 2, 0, 1, 1, 3, 1, 1, 1, 1, 1, 2, 0, 3, 1, 0, 3, 1, 3, 3, 1, 3, 3, 0, 1, 0, 0, 0, 0, 1, 3, 3, 2]"
"[364, 345, 291, 213]","[3, 2, 3, 2, 0, 1, 1, 1, 0, 0, 0, 3, 1, 3, 1, 2, 0, 1, 2, 2, 2, 2, 2, 1, 0, 3, 1, 3, 2, 3, 2, 3, 1, 3, 2, 2, 2, 3, 3, 3]"
[206],"[2, 1, 1, 3, 1, 2, 1, 1, 3, 2, 2, 3, 2, 3, 0, 1, 2, 3, 0, 0, 1, 0, 2, 0, 1, 1, 1, 2, 2, 0, 0, 0, 1, 2, 1, 3, 3, 2, 2, 0]"
"[215, 396, 340, 364, 24]","[3, 0, 0, 1, 0, 2, 2, 1, 3, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 3, 0, 1, 0, 3, 2, 2, 1, 0, 2, 1, 2, 2, 3, 3, 2, 2, 0, 3, 1, 0]"
"[229, 33]","[2, 3, 3, 3, 1, 3, 1, 0, 0, 1, 3, 2, 0, 3, 2, 2, 0, 2, 0, 0, 0, 0, 1, 0, 3, 3, 3, 0, 2, 1, 0, 3, 1, 0, 1, 3, 0, 0, 3, 1]"
"[360, 81, 229]","[2, 3, 3, 0, 3, 1, 1, 1, 1, 0, 3, 2, 2, 2, 1, 3, 0, 0, 0, 0, 2, 1, 1, 1, 0, 2, 0, 2, 1, 2, 0, 0, 2, 1, 2, 3, 2, 3, 3, 0]"
"[250, 288, 310, 387, 0]","[2, 3, 1, 1, 1, 2, 1, 1, 2, 0, 1, 1, 3, 1, 1, 2, 1, 1, 2, 0, 3, 1, 1, 3, 3, 3, 3, 2, 3, 1, 3, 1, 0, 0, 0, 1, 1, 3, 1, 2]"
[254],"[2, 3, 2, 1, 1, 2, 1, 2, 3, 1, 2, 1, 2, 1, 1, 2, 1, 0, 3, 3, 1, 1, 2, 1, 0, 3, 1, 2, 3, 2, 1, 2, 3, 2, 0, 0, 1, 1, 1, 3]"
"[160, 240, 26]","[0, 2, 2, 3, 3, 2, 3, 0, 0, 0, 2, 1, 2, 3, 2, 3, 3, 2, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 2, 0, 3, 1, 1, 2, 2, 1, 1, 1, 1]"
"[97, 281, 325, 43]","[1, 1, 2, 3, 2, 1, 2, 1, 0, 1, 3, 1, 1, 0, 2, 3, 1, 2, 0, 2, 1, 0, 1, 1, 0, 3, 1, 1, 3, 0, 2, 1, 1, 3, 2, 3, 1, 2, 1, 0]"
"[7, 206]","[2, 3, 2, 1, 0, 2, 3, 2, 1, 1, 2, 1, 2, 3, 1, 1, 1, 0, 1, 3, 1, 1, 1, 1, 0, 3, 1, 2, 1, 2, 1, 2, 3, 2, 0, 1, 0, 3, 1, 1]"
"[162, 1, 110, 7]","[3, 2, 3, 2, 0, 1, 1, 1, 0, 3, 0, 1, 1, 1, 1, 2, 1, 3, 3, 2, 2, 2, 2, 1, 0, 3, 1, 2, 2, 3, 1, 2, 0, 3, 0, 1, 2, 1, 1, 3]"
[346],"[1, 1, 1, 0, 0, 2, 0, 2, 3, 2, 3, 0, 0, 1, 3, 0, 2, 2, 2, 3, 3, 0, 2, 1, 1, 0, 1, 1, 1, 3, 2, 0, 2, 3, 1, 2, 3, 1, 2, 0]"
"[314, 51, 98, 61, 312]","[3, 2, 1, 2, 2, 0, 2, 1, 3, 0, 3, 3, 0, 2, 3, 3, 1, 1, 0, 2, 0, 3, 2, 1, 3, 3, 2, 3, 1, 3, 2, 1, 0, 1, 2, 2, 0, 0, 3, 2]"
"[155, 144]","[2, 1, 2, 3, 1, 0, 1, 2, 3, 3, 1, 2, 3, 3, 3, 2, 0, 0, 3, 1, 0, 0, 3, 3, 1, 3, 0, 3, 0, 2, 1, 2, 2, 0, 2, 0, 1, 0, 0, 2]"
"[52, 244]","[2, 3, 1, 1, 2, 3, 2, 1, 3, 3, 0, 0, 0, 0, 2, 1, 2, 0, 2, 0, 0, 2, 0, 1, 0, 1, 3, 1, 1, 3, 2, 1, 3, 0, 3, 0, 0, 0, 2, 0]"
"[322, 42, 11, 141]","[3, 2, 3, 2, 0, 1, 1, 1, 3, 2, 0, 1, 1, 1, 2, 2, 1, 1, 3, 2, 2, 2, 3, 1, 0, 3, 1, 2, 2, 3, 1, 2, 3, 3, 0, 1, 2, 1, 1, 3]"
"[60, 132, 69, 335]","[3, 2, 3, 1, 3, 3, 3, 2, 3, 2, 2, 3, 1, 2, 0, 3, 3, 3, 2, 0, 1, 2, 1, 3, 0, 2, 1, 1, 3, 0, 0, 1, 0, 1, 1, 0, 3, 3, 1, 2]"
"[334, 331, 178, 59, 80]","[3, 3, 2, 0, 1, 3, 1, 0, 0, 3, 2, 2, 2, 3, 0, 2, 2, 3, 0, 0, 2, 1, 3, 2, 1, 3, 0, 3, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 1]"
"[9, 22, 21]","[1, 1, 2, 3, 2, 0, 2, 1, 0, 1, 3, 1, 1, 0, 1, 3, 1, 3, 1, 2, 1, 2, 2, 1, 0, 3, 1, 1, 3, 0, 2, 2, 1, 3, 2, 3, 1, 2, 1, 0]"
"[349, 133]","[2, 1, 3, 0, 3, 2, 1, 2, 0, 2, 0, 2, 3, 0, 2, 1, 1, 2, 2, 0, 1, 3, 1, 0, 3, 2, 0, 2, 0, 0, 1, 2, 1, 3, 1, 1, 0, 1, 3, 3]"
"[291, 22, 384, 360, 312]","[2, 2, 2, 0, 0, 3, 2, 1, 3, 1, 3, 0, 1, 3, 3, 3, 1, 1, 3, 3, 3, 1, 2, 0, 1, 0, 2, 1, 0, 1, 2, 1, 3, 2, 3, 2, 3, 3, 3, 0]"
