fav_partners,project_prefs
[121],"[1, 2, 0, 1, 2, 2, 3, 2, 0, 0, 1, 2, 0, 1, 1, 3, 2, 3, 2, 1, 0, 1, 3, 3, 3, 0, 1, 0, 1, 1, 3, 3, 3, 2, 0, 2, 0, 3, 3, 3]"
"[19, 182]","[3, 2, 2, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 3, 0, 0, 1, 2, 1, 2, 3, 0, 2, 2, 2, 0, 1, 2, 0, 3, 0, 2, 2, 2, 1, 1, 1, 2, 3, 2]"
"[175, 133, 159, 60]","[0, 2, 0, 3, 2, 3, 0, 3, 0, 3, 0, 1, 1, 3, 2, 3, 1, 3, 2, 3, 3, 2, 2, 0, 3, 1, 1, 2, 1, 3, 0, 0, 3, 2, 3, 1, 0, 0, 2, 3]"
"[129, 157, 353, 165, 101]","[2, 0, 0, 2, 2, 1, 2, 1, 2, 0, 1, 3, 2, 0, 1, 0, 0, 2, 2, 0, 3, 3, 2, 1, 1, 3, 1, 3, 2, 0, 0, 2, 3, 0, 2, 1, 1, 1, 1, 1]"
"[166, 276, 387, 191, 315]","[3, 0, 0, 2, 0, 2, 0, 0, 0, 1, 2, 2, 2, 3, 2, 3, 0, 1, 0, 2, 1, 1, 1, 2, 2, 2, 2, 3, 1, 0, 2, 2, 0, 0, 2, 2, 1, 1, 0, 2]"
"[261, 12, 320]","[1, 0, 2, 1, 1, 2, 2, 1, 3, 1, 1, 3, 1, 1, 1, 1, 2, 3, 1, 1, 0, 2, 0, 3, 1, 1, 1, 1, 0, 2, 2, 0, 0, 1, 1, 1, 0, 3, 2, 2]"
"[35, 272, 149]","[1, 2, 0, 1, 2, 1, 2, 3, 2, 3, 3, 3, 2, 2, 2, 0, 3, 2, 1, 3, 0, 2, 2, 2, 1, 1, 0, 3, 3, 2, 2, 1, 2, 0, 0, 1, 0, 1, 3, 1]"
"[277, 114]","[3, 0, 2, 2, 3, 0, 2, 2, 2, 2, 0, 0, 2, 1, 1, 0, 0, 0, 2, 3, 3, 3, 0, 0, 0, 3, 2, 0, 2, 2, 3, 3, 1, 1, 3, 1, 0, 0, 1, 3]"
"[122, 197, 81, 359, 102]","[3, 0, 1, 3, 2, 1, 0, 0, 2, 2, 2, 1, 2, 1, 2, 2, 2, 0, 0, 1, 1, 1, 3, 2, 2, 3, 3, 3, 0, 2, 0, 2, 1, 3, 2, 0, 2, 2, 3, 2]"
"[389, 248]","[0, 0, 0, 3, 3, 1, 0, 3, 1, 0, 2, 2, 3, 2, 2, 2, 0, 0, 1, 3, 2, 2, 3, 3, 0, 1, 0, 3, 0, 2, 1, 2, 3, 0, 3, 3, 0, 0, 2, 0]"
"[393, 180]","[1, 0, 3, 1, 1, 2, 0, 0, 1, 0, 2, 2, 3, 3, 2, 2, 2, 2, 0, 1, 2, 2, 3, 3, 2, 0, 1, 2, 2, 2, 0, 2, 0, 2, 0, 2, 0, 3, 3, 0]"
"[117, 200]","[2, 1, 2, 2, 0, 1, 2, 2, 2, 0, 1, 1, 0, 1, 1, 3, 3, 3, 1, 0, 2, 3, 2, 2, 2, 1, 1, 2, 2, 2, 3, 3, 0, 3, 3, 2, 2, 1, 2, 3]"
"[5, 170, 238, 332, 398]","[3, 0, 2, 1, 2, 2, 2, 1, 0, 1, 2, 3, 1, 1, 1, 1, 2, 2, 1, 3, 0, 0, 0, 2, 1, 1, 1, 1, 0, 2, 2, 0, 0, 1, 1, 1, 2, 0, 2, 2]"
"[65, 3]","[2, 0, 0, 2, 1, 1, 0, 1, 1, 1, 1, 3, 2, 2, 1, 0, 0, 2, 2, 0, 1, 3, 2, 1, 0, 3, 1, 3, 2, 0, 0, 2, 3, 0, 2, 0, 3, 1, 2, 1]"
"[82, 34, 261]","[1, 2, 2, 1, 2, 0, 0, 0, 2, 3, 3, 1, 0, 3, 1, 2, 0, 0, 0, 3, 2, 1, 1, 1, 2, 2, 3, 3, 0, 1, 3, 3, 2, 0, 0, 0, 3, 3, 1, 0]"
[381],"[0, 1, 0, 0, 0, 2, 3, 3, 1, 0, 2, 1, 3, 3, 0, 1, 1, 0, 2, 1, 3, 3, 3, 0, 2, 2, 0, 3, 0, 3, 0, 3, 3, 3, 2, 3, 2, 3, 3, 0]"
[380],"[0, 3, 1, 3, 0, 2, 2, 1, 2, 0, 3, 1, 0, 3, 3, 3, 0, 1, 1, 0, 2, 0, 1, 3, 2, 3, 0, 3, 0, 0, 0, 0, 1, 3, 1, 3, 3, 3, 3, 1]"
"[242, 319, 113]","[1, 2, 2, 0, 1, 1, 3, 1, 3, 1, 3, 1, 0, 1, 2, 0, 0, 1, 3, 1, 3, 0, 3, 3, 1, 0, 0, 0, 1, 1, 2, 2, 2, 0, 3, 1, 1, 0, 0, 2]"
"[128, 277, 163, 121, 220]","[2, 0, 0, 2, 0, 3, 2, 3, 0, 2, 3, 0, 2, 0, 1, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 1, 2, 1, 2, 1, 2, 3, 0, 2, 0, 1, 1, 3, 2]"
"[303, 364, 289, 155]","[1, 2, 3, 0, 2, 2, 0, 1, 2, 3, 3, 0, 1, 3, 3, 1, 3, 0, 1, 2, 3, 2, 1, 0, 0, 2, 1, 0, 1, 2, 3, 1, 2, 3, 2, 0, 0, 2, 0, 2]"
"[52, 329, 144, 235, 41]","[1, 2, 1, 2, 2, 1, 3, 0, 2, 0, 2, 2, 2, 1, 0, 2, 2, 2, 3, 1, 3, 0, 0, 3, 1, 3, 1, 3, 3, 3, 3, 0, 3, 1, 1, 3, 3, 1, 1, 3]"
"[297, 10, 137]","[1, 0, 2, 3, 1, 2, 3, 0, 1, 0, 2, 2, 3, 3, 3, 2, 0, 2, 0, 1, 2, 2, 3, 3, 2, 0, 1, 2, 3, 3, 0, 2, 0, 1, 0, 0, 0, 1, 3, 0]"
[330],"[0, 1, 0, 0, 2, 2, 3, 0, 3, 2, 0, 2, 0, 3, 3, 2, 1, 3, 3, 2, 0, 3, 3, 3, 1, 1, 0, 3, 2, 2, 3, 0, 3, 0, 3, 1, 0, 2, 2, 3]"
"[201, 398, 376]","[2, 1, 0, 1, 1, 0, 1, 3, 1, 3, 3, 2, 3, 1, 3, 2, 2, 0, 0, 1, 0, 1, 3, 1, 0, 1, 0, 1, 0, 3, 2, 3, 0, 3, 0, 0, 3, 1, 0, 2]"
"[181, 357, 397, 60]","[2, 0, 2, 3, 1, 1, 3, 0, 0, 1, 1, 2, 2, 0, 3, 0, 2, 3, 2, 0, 0, 1, 2, 2, 0, 0, 0, 2, 3, 2, 2, 2, 1, 1, 3, 1, 3, 0, 2, 3]"
