fav_partners,project_prefs
"[331, 322]","[3, 3, 2, 2, 3, 3, 3, 2, 1, 2, 3, 0, 0, 2, 3, 1, 2, 0, 1, 0, 3, 1, 0, 0, 0, 3, 2, 1, 3, 0, 2, 0, 0, 1, 2, 0, 3, 1, 2, 1]"
"[209, 239, 294]","[0, 0, 3, 2, 2, 3, 3, 2, 1, 1, 1, 0, 0, 2, 1, 2, 2, 1, 0, 1, 0, 1, 1, 1, 2, 2, 1, 3, 3, 1, 1, 1, 0, 0, 0, 3, 3, 1, 0, 0]"
"[379, 96, 369, 95]","[3, 0, 3, 2, 1, 1, 0, 1, 0, 2, 1, 0, 3, 2, 3, 2, 1, 3, 0, 2, 1, 2, 1, 3, 1, 0, 0, 3, 0, 0, 2, 3, 0, 1, 1, 0, 3, 2, 3, 0]"
"[114, 311, 163, 101, 28]","[0, 2, 2, 0, 2, 2, 0, 2, 0, 2, 1, 0, 3, 2, 2, 0, 3, 0, 1, 0, 0, 2, 2, 3, 1, 0, 1, 2, 3, 0, 2, 1, 0, 2, 1, 2, 1, 0, 3, 2]"
[108],"[1, 0, 1, 2, 0, 2, 3, 1, 3, 2, 2, 3, 1, 0, 0, 1, 3, 1, 3, 1, 3, 3, 1, 3, 0, 0, 2, 3, 2, 2, 0, 1, 1, 3, 0, 1, 3, 3, 0, 0]"
"[244, 196, 379]","[0, 2, 0, 2, 0, 1, 1, 3, 0, 0, 2, 2, 0, 0, 1, 0, 0, 1, 3, 1, 3, 0, 3, 3, 2, 1, 1, 1, 1, 0, 2, 1, 1, 3, 1, 0, 3, 0, 0, 3]"
"[85, 88, 143]","[2, 3, 1, 2, 2, 1, 2, 0, 3, 0, 2, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 3, 2, 3, 2, 3, 1, 3, 2, 3, 2, 2, 2, 1, 2, 2, 3, 0, 2]"
"[237, 269]","[0, 1, 0, 0, 1, 3, 0, 2, 1, 2, 3, 2, 0, 1, 2, 2, 1, 0, 0, 3, 3, 1, 2, 2, 1, 1, 3, 0, 2, 3, 3, 2, 0, 3, 0, 0, 2, 1, 3, 0]"
[184],"[1, 0, 0, 3, 0, 3, 1, 0, 2, 1, 0, 1, 2, 0, 2, 1, 1, 3, 0, 0, 0, 2, 1, 1, 0, 1, 1, 0, 3, 0, 3, 3, 3, 3, 2, 3, 2, 1, 0, 1]"
"[188, 280, 121, 385]","[2, 2, 1, 3, 1, 1, 0, 2, 2, 3, 3, 1, 2, 1, 2, 3, 2, 1, 3, 3, 2, 3, 0, 1, 1, 2, 0, 2, 3, 1, 2, 1, 3, 1, 0, 2, 3, 2, 1, 3]"
"[132, 295, 223, 129]","[1, 3, 0, 1, 1, 0, 3, 0, 1, 3, 2, 3, 1, 1, 0, 3, 2, 3, 3, 2, 0, 1, 3, 2, 3, 3, 0, 2, 1, 1, 0, 1, 0, 0, 2, 3, 0, 2, 2, 1]"
"[129, 144, 119]","[0, 3, 2, 3, 2, 3, 0, 2, 0, 1, 3, 2, 0, 1, 1, 2, 3, 2, 2, 3, 1, 1, 3, 1, 0, 1, 2, 0, 0, 2, 2, 2, 1, 3, 0, 1, 1, 1, 3, 0]"
"[205, 28, 58]","[3, 2, 0, 0, 1, 0, 3, 1, 3, 1, 1, 1, 0, 0, 0, 1, 2, 2, 0, 3, 3, 1, 0, 1, 1, 2, 0, 3, 2, 1, 0, 1, 2, 3, 1, 2, 3, 0, 2, 0]"
"[128, 139, 252, 106]","[2, 0, 1, 2, 1, 2, 1, 0, 3, 1, 1, 3, 0, 2, 3, 0, 0, 2, 3, 1, 0, 1, 1, 0, 3, 3, 2, 1, 2, 1, 1, 3, 0, 2, 2, 2, 0, 2, 2, 3]"
"[277, 131, 353, 162]","[2, 1, 3, 3, 0, 3, 2, 1, 0, 2, 1, 2, 3, 1, 0, 1, 3, 1, 0, 1, 0, 3, 3, 3, 0, 0, 1, 1, 0, 0, 1, 0, 1, 3, 1, 3, 2, 1, 3, 0]"
"[37, 67]","[2, 0, 3, 0, 3, 2, 2, 3, 0, 2, 0, 3, 2, 2, 3, 3, 2, 0, 3, 1, 3, 0, 3, 3, 0, 2, 1, 3, 2, 1, 1, 3, 2, 2, 2, 0, 1, 0, 1, 3]"
"[399, 14, 36]","[2, 1, 3, 3, 0, 3, 2, 1, 3, 2, 1, 2, 3, 1, 0, 1, 3, 0, 2, 1, 0, 3, 3, 3, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 3, 2, 1, 3, 0]"
[74],"[3, 3, 1, 3, 2, 3, 0, 3, 2, 3, 1, 1, 0, 3, 3, 0, 1, 2, 1, 1, 0, 0, 0, 3, 0, 2, 1, 1, 1, 2, 1, 1, 3, 0, 2, 2, 3, 2, 1, 0]"
"[359, 189, 79]","[3, 3, 2, 2, 2, 2, 0, 3, 0, 1, 3, 1, 2, 3, 0, 0, 1, 2, 3, 2, 1, 3, 3, 2, 3, 2, 1, 0, 2, 3, 3, 3, 1, 1, 1, 1, 2, 3, 2, 3]"
"[211, 149, 249]","[1, 2, 0, 3, 0, 1, 3, 2, 3, 2, 1, 3, 0, 0, 1, 1, 2, 0, 3, 2, 1, 2, 2, 2, 2, 2, 2, 1, 0, 1, 2, 0, 2, 2, 3, 3, 2, 2, 3, 0]"
"[218, 282, 298, 164, 203]","[2, 3, 2, 1, 1, 3, 0, 1, 3, 3, 2, 2, 3, 1, 3, 3, 2, 0, 3, 2, 1, 2, 0, 2, 3, 2, 2, 2, 3, 0, 0, 3, 0, 1, 3, 0, 1, 0, 0, 3]"
"[171, 339, 298, 311, 165]","[1, 0, 1, 3, 2, 3, 0, 1, 0, 1, 0, 3, 1, 1, 2, 1, 1, 1, 0, 2, 3, 2, 1, 2, 0, 3, 2, 1, 2, 1, 1, 2, 1, 2, 2, 0, 0, 1, 3, 1]"
"[299, 69]","[1, 0, 1, 0, 0, 0, 2, 3, 3, 2, 2, 2, 2, 3, 0, 0, 3, 3, 1, 2, 1, 0, 1, 1, 1, 2, 2, 3, 0, 3, 0, 3, 1, 1, 1, 3, 2, 1, 0, 0]"
"[181, 205, 123, 200]","[1, 1, 1, 3, 2, 1, 0, 3, 1, 0, 3, 2, 0, 1, 2, 2, 2, 1, 2, 0, 0, 3, 1, 0, 3, 0, 3, 1, 0, 3, 0, 3, 2, 2, 2, 2, 3, 1, 3, 3]"
"[95, 216]","[2, 2, 2, 0, 1, 1, 3, 0, 1, 2, 0, 3, 3, 0, 2, 0, 2, 0, 0, 0, 3, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 3, 1, 1, 3, 1]"
"[12, 196, 274, 344, 53]","[2, 1, 0, 0, 1, 0, 2, 0, 3, 1, 1, 3, 2, 1, 0, 1, 2, 2, 1, 0, 3, 1, 0, 0, 1, 3, 0, 0, 3, 1, 0, 1, 1, 3, 3, 2, 3, 0, 2, 0]"
"[321, 369]","[1, 3, 2, 1, 0, 0, 3, 3, 2, 2, 2, 1, 3, 3, 2, 1, 3, 3, 2, 1, 2, 1, 3, 2, 1, 3, 1, 1, 0, 2, 0, 0, 0, 1, 2, 0, 1, 1, 2, 2]"
"[164, 125, 335, 172]","[2, 3, 0, 0, 0, 1, 1, 1, 2, 2, 1, 2, 2, 0, 0, 0, 0, 2, 1, 3, 3, 2, 2, 0, 2, 2, 0, 1, 3, 1, 3, 3, 2, 0, 3, 3, 1, 3, 0, 2]"
"[3, 12, 111]","[3, 2, 0, 3, 1, 0, 2, 1, 3, 1, 1, 3, 3, 3, 0, 0, 2, 2, 0, 0, 2, 2, 2, 3, 1, 3, 1, 2, 3, 0, 2, 1, 0, 2, 1, 2, 1, 1, 2, 0]"
"[1, 240, 295]","[3, 0, 3, 2, 2, 3, 3, 2, 2, 1, 1, 0, 0, 1, 1, 0, 2, 1, 3, 1, 1, 1, 1, 0, 2, 3, 0, 2, 3, 1, 1, 1, 0, 0, 0, 0, 3, 2, 0, 0]"
"[34, 107, 101, 378, 234]","[1, 1, 2, 2, 0, 1, 0, 1, 1, 3, 1, 2, 2, 1, 2, 1, 3, 3, 1, 1, 1, 1, 1, 2, 0, 3, 0, 0, 1, 3, 1, 2, 3, 0, 3, 1, 3, 2, 0, 0]"
"[301, 77]","[2, 0, 3, 0, 3, 3, 1, 3, 2, 3, 0, 1, 0, 3, 2, 1, 2, 1, 0, 3, 2, 1, 1, 2, 0, 3, 1, 3, 3, 0, 2, 0, 1, 1, 1, 1, 2, 0, 1, 1]"
"[3, 110, 380]","[0, 2, 2, 0, 2, 2, 0, 2, 0, 2, 1, 0, 3, 2, 2, 0, 3, 0, 1, 0, 0, 2, 2, 3, 0, 3, 1, 2, 3, 0, 3, 2, 2, 1, 1, 2, 1, 1, 3, 2]"
"[149, 359]","[1, 0, 1, 0, 1, 2, 2, 2, 0, 2, 0, 2, 3, 2, 3, 3, 1, 1, 1, 0, 2, 3, 3, 2, 1, 2, 2, 2, 3, 1, 2, 1, 2, 0, 1, 2, 1, 0, 0, 1]"
[141],"[0, 1, 2, 2, 1, 3, 2, 1, 3, 2, 1, 0, 1, 3, 3, 0, 1, 1, 3, 3, 2, 2, 3, 2, 2, 1, 1, 3, 1, 3, 3, 1, 3, 3, 2, 1, 1, 3, 1, 3]"
"[232, 247]","[3, 2, 1, 2, 0, 3, 2, 0, 1, 1, 2, 0, 1, 2, 2, 3, 2, 2, 2, 0, 2, 1, 3, 2, 2, 3, 0, 1, 3, 2, 0, 0, 0, 2, 3, 3, 1, 3, 3, 1]"
"[372, 380, 226]","[2, 1, 0, 2, 1, 3, 2, 1, 3, 3, 1, 0, 0, 3, 1, 2, 3, 2, 1, 0, 2, 3, 2, 0, 0, 3, 1, 0, 1, 3, 2, 2, 0, 0, 1, 2, 0, 0, 3, 2]"
"[15, 5, 247]","[0, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 3, 3, 2, 0, 0, 2, 3, 0, 3, 3, 3, 1, 1, 0, 1, 0, 1, 1, 2, 1, 2, 0, 1, 0, 1, 3]"
[53],"[3, 3, 0, 3, 2, 1, 3, 2, 2, 1, 0, 3, 2, 0, 1, 1, 1, 3, 1, 1, 2, 3, 2, 3, 2, 2, 0, 3, 1, 3, 2, 0, 3, 0, 3, 2, 1, 2, 1, 0]"
"[358, 229]","[2, 3, 0, 1, 3, 0, 0, 1, 3, 2, 3, 1, 1, 1, 0, 1, 0, 3, 0, 0, 1, 2, 3, 0, 3, 2, 1, 1, 1, 3, 1, 2, 2, 1, 3, 3, 2, 2, 3, 1]"
"[356, 192, 394]","[2, 2, 1, 3, 2, 0, 1, 0, 3, 0, 3, 3, 1, 1, 1, 0, 3, 2, 1, 3, 2, 1, 2, 3, 3, 1, 3, 0, 2, 0, 2, 1, 3, 0, 2, 1, 0, 1, 1, 1]"
"[207, 37]","[1, 0, 1, 2, 1, 0, 3, 0, 2, 0, 3, 3, 2, 0, 0, 3, 2, 0, 2, 3, 2, 0, 1, 3, 3, 3, 1, 3, 1, 3, 0, 1, 2, 0, 2, 0, 1, 0, 1, 3]"
"[173, 315]","[2, 3, 2, 1, 2, 3, 3, 3, 0, 1, 3, 1, 0, 1, 3, 1, 0, 1, 2, 1, 2, 3, 0, 1, 0, 3, 1, 2, 3, 2, 1, 1, 0, 1, 1, 1, 2, 3, 1, 2]"
"[228, 281]","[3, 0, 3, 0, 3, 1, 2, 0, 3, 2, 2, 3, 2, 0, 3, 0, 1, 3, 2, 0, 0, 2, 3, 1, 2, 2, 0, 0, 2, 0, 0, 3, 0, 0, 1, 1, 2, 0, 3, 3]"
"[213, 243, 68, 262, 149]","[2, 2, 2, 1, 0, 1, 0, 3, 3, 1, 2, 3, 1, 3, 3, 0, 3, 0, 0, 3, 0, 3, 2, 0, 0, 3, 2, 0, 0, 2, 3, 1, 2, 2, 0, 0, 0, 1, 3, 3]"
"[232, 136, 201, 24]","[2, 2, 1, 1, 0, 3, 3, 3, 1, 2, 0, 3, 3, 0, 2, 0, 1, 0, 0, 1, 3, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 2, 3, 3, 2, 3, 1, 1, 3, 1]"
"[253, 68, 43, 183]","[3, 0, 2, 2, 0, 1, 1, 0, 1, 2, 2, 3, 2, 1, 3, 0, 1, 3, 2, 0, 0, 2, 3, 1, 2, 2, 0, 3, 2, 0, 3, 3, 0, 1, 1, 1, 2, 0, 3, 3]"
"[373, 8, 291]","[1, 0, 0, 3, 0, 2, 1, 0, 2, 1, 0, 1, 2, 0, 2, 2, 3, 3, 0, 3, 0, 2, 1, 1, 0, 2, 1, 1, 3, 0, 0, 3, 3, 3, 2, 2, 2, 1, 0, 1]"
"[204, 87, 149]","[1, 3, 2, 3, 0, 2, 3, 1, 3, 1, 2, 0, 3, 2, 1, 0, 0, 1, 0, 0, 1, 1, 2, 0, 1, 2, 3, 1, 2, 1, 2, 0, 0, 0, 3, 0, 2, 0, 2, 0]"
"[157, 36, 300, 233]","[2, 1, 0, 2, 1, 3, 3, 1, 3, 1, 2, 0, 0, 3, 1, 2, 3, 3, 1, 0, 1, 1, 2, 0, 0, 3, 1, 1, 3, 3, 2, 2, 0, 0, 1, 2, 0, 3, 3, 0]"
"[158, 56, 246, 377]","[2, 0, 3, 1, 3, 0, 2, 3, 3, 1, 0, 2, 2, 3, 1, 3, 3, 3, 2, 0, 2, 0, 1, 1, 3, 3, 3, 2, 3, 1, 0, 3, 0, 2, 3, 2, 1, 0, 3, 3]"
"[369, 25]","[2, 1, 0, 0, 1, 2, 1, 0, 3, 1, 2, 3, 3, 1, 0, 1, 1, 2, 1, 0, 3, 1, 0, 0, 1, 0, 0, 0, 3, 1, 0, 2, 1, 3, 3, 2, 3, 1, 1, 0]"
[336],"[3, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 2, 3, 2, 3, 0, 3, 3, 0, 3, 0, 2, 3, 2, 0, 3, 2, 0, 0, 1, 2, 3, 3, 2, 0, 0, 2, 3, 3, 1]"
"[38, 25]","[3, 2, 0, 0, 2, 1, 2, 2, 2, 1, 1, 1, 2, 0, 0, 1, 2, 1, 1, 1, 2, 3, 0, 0, 2, 3, 2, 1, 3, 1, 2, 1, 3, 3, 3, 0, 1, 0, 3, 0]"
[258],"[0, 1, 3, 0, 1, 1, 1, 3, 0, 0, 0, 2, 1, 1, 3, 1, 2, 3, 1, 0, 3, 1, 3, 3, 3, 3, 2, 3, 2, 1, 1, 3, 2, 0, 1, 3, 2, 3, 1, 3]"
[282],"[3, 3, 2, 3, 0, 0, 3, 3, 0, 2, 1, 1, 1, 2, 1, 3, 2, 1, 0, 1, 2, 2, 1, 2, 3, 2, 2, 3, 2, 0, 3, 3, 3, 0, 1, 3, 1, 3, 1, 2]"
"[116, 358, 236, 365, 300]","[3, 1, 0, 1, 1, 2, 0, 0, 2, 3, 2, 1, 0, 0, 0, 1, 0, 2, 2, 1, 0, 0, 3, 2, 2, 3, 1, 1, 1, 0, 3, 0, 1, 1, 3, 0, 3, 0, 1, 3]"
"[293, 112, 256, 327]","[3, 3, 1, 3, 2, 0, 0, 3, 1, 0, 2, 1, 1, 3, 0, 0, 2, 3, 3, 3, 2, 2, 1, 3, 2, 2, 1, 2, 3, 3, 0, 3, 1, 1, 0, 3, 3, 2, 1, 3]"
"[12, 218, 226, 326]","[1, 2, 0, 0, 2, 0, 3, 1, 3, 1, 1, 1, 3, 0, 0, 1, 3, 2, 0, 3, 3, 1, 0, 1, 1, 2, 3, 1, 1, 3, 0, 1, 2, 3, 1, 2, 0, 0, 0, 0]"
"[139, 325, 228, 337, 118]","[0, 2, 0, 3, 2, 1, 2, 0, 0, 1, 3, 3, 2, 2, 0, 3, 2, 3, 1, 0, 1, 3, 0, 1, 0, 1, 3, 0, 0, 1, 0, 1, 2, 3, 3, 0, 3, 0, 0, 1]"
"[96, 228, 144]","[0, 1, 1, 0, 3, 3, 2, 3, 2, 0, 2, 1, 1, 1, 1, 1, 1, 3, 2, 0, 1, 1, 1, 3, 3, 2, 3, 2, 0, 3, 1, 2, 2, 1, 3, 2, 3, 0, 1, 1]"
"[261, 3, 116]","[0, 2, 2, 0, 2, 1, 2, 1, 0, 0, 1, 0, 3, 2, 2, 2, 3, 0, 1, 0, 0, 2, 2, 3, 1, 0, 1, 3, 3, 0, 2, 2, 0, 2, 1, 2, 1, 0, 3, 2]"
[290],"[2, 2, 3, 3, 3, 1, 3, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 2, 2, 0, 2, 0, 2, 1, 1, 2, 2, 3, 3, 0, 2, 2, 1, 1, 3, 3, 3, 0, 3, 0]"
[398],"[0, 0, 1, 3, 2, 2, 3, 2, 1, 2, 0, 2, 1, 3, 1, 0, 0, 2, 1, 1, 3, 0, 2, 2, 1, 3, 3, 3, 2, 0, 1, 0, 2, 3, 1, 3, 3, 1, 1, 3]"
"[13, 45]","[2, 2, 1, 2, 2, 3, 1, 3, 1, 1, 1, 3, 0, 2, 2, 0, 1, 3, 0, 0, 3, 1, 1, 3, 3, 0, 0, 0, 2, 1, 0, 2, 0, 3, 2, 3, 0, 3, 2, 1]"
"[336, 108, 87]","[2, 1, 0, 0, 2, 1, 3, 0, 0, 1, 1, 0, 2, 2, 1, 2, 2, 1, 2, 0, 1, 2, 3, 3, 0, 3, 1, 1, 2, 2, 1, 2, 0, 2, 1, 3, 1, 2, 3, 0]"
"[18, 371, 199]","[3, 3, 2, 2, 1, 3, 0, 3, 2, 1, 3, 1, 2, 3, 2, 0, 1, 2, 3, 2, 1, 0, 3, 3, 2, 2, 2, 0, 3, 3, 0, 3, 1, 2, 1, 1, 2, 1, 2, 3]"
"[15, 124, 115, 293]","[2, 0, 2, 1, 3, 2, 2, 3, 0, 2, 2, 3, 2, 3, 3, 3, 2, 0, 3, 0, 3, 0, 3, 3, 0, 2, 1, 3, 3, 2, 2, 3, 2, 2, 0, 0, 1, 1, 1, 3]"
"[44, 388, 178, 322, 231]","[1, 2, 2, 1, 0, 1, 0, 1, 3, 1, 1, 3, 1, 2, 1, 0, 3, 0, 0, 3, 2, 3, 2, 1, 0, 3, 2, 0, 0, 2, 3, 1, 0, 2, 3, 1, 0, 3, 1, 3]"
"[22, 331]","[1, 0, 1, 0, 0, 0, 2, 3, 3, 2, 2, 2, 2, 3, 0, 0, 3, 0, 1, 2, 0, 0, 1, 1, 1, 2, 2, 3, 0, 3, 0, 3, 1, 1, 1, 3, 3, 3, 3, 0]"
"[84, 147, 58, 175, 344]","[1, 2, 0, 0, 2, 1, 3, 1, 3, 1, 2, 3, 1, 0, 0, 1, 0, 2, 0, 3, 2, 1, 0, 2, 1, 1, 3, 1, 1, 3, 0, 2, 2, 2, 1, 2, 0, 0, 2, 0]"
"[91, 164, 303, 398, 63]","[0, 0, 2, 3, 2, 2, 3, 2, 1, 2, 0, 2, 0, 3, 1, 0, 0, 2, 1, 1, 3, 3, 1, 2, 1, 3, 3, 3, 2, 0, 1, 0, 2, 3, 0, 3, 3, 1, 2, 3]"
"[338, 347]","[0, 0, 2, 3, 2, 3, 1, 3, 2, 2, 2, 2, 0, 2, 3, 3, 3, 3, 2, 0, 3, 2, 2, 3, 3, 0, 1, 2, 1, 1, 3, 1, 3, 2, 2, 1, 1, 3, 0, 0]"
[197],"[0, 2, 0, 2, 1, 3, 2, 2, 0, 3, 0, 2, 1, 3, 1, 1, 0, 3, 3, 1, 3, 0, 2, 0, 3, 1, 3, 2, 3, 1, 0, 2, 0, 1, 3, 3, 2, 1, 1, 3]"
"[17, 198, 146, 291, 279]","[3, 0, 3, 3, 2, 3, 0, 2, 2, 3, 1, 1, 0, 3, 2, 0, 1, 2, 1, 1, 0, 0, 2, 3, 3, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 3, 2, 1, 0]"
"[178, 330, 40, 360]","[2, 3, 0, 3, 2, 0, 1, 0, 0, 2, 3, 3, 1, 1, 1, 0, 3, 2, 1, 3, 2, 1, 2, 3, 3, 1, 3, 0, 2, 0, 2, 1, 3, 0, 1, 1, 0, 0, 1, 1]"
[182],"[3, 0, 0, 1, 1, 3, 0, 0, 2, 0, 1, 1, 0, 2, 1, 0, 2, 2, 3, 1, 1, 2, 1, 3, 1, 2, 1, 1, 0, 3, 3, 1, 1, 3, 3, 3, 3, 1, 0, 3]"
"[399, 195, 350]","[0, 3, 2, 2, 3, 2, 1, 0, 0, 1, 3, 3, 2, 0, 1, 1, 3, 0, 3, 0, 2, 2, 2, 3, 3, 1, 0, 2, 0, 1, 3, 1, 0, 3, 3, 0, 1, 0, 2, 1]"
"[53, 31]","[1, 0, 0, 0, 3, 1, 2, 2, 3, 0, 0, 1, 0, 0, 2, 1, 2, 1, 0, 1, 2, 1, 0, 2, 3, 3, 1, 3, 3, 0, 2, 0, 1, 0, 1, 1, 2, 0, 1, 2]"
[18],"[3, 3, 2, 2, 2, 3, 0, 2, 0, 1, 0, 1, 2, 3, 0, 0, 1, 0, 3, 2, 1, 0, 3, 2, 3, 2, 1, 0, 2, 1, 3, 3, 3, 2, 1, 1, 1, 3, 2, 0]"
"[327, 189, 385]","[3, 1, 1, 1, 2, 3, 3, 2, 2, 1, 0, 3, 3, 1, 1, 1, 0, 2, 3, 1, 0, 3, 0, 1, 3, 2, 0, 1, 2, 1, 0, 0, 2, 2, 2, 0, 2, 1, 3, 0]"
[327],"[0, 1, 1, 1, 1, 3, 2, 1, 2, 1, 2, 0, 2, 0, 2, 0, 3, 2, 1, 2, 1, 3, 3, 1, 3, 2, 1, 0, 1, 2, 1, 1, 0, 0, 2, 3, 1, 2, 2, 3]"
"[306, 212, 310]","[1, 0, 2, 2, 3, 3, 2, 3, 2, 2, 0, 3, 3, 2, 2, 0, 1, 0, 1, 2, 0, 3, 2, 2, 0, 0, 2, 0, 1, 0, 0, 0, 0, 2, 2, 2, 2, 1, 3, 3]"
