fav_partners,project_prefs
"[695, 39]","[3, 2, 1, 2, 0, 3, 2, 2, 0, 1, 2, 0, 0, 3, 0, 3, 0, 1, 3, 3, 0, 1, 0, 3, 0, 2, 2, 1, 3, 0, 2, 2, 0, 2, 3, 0, 1, 1, 3, 0, 3, 3, 1, 3, 2, 2, 0, 1, 1, 2, 2, 2, 0, 2, 2, 1, 1, 1, 3, 2, 2, 0, 2, 1, 2, 3, 2, 2, 3, 2, 2, 3, 2, 1, 1, 3, 3, 1, 2, 3]"
"[355, 483, 28, 174]","[0, 2, 3, 1, 3, 1, 3, 1, 1, 1, 0, 3, 1, 0, 0, 3, 2, 3, 2, 0, 2, 0, 3, 2, 2, 2, 2, 0, 2, 0, 2, 2, 0, 2, 3, 1, 3, 1, 3, 3, 3, 3, 2, 0, 2, 2, 3, 3, 0, 2, 2, 1, 0, 2, 0, 2, 2, 0, 0, 3, 0, 1, 3, 3, 0, 1, 2, 0, 2, 3, 0, 2, 2, 0, 1, 1, 0, 0, 1, 1]"
[699],"[0, 0, 0, 0, 3, 2, 3, 1, 3, 3, 2, 2, 0, 1, 2, 3, 2, 3, 2, 2, 1, 3, 0, 0, 1, 1, 0, 0, 3, 3, 0, 2, 0, 1, 3, 1, 3, 0, 0, 2, 2, 2, 1, 0, 1, 0, 0, 3, 2, 1, 0, 1, 3, 1, 2, 0, 2, 0, 2, 0, 1, 1, 2, 3, 2, 3, 1, 1, 3, 2, 0, 3, 0, 0, 1, 1, 0, 2, 0, 1]"
"[194, 638]","[2, 0, 2, 0, 0, 0, 1, 3, 1, 0, 3, 1, 3, 3, 0, 2, 1, 0, 2, 2, 2, 0, 3, 3, 1, 2, 3, 2, 3, 1, 3, 1, 3, 3, 1, 3, 1, 2, 2, 0, 0, 3, 1, 3, 0, 0, 1, 0, 3, 3, 1, 3, 0, 2, 2, 2, 2, 0, 3, 2, 1, 3, 3, 2, 3, 0, 2, 1, 1, 3, 1, 1, 1, 1, 1, 3, 0, 0, 0, 2]"
[705],"[2, 2, 2, 1, 0, 2, 3, 3, 1, 1, 3, 1, 1, 1, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 3, 2, 0, 3, 0, 2, 1, 3, 0, 1, 3, 0, 0, 0, 0, 3, 1, 2, 1, 1, 0, 2, 1, 2, 0, 0, 3, 2, 2, 2, 1, 3, 0, 1, 2, 2, 0, 2, 2, 0, 2, 0, 2, 2, 2, 1, 0, 0, 0, 0, 3, 2]"
"[58, 30, 187]","[0, 2, 3, 3, 3, 1, 3, 1, 0, 2, 3, 3, 3, 2, 1, 3, 2, 1, 0, 0, 0, 0, 2, 0, 1, 3, 0, 3, 2, 2, 0, 0, 3, 3, 0, 3, 0, 3, 0, 3, 0, 1, 1, 3, 1, 0, 2, 3, 2, 3, 1, 3, 1, 3, 3, 0, 1, 3, 3, 0, 2, 2, 2, 0, 3, 3, 1, 1, 2, 0, 0, 1, 1, 1, 1, 0, 0, 2, 3, 1]"
"[345, 404, 372, 616, 575]","[2, 2, 3, 3, 2, 2, 0, 2, 3, 3, 0, 3, 2, 1, 2, 1, 2, 0, 2, 0, 0, 3, 1, 1, 1, 1, 0, 1, 1, 2, 3, 3, 2, 2, 1, 3, 3, 3, 0, 1, 2, 3, 1, 0, 0, 3, 0, 0, 2, 0, 2, 0, 0, 0, 1, 3, 1, 1, 1, 1, 2, 2, 2, 3, 3, 1, 3, 0, 2, 0, 3, 3, 0, 3, 1, 3, 1, 2, 0, 1]"
"[235, 357, 1, 792]","[0, 2, 0, 1, 3, 3, 3, 1, 1, 3, 0, 3, 2, 3, 1, 3, 2, 2, 2, 0, 2, 2, 3, 2, 2, 2, 2, 0, 2, 0, 2, 2, 0, 2, 3, 1, 3, 1, 3, 2, 3, 3, 2, 0, 2, 2, 3, 3, 0, 2, 2, 2, 0, 2, 0, 2, 0, 2, 0, 3, 0, 1, 3, 3, 2, 1, 1, 2, 2, 3, 1, 2, 1, 0, 1, 1, 0, 0, 1, 1]"
"[722, 96, 386, 701]","[1, 1, 2, 2, 1, 3, 3, 3, 2, 0, 1, 1, 3, 1, 3, 0, 2, 0, 0, 0, 0, 3, 1, 1, 2, 3, 1, 3, 2, 1, 2, 3, 3, 0, 3, 3, 0, 3, 0, 3, 2, 3, 2, 0, 0, 1, 3, 2, 2, 0, 3, 0, 3, 3, 0, 3, 0, 0, 0, 1, 3, 0, 2, 3, 3, 2, 2, 0, 3, 3, 3, 0, 2, 1, 0, 1, 3, 0, 0, 0]"
"[71, 399]","[2, 3, 2, 2, 0, 2, 0, 3, 3, 1, 0, 0, 0, 0, 3, 1, 0, 0, 3, 1, 2, 2, 3, 0, 1, 3, 3, 3, 0, 1, 2, 1, 3, 0, 0, 0, 3, 2, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 2, 0, 2, 0, 2, 2, 1, 3, 1, 1, 2, 3, 1, 2, 1, 1, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0, 3, 1, 0, 1, 1, 3]"
