fav_partners,project_prefs
"[222, 645]","[3, 3, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 1, 3, 1, 0, 1, 0, 1, 0, 2, 3, 2, 0, 1, 1, 1, 2, 0, 3, 0, 3, 2, 1, 0, 0, 0, 1, 2, 2, 3, 3, 3, 3, 1, 0, 1, 3, 1, 0, 0, 3, 3, 0, 0, 1, 0, 3, 2, 2, 0, 0, 3, 3, 3, 2, 1, 1, 2, 1, 3, 0, 3, 3, 1, 2, 2, 3, 0, 0]"
"[347, 317]","[2, 0, 2, 1, 3, 2, 2, 3, 1, 1, 3, 1, 0, 2, 2, 1, 0, 3, 2, 0, 0, 0, 2, 2, 1, 2, 0, 1, 3, 3, 3, 0, 2, 0, 2, 1, 0, 1, 3, 2, 0, 1, 3, 0, 3, 2, 2, 0, 3, 2, 1, 3, 0, 2, 0, 0, 3, 1, 2, 3, 0, 3, 0, 3, 1, 2, 2, 0, 2, 2, 2, 0, 1, 1, 1, 2, 3, 0, 3, 1]"
[267],"[2, 1, 3, 1, 3, 0, 0, 1, 0, 3, 0, 0, 3, 0, 2, 1, 1, 0, 1, 2, 3, 0, 2, 2, 1, 3, 3, 3, 2, 0, 0, 0, 2, 0, 2, 2, 3, 1, 3, 1, 2, 3, 3, 3, 2, 0, 1, 0, 1, 1, 2, 1, 1, 1, 1, 3, 3, 0, 1, 3, 3, 2, 3, 2, 0, 3, 2, 1, 2, 1, 1, 1, 0, 1, 3, 0, 2, 0, 1, 2]"
[92],"[1, 1, 2, 3, 1, 1, 1, 3, 0, 3, 0, 1, 1, 3, 0, 3, 0, 0, 2, 2, 0, 2, 1, 2, 2, 3, 0, 0, 2, 1, 1, 2, 3, 1, 3, 0, 1, 0, 2, 0, 2, 2, 3, 2, 2, 0, 0, 0, 2, 1, 2, 1, 0, 3, 2, 3, 2, 2, 3, 0, 0, 2, 3, 1, 2, 2, 2, 2, 0, 1, 3, 3, 2, 1, 1, 2, 3, 3, 2, 2]"
"[534, 108, 706, 390, 473]","[2, 0, 3, 3, 0, 2, 2, 3, 2, 0, 1, 3, 1, 3, 3, 2, 0, 1, 3, 0, 2, 0, 2, 1, 2, 2, 3, 2, 1, 2, 1, 2, 2, 3, 1, 3, 1, 3, 2, 0, 2, 1, 2, 1, 0, 1, 3, 3, 0, 3, 1, 1, 1, 1, 0, 1, 2, 2, 1, 1, 3, 0, 2, 2, 2, 0, 0, 0, 1, 0, 2, 3, 0, 0, 2, 3, 1, 1, 3, 1]"
"[666, 516, 284, 790, 453]","[2, 0, 2, 1, 3, 3, 2, 0, 0, 2, 1, 0, 2, 1, 2, 3, 2, 1, 1, 1, 3, 3, 1, 2, 0, 2, 3, 1, 2, 0, 0, 2, 3, 1, 0, 1, 0, 0, 1, 3, 1, 3, 1, 0, 0, 2, 0, 1, 3, 0, 3, 1, 0, 0, 3, 0, 0, 0, 3, 1, 3, 0, 0, 2, 3, 3, 1, 2, 2, 0, 1, 2, 1, 0, 3, 2, 0, 1, 0, 3]"
"[255, 17, 206, 609]","[0, 1, 2, 2, 3, 0, 0, 3, 2, 2, 2, 0, 3, 2, 3, 3, 2, 3, 1, 0, 1, 3, 1, 0, 1, 1, 1, 2, 0, 2, 3, 3, 2, 1, 2, 3, 0, 2, 1, 2, 3, 3, 1, 2, 0, 0, 3, 0, 3, 0, 1, 3, 1, 1, 0, 0, 3, 0, 1, 0, 1, 1, 2, 3, 1, 3, 2, 2, 0, 3, 1, 2, 1, 0, 0, 0, 2, 0, 3, 0]"
"[638, 284]","[2, 0, 1, 2, 3, 0, 3, 2, 0, 0, 1, 2, 3, 3, 2, 0, 2, 1, 3, 3, 3, 0, 0, 1, 0, 3, 0, 2, 3, 1, 2, 1, 0, 3, 2, 3, 0, 2, 3, 1, 0, 1, 1, 2, 0, 3, 3, 0, 0, 2, 0, 1, 1, 1, 1, 0, 0, 2, 3, 3, 3, 2, 0, 1, 1, 3, 0, 3, 2, 2, 0, 3, 3, 3, 2, 1, 1, 2, 0, 3]"
"[592, 700]","[0, 0, 3, 3, 2, 2, 3, 0, 1, 1, 1, 2, 0, 3, 0, 0, 0, 2, 1, 0, 2, 0, 3, 1, 2, 0, 2, 2, 0, 2, 0, 1, 3, 0, 3, 0, 0, 3, 2, 2, 2, 2, 1, 2, 1, 0, 1, 2, 3, 2, 1, 1, 2, 3, 0, 1, 3, 3, 1, 1, 1, 0, 0, 3, 3, 3, 3, 2, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1]"
"[558, 724]","[0, 0, 1, 3, 3, 1, 0, 1, 2, 1, 0, 0, 2, 2, 1, 3, 0, 1, 2, 3, 3, 1, 1, 3, 0, 2, 1, 1, 3, 0, 0, 3, 2, 1, 1, 0, 3, 2, 1, 0, 0, 0, 3, 2, 0, 1, 3, 0, 3, 3, 1, 0, 0, 3, 1, 2, 0, 3, 3, 2, 2, 1, 3, 2, 3, 3, 1, 3, 2, 3, 0, 0, 0, 1, 1, 0, 2, 0, 3, 0]"
"[182, 406]","[1, 3, 2, 0, 0, 2, 1, 3, 1, 3, 1, 0, 1, 0, 1, 0, 3, 1, 3, 0, 0, 1, 1, 1, 2, 3, 0, 1, 2, 2, 0, 1, 3, 2, 3, 1, 0, 3, 0, 3, 1, 0, 3, 0, 3, 1, 0, 0, 1, 3, 3, 3, 2, 2, 2, 2, 2, 1, 1, 0, 3, 1, 3, 0, 0, 0, 1, 2, 0, 1, 1, 3, 2, 3, 1, 1, 0, 3, 3, 1]"
"[584, 697, 58]","[0, 2, 3, 0, 1, 3, 0, 0, 2, 2, 3, 1, 1, 0, 2, 1, 0, 0, 0, 0, 1, 3, 0, 3, 0, 3, 2, 1, 3, 3, 2, 1, 0, 3, 3, 0, 3, 1, 0, 3, 0, 0, 1, 1, 2, 0, 3, 0, 3, 2, 0, 3, 0, 2, 0, 2, 2, 2, 1, 0, 0, 1, 0, 1, 0, 2, 0, 3, 0, 0, 1, 2, 2, 3, 3, 2, 1, 1, 1, 2]"
"[459, 225]","[1, 2, 2, 2, 0, 1, 3, 1, 1, 1, 1, 0, 3, 1, 2, 1, 2, 2, 1, 1, 2, 3, 0, 0, 1, 0, 1, 2, 2, 3, 1, 3, 3, 0, 2, 0, 1, 0, 1, 0, 0, 2, 3, 2, 3, 2, 3, 3, 2, 3, 1, 3, 3, 0, 3, 1, 1, 3, 0, 2, 1, 0, 3, 1, 1, 2, 0, 2, 1, 3, 3, 1, 3, 2, 0, 0, 0, 2, 3, 1]"
