fav_partners,project_prefs
"[375, 596, 135]","[2, 0, 0, 1, 1, 3, 2, 2, 1, 2, 1, 3, 3, 0, 0, 0, 3, 3, 1, 3, 0, 2, 2, 0, 2, 1, 3, 0, 2, 1, 1, 1, 1, 2, 1, 0, 0, 0, 2, 1, 0, 1, 3, 0, 0, 0, 1, 1, 2, 2, 3, 1, 1, 2, 2, 1, 0, 3, 3, 1, 0, 1, 0, 2, 0, 2, 0, 0, 1, 3, 3, 0, 2, 3, 1, 3, 0, 3, 2, 3]"
"[215, 178, 411, 107, 5]","[1, 3, 1, 2, 1, 3, 3, 0, 1, 1, 3, 1, 2, 1, 3, 0, 0, 3, 2, 3, 1, 0, 3, 2, 0, 2, 2, 0, 1, 3, 2, 1, 1, 0, 3, 1, 2, 1, 2, 0, 1, 0, 0, 3, 3, 1, 2, 0, 3, 0, 1, 3, 0, 3, 1, 2, 2, 0, 2, 0, 3, 2, 0, 2, 2, 3, 3, 2, 3, 3, 1, 0, 2, 1, 0, 0, 1, 1, 3, 1]"
"[643, 548, 682, 261, 275]","[1, 1, 0, 3, 0, 0, 3, 3, 0, 1, 3, 1, 2, 2, 2, 3, 2, 1, 3, 3, 1, 1, 0, 1, 1, 1, 1, 0, 2, 2, 3, 0, 0, 1, 0, 0, 2, 3, 2, 2, 3, 3, 3, 1, 2, 2, 2, 1, 1, 0, 2, 2, 1, 0, 0, 2, 3, 0, 0, 1, 0, 0, 3, 1, 2, 0, 2, 3, 0, 1, 2, 3, 3, 0, 3, 0, 0, 1, 2, 2]"
"[766, 367]","[0, 1, 2, 1, 2, 2, 0, 2, 2, 1, 1, 0, 2, 2, 1, 3, 0, 0, 1, 3, 3, 0, 1, 2, 0, 3, 2, 2, 1, 2, 3, 3, 3, 1, 0, 3, 2, 3, 1, 2, 2, 2, 2, 0, 2, 0, 2, 1, 3, 1, 1, 1, 0, 3, 2, 1, 1, 1, 0, 2, 0, 3, 0, 1, 0, 0, 1, 0, 2, 0, 1, 0, 3, 3, 0, 0, 1, 2, 0, 1]"
"[211, 398, 598, 89]","[3, 3, 0, 2, 0, 0, 0, 2, 2, 0, 1, 2, 1, 3, 0, 2, 2, 1, 2, 1, 1, 1, 0, 3, 2, 1, 0, 3, 1, 3, 1, 0, 0, 2, 2, 0, 3, 0, 2, 1, 2, 0, 3, 1, 3, 0, 1, 3, 0, 0, 0, 1, 0, 0, 0, 2, 1, 3, 3, 2, 2, 3, 0, 1, 0, 1, 1, 3, 0, 0, 2, 0, 0, 1, 0, 2, 2, 2, 0, 3]"
"[1, 259, 287, 194, 797]","[3, 1, 1, 2, 1, 3, 3, 3, 1, 1, 3, 1, 1, 1, 1, 0, 1, 3, 2, 3, 2, 3, 3, 2, 0, 3, 2, 0, 1, 3, 2, 1, 1, 0, 3, 1, 1, 1, 3, 0, 1, 0, 1, 3, 1, 1, 2, 0, 3, 2, 1, 3, 2, 3, 1, 2, 2, 0, 1, 0, 3, 2, 0, 2, 2, 3, 3, 2, 3, 3, 1, 0, 1, 1, 0, 0, 1, 2, 3, 1]"
"[333, 514, 175]","[0, 0, 1, 0, 2, 2, 3, 0, 0, 1, 0, 1, 2, 1, 2, 3, 3, 2, 2, 3, 0, 0, 3, 3, 0, 0, 2, 2, 1, 1, 3, 1, 2, 2, 2, 3, 1, 2, 0, 1, 2, 1, 3, 3, 1, 3, 3, 1, 0, 1, 2, 1, 1, 1, 2, 3, 3, 3, 2, 3, 1, 1, 0, 2, 1, 0, 2, 2, 0, 2, 3, 1, 0, 3, 1, 1, 2, 0, 2, 3]"
"[601, 658]","[3, 2, 3, 3, 0, 1, 3, 0, 2, 3, 1, 1, 2, 0, 0, 2, 1, 0, 0, 3, 2, 2, 0, 1, 2, 0, 3, 1, 2, 2, 2, 3, 0, 1, 3, 2, 2, 0, 2, 0, 2, 1, 1, 1, 0, 1, 2, 2, 3, 0, 3, 2, 0, 0, 2, 3, 3, 0, 3, 2, 0, 1, 2, 1, 3, 0, 1, 0, 3, 3, 0, 3, 2, 3, 1, 3, 1, 0, 2, 3]"
"[335, 108]","[2, 1, 2, 2, 3, 2, 1, 2, 2, 2, 1, 1, 3, 2, 2, 3, 2, 1, 2, 2, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 3, 3, 2, 0, 3, 0, 0, 1, 0, 3, 2, 1, 1, 2, 2, 1, 2, 0, 1, 0, 0, 0, 0, 1, 2, 1, 2, 1, 3, 3, 3, 0, 3, 1, 1, 3, 3, 1, 1, 0, 0, 0, 0, 0, 0, 3, 0, 2, 3, 3]"
"[235, 481]","[1, 2, 0, 2, 3, 1, 2, 3, 0, 3, 2, 1, 1, 1, 1, 0, 2, 0, 0, 3, 3, 3, 1, 2, 0, 2, 2, 3, 1, 2, 3, 0, 2, 1, 2, 3, 0, 3, 1, 2, 3, 1, 0, 0, 1, 1, 1, 2, 0, 1, 3, 1, 0, 3, 0, 2, 0, 3, 0, 3, 2, 2, 2, 0, 1, 3, 0, 3, 3, 2, 1, 2, 0, 2, 1, 0, 3, 1, 1, 1]"
