fav_partners,project_prefs
"[420, 561]","[2, 1, 1, 2, 2, 2, 0, 2, 1, 0, 0, 2, 3, 2, 3, 1, 1, 0, 3, 2, 2, 1, 3, 3, 2, 0, 1, 2, 2, 1, 1, 1, 2, 0, 2, 1, 1, 3, 0, 2, 2, 2, 2, 1, 3, 0, 2, 1, 3, 3, 1, 0, 0, 0, 2, 0, 0, 2, 2, 1, 3, 1, 1, 2, 2, 0, 2, 1, 3, 2, 3, 3, 1, 2, 0, 2, 0, 3, 1, 2]"
"[374, 676, 70, 589]","[0, 0, 1, 2, 2, 2, 0, 3, 1, 2, 2, 1, 3, 0, 1, 0, 2, 2, 2, 3, 2, 0, 2, 2, 1, 0, 2, 2, 2, 3, 0, 3, 1, 3, 1, 3, 3, 0, 0, 3, 0, 0, 1, 2, 2, 0, 0, 3, 3, 0, 0, 3, 2, 3, 3, 2, 3, 2, 2, 3, 2, 1, 2, 1, 1, 1, 3, 2, 3, 1, 1, 2, 2, 0, 3, 0, 1, 3, 2, 3]"
"[358, 87, 464]","[0, 3, 1, 2, 2, 1, 0, 3, 0, 1, 2, 3, 2, 0, 0, 3, 1, 2, 2, 3, 0, 2, 0, 1, 1, 2, 2, 0, 0, 2, 3, 2, 2, 0, 0, 1, 2, 2, 2, 1, 3, 3, 1, 1, 1, 3, 1, 0, 3, 3, 2, 0, 0, 1, 3, 1, 3, 0, 1, 3, 1, 3, 0, 2, 3, 1, 2, 3, 2, 0, 3, 2, 1, 2, 2, 1, 3, 1, 1, 2]"
"[510, 609]","[1, 3, 1, 1, 1, 1, 2, 2, 0, 3, 2, 3, 0, 0, 2, 2, 3, 2, 0, 3, 2, 2, 2, 1, 3, 1, 3, 1, 0, 3, 2, 2, 2, 2, 1, 1, 1, 3, 3, 3, 0, 1, 0, 3, 0, 3, 2, 3, 0, 2, 1, 2, 1, 0, 1, 2, 3, 0, 1, 3, 1, 0, 3, 1, 3, 3, 2, 2, 3, 0, 2, 1, 0, 2, 1, 0, 2, 1, 3, 0]"
"[497, 7, 154, 170, 53]","[3, 0, 2, 0, 1, 0, 2, 1, 2, 1, 3, 2, 2, 2, 2, 0, 1, 1, 0, 2, 3, 3, 2, 1, 3, 1, 2, 3, 3, 0, 1, 2, 1, 2, 0, 2, 3, 2, 0, 1, 3, 2, 0, 1, 3, 1, 2, 0, 0, 3, 2, 0, 0, 3, 1, 0, 2, 2, 1, 3, 0, 1, 0, 0, 3, 3, 3, 1, 0, 1, 1, 0, 0, 1, 1, 0, 3, 0, 2, 1]"
"[423, 146, 387, 495, 283]","[2, 0, 2, 2, 1, 3, 1, 1, 2, 1, 0, 3, 1, 1, 3, 3, 1, 3, 0, 1, 0, 1, 3, 2, 3, 0, 1, 2, 3, 1, 3, 1, 3, 3, 2, 1, 0, 3, 1, 2, 3, 3, 0, 3, 2, 1, 3, 1, 2, 3, 1, 3, 3, 3, 3, 1, 3, 0, 3, 0, 0, 2, 1, 3, 3, 3, 0, 0, 3, 3, 3, 1, 3, 1, 1, 2, 0, 3, 3, 0]"
"[204, 36, 408]","[3, 3, 1, 2, 0, 3, 3, 3, 2, 0, 3, 1, 2, 2, 0, 1, 3, 3, 3, 1, 3, 2, 0, 1, 2, 3, 2, 2, 0, 0, 2, 0, 1, 1, 3, 0, 3, 2, 2, 2, 1, 0, 0, 2, 2, 0, 3, 0, 1, 3, 2, 3, 3, 1, 1, 1, 2, 3, 2, 1, 0, 1, 2, 0, 0, 3, 3, 3, 3, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 2]"
"[4, 628]","[3, 0, 2, 0, 1, 3, 0, 1, 2, 1, 1, 0, 3, 1, 0, 0, 1, 1, 0, 2, 3, 3, 2, 1, 3, 1, 2, 2, 3, 0, 1, 3, 1, 2, 0, 2, 3, 2, 0, 1, 1, 2, 3, 1, 3, 1, 2, 0, 0, 3, 0, 0, 0, 1, 1, 0, 2, 2, 1, 3, 0, 2, 0, 0, 3, 3, 2, 1, 0, 3, 3, 0, 0, 1, 1, 0, 0, 0, 2, 1]"
[376],"[3, 3, 2, 3, 2, 2, 1, 0, 2, 1, 1, 2, 1, 1, 0, 3, 1, 3, 0, 0, 1, 0, 1, 3, 1, 3, 1, 3, 3, 1, 2, 0, 0, 0, 0, 3, 1, 2, 2, 1, 0, 1, 1, 1, 3, 0, 0, 2, 3, 3, 2, 3, 0, 1, 1, 3, 2, 0, 2, 2, 0, 0, 0, 0, 2, 2, 1, 0, 1, 1, 0, 2, 3, 2, 1, 0, 3, 2, 2, 2]"
"[36, 269]","[0, 2, 3, 0, 0, 2, 3, 3, 3, 0, 2, 3, 0, 2, 1, 2, 1, 1, 2, 0, 1, 2, 3, 1, 2, 1, 0, 3, 3, 3, 2, 0, 1, 1, 0, 0, 0, 0, 1, 0, 3, 1, 1, 1, 2, 2, 0, 3, 1, 3, 1, 3, 0, 1, 2, 0, 2, 0, 1, 2, 0, 2, 0, 2, 1, 0, 3, 0, 1, 2, 1, 0, 3, 2, 3, 3, 1, 3, 1, 0]"
"[190, 388]","[1, 0, 3, 1, 1, 0, 1, 2, 3, 2, 0, 1, 3, 3, 3, 3, 0, 2, 3, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 3, 3, 2, 1, 2, 0, 1, 2, 0, 0, 0, 1, 3, 1, 2, 3, 0, 3, 3, 1, 2, 1, 3, 0, 1, 0, 3, 3, 2, 0, 1, 0, 0, 0, 3, 0, 1, 0, 2, 3, 1, 0, 0, 1, 0, 3, 3, 2, 2, 3]"
"[558, 109, 280, 377]","[2, 0, 0, 1, 2, 1, 0, 3, 1, 0, 1, 0, 0, 0, 3, 0, 3, 0, 0, 3, 2, 2, 0, 3, 3, 0, 0, 1, 2, 2, 0, 3, 0, 3, 2, 2, 3, 1, 1, 2, 0, 2, 0, 2, 2, 3, 3, 3, 0, 2, 1, 0, 3, 3, 3, 1, 3, 2, 3, 3, 2, 1, 3, 3, 3, 1, 2, 0, 2, 0, 0, 1, 3, 2, 2, 1, 3, 3, 1, 1]"
"[297, 653, 557, 524, 1]","[0, 0, 1, 2, 2, 2, 0, 3, 1, 1, 2, 1, 3, 0, 1, 0, 2, 2, 2, 3, 2, 3, 2, 3, 1, 0, 2, 0, 2, 3, 0, 1, 3, 3, 1, 1, 3, 0, 0, 3, 0, 0, 1, 2, 2, 0, 0, 3, 3, 0, 0, 3, 2, 3, 3, 2, 3, 2, 2, 3, 2, 1, 2, 3, 1, 1, 3, 2, 1, 1, 1, 2, 2, 2, 3, 0, 1, 3, 2, 3]"
"[344, 522, 65, 565, 330]","[3, 0, 3, 2, 1, 0, 3, 0, 2, 3, 1, 0, 2, 2, 0, 0, 1, 1, 1, 1, 2, 3, 3, 0, 1, 2, 1, 2, 1, 1, 1, 1, 3, 2, 0, 3, 0, 0, 1, 0, 3, 0, 0, 1, 2, 3, 0, 0, 1, 2, 0, 2, 1, 1, 3, 1, 3, 1, 3, 0, 1, 2, 1, 3, 1, 0, 2, 0, 1, 2, 0, 2, 2, 1, 0, 1, 1, 3, 0, 1]"
"[362, 296, 754, 507, 373]","[3, 1, 0, 0, 2, 2, 0, 2, 3, 3, 3, 2, 2, 2, 1, 2, 3, 3, 3, 2, 3, 3, 2, 0, 3, 0, 3, 3, 2, 3, 2, 2, 3, 0, 1, 1, 3, 1, 0, 0, 0, 3, 1, 0, 2, 2, 0, 3, 3, 0, 1, 1, 1, 2, 0, 3, 0, 3, 0, 2, 0, 2, 0, 3, 0, 2, 3, 3, 2, 2, 3, 2, 0, 1, 0, 3, 0, 0, 0, 2]"
