fav_partners,project_prefs
"[672, 472]","[1, 1, 3, 3, 2, 3, 0, 0, 1, 0, 2, 2, 2, 2, 0, 3, 2, 1, 2, 3, 0, 2, 2, 2, 2, 0, 2, 0, 3, 1, 2, 2, 2, 3, 0, 3, 1, 1, 2, 1, 0, 0, 3, 3, 3, 0, 2, 0, 0, 3, 2, 1, 1, 3, 0, 3, 0, 2, 0, 1, 0, 0, 2, 3, 2, 0, 2, 3, 2, 2, 2, 1, 0, 1, 3, 0, 3, 2, 0, 1]"
"[518, 392, 543]","[0, 1, 0, 2, 1, 1, 3, 3, 3, 1, 3, 2, 1, 0, 2, 2, 2, 2, 1, 3, 0, 0, 0, 1, 2, 1, 0, 0, 1, 1, 0, 1, 1, 1, 3, 3, 0, 2, 2, 2, 0, 1, 0, 2, 2, 2, 0, 2, 2, 0, 3, 1, 2, 2, 1, 1, 1, 1, 0, 2, 0, 1, 2, 2, 3, 2, 3, 1, 3, 3, 2, 0, 2, 1, 2, 1, 2, 3, 0, 2]"
"[35, 588, 93, 695, 531]","[2, 2, 2, 1, 3, 1, 1, 1, 3, 3, 1, 0, 2, 1, 0, 3, 3, 0, 0, 3, 2, 1, 3, 0, 1, 3, 3, 3, 3, 3, 3, 0, 2, 1, 1, 2, 0, 3, 1, 3, 1, 1, 2, 0, 3, 2, 3, 2, 1, 2, 0, 3, 1, 2, 1, 2, 0, 2, 3, 1, 0, 1, 3, 1, 2, 1, 1, 3, 3, 2, 3, 1, 0, 3, 3, 2, 2, 1, 2, 3]"
"[79, 765, 437, 773, 212]","[2, 3, 1, 3, 1, 1, 3, 3, 0, 3, 1, 2, 3, 0, 2, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 0, 0, 1, 2, 2, 2, 1, 0, 2, 2, 0, 3, 2, 2, 2, 0, 0, 0, 2, 3, 3, 2, 1, 0, 3, 3, 0, 2, 2, 1, 0, 0, 1, 3, 2, 0, 2, 2, 3, 0, 0, 1, 1, 2, 3, 1, 0, 0, 0, 2, 1, 3, 0, 3, 1]"
"[549, 613, 428]","[2, 0, 0, 1, 2, 1, 1, 1, 3, 3, 1, 1, 0, 2, 3, 1, 0, 2, 2, 2, 1, 3, 1, 0, 0, 2, 3, 0, 0, 0, 2, 2, 0, 2, 0, 1, 2, 0, 0, 3, 3, 1, 2, 1, 1, 1, 1, 0, 0, 3, 3, 1, 3, 1, 1, 0, 2, 1, 2, 0, 3, 3, 1, 3, 2, 3, 1, 3, 1, 1, 3, 2, 3, 2, 3, 1, 1, 3, 0, 1]"
"[398, 623, 601, 240]","[2, 2, 0, 2, 3, 1, 3, 1, 2, 2, 0, 2, 0, 3, 0, 0, 0, 0, 3, 2, 3, 2, 0, 3, 0, 3, 2, 0, 2, 0, 0, 2, 0, 0, 0, 0, 1, 3, 2, 0, 0, 1, 0, 1, 1, 1, 3, 2, 3, 1, 0, 3, 0, 1, 1, 3, 3, 0, 1, 1, 0, 1, 3, 3, 3, 2, 1, 0, 3, 1, 3, 1, 0, 2, 3, 3, 3, 3, 2, 1]"
[673],"[0, 2, 1, 2, 2, 1, 3, 2, 2, 3, 2, 2, 1, 0, 2, 2, 1, 0, 1, 3, 1, 2, 1, 3, 3, 1, 2, 2, 3, 0, 3, 3, 0, 1, 0, 2, 2, 0, 3, 3, 1, 0, 1, 0, 3, 3, 2, 3, 3, 0, 2, 3, 0, 0, 0, 1, 1, 1, 2, 3, 1, 2, 3, 1, 0, 2, 1, 1, 1, 1, 0, 0, 3, 2, 2, 0, 3, 3, 1, 0]"
[759],"[1, 0, 3, 2, 0, 2, 0, 3, 1, 2, 3, 0, 3, 3, 3, 1, 1, 0, 0, 1, 3, 2, 2, 1, 0, 2, 2, 0, 1, 0, 3, 0, 3, 2, 2, 3, 1, 0, 1, 1, 3, 1, 2, 0, 0, 1, 0, 2, 2, 3, 2, 2, 2, 2, 1, 0, 3, 0, 0, 1, 1, 2, 3, 1, 2, 2, 2, 2, 0, 0, 3, 0, 3, 3, 0, 0, 3, 1, 3, 1]"
"[310, 520]","[3, 0, 2, 3, 2, 2, 1, 0, 3, 2, 1, 0, 1, 3, 3, 1, 0, 1, 2, 1, 2, 0, 2, 2, 3, 1, 0, 1, 2, 1, 3, 2, 0, 0, 3, 3, 0, 1, 0, 2, 3, 1, 2, 3, 2, 1, 0, 2, 1, 0, 3, 3, 2, 2, 1, 1, 0, 3, 1, 1, 2, 1, 1, 3, 1, 0, 0, 1, 3, 3, 3, 0, 1, 2, 2, 0, 1, 2, 3, 3]"
"[261, 341, 68, 506, 269]","[0, 2, 0, 3, 2, 1, 0, 0, 2, 3, 1, 2, 2, 0, 0, 0, 3, 1, 3, 1, 3, 3, 3, 1, 1, 0, 3, 0, 3, 2, 1, 0, 2, 3, 1, 3, 3, 0, 1, 2, 2, 2, 3, 0, 3, 0, 3, 2, 3, 2, 3, 0, 2, 1, 3, 3, 2, 3, 1, 3, 2, 0, 2, 1, 1, 2, 0, 1, 0, 3, 3, 2, 1, 0, 3, 2, 2, 3, 0, 0]"
"[792, 418, 394]","[0, 1, 3, 0, 0, 3, 3, 1, 0, 2, 0, 1, 3, 0, 0, 0, 2, 1, 3, 1, 1, 1, 1, 0, 0, 3, 3, 2, 1, 0, 0, 0, 0, 1, 3, 2, 0, 3, 2, 0, 1, 0, 2, 2, 1, 1, 2, 1, 1, 1, 2, 0, 0, 2, 3, 3, 2, 1, 0, 2, 3, 0, 1, 0, 3, 0, 2, 2, 1, 0, 0, 0, 0, 1, 2, 0, 0, 2, 2, 3]"
