fav_partners,project_prefs
[628],"[0, 2, 1, 1, 0, 1, 3, 3, 3, 2, 3, 2, 0, 3, 3, 3, 3, 1, 0, 3, 3, 2, 2, 0, 1, 2, 0, 1, 1, 2, 2, 0, 2, 0, 2, 3, 3, 2, 0, 1, 2, 3, 3, 2, 1, 1, 2, 1, 1, 3, 2, 1, 2, 1, 0, 2, 3, 3, 0, 3, 3, 0, 1, 2, 0, 1, 1, 3, 2, 3, 0, 3, 3, 2, 2, 2, 1, 2, 2, 2]"
"[285, 534, 688]","[0, 2, 3, 3, 0, 1, 1, 0, 1, 2, 0, 0, 2, 0, 0, 1, 2, 2, 0, 1, 1, 1, 0, 0, 0, 3, 3, 2, 0, 0, 2, 2, 1, 0, 1, 2, 3, 1, 0, 0, 2, 2, 0, 2, 3, 0, 0, 3, 2, 2, 2, 3, 1, 3, 1, 2, 0, 3, 1, 2, 1, 1, 1, 0, 1, 0, 2, 3, 1, 0, 1, 0, 3, 3, 1, 1, 0, 0, 0, 0]"
[518],"[0, 1, 2, 0, 1, 2, 2, 3, 1, 2, 2, 1, 3, 3, 1, 0, 1, 2, 1, 0, 2, 3, 2, 3, 0, 1, 1, 1, 0, 0, 2, 1, 2, 3, 3, 2, 0, 2, 1, 0, 3, 2, 1, 2, 2, 2, 2, 0, 2, 2, 3, 2, 0, 2, 1, 0, 0, 1, 3, 2, 1, 1, 2, 1, 1, 0, 0, 0, 3, 3, 2, 1, 2, 2, 1, 1, 1, 0, 0, 0]"
"[257, 72, 719, 476, 781]","[1, 1, 2, 0, 3, 1, 0, 3, 3, 0, 1, 0, 3, 2, 2, 3, 3, 1, 2, 3, 2, 3, 2, 3, 1, 2, 1, 2, 2, 0, 0, 3, 2, 2, 1, 0, 1, 2, 2, 1, 1, 3, 3, 3, 1, 0, 3, 1, 2, 0, 1, 3, 3, 0, 3, 2, 1, 2, 2, 2, 3, 2, 2, 3, 0, 0, 3, 2, 3, 1, 3, 2, 2, 1, 0, 0, 0, 2, 0, 3]"
"[770, 737, 200, 390, 785]","[3, 3, 3, 1, 2, 0, 3, 0, 1, 1, 1, 1, 3, 3, 1, 0, 3, 2, 2, 3, 0, 1, 0, 3, 1, 1, 1, 3, 1, 3, 1, 0, 3, 1, 2, 3, 0, 1, 3, 2, 2, 2, 0, 3, 0, 0, 2, 2, 0, 1, 0, 2, 3, 0, 3, 0, 0, 0, 0, 0, 2, 0, 3, 1, 2, 2, 1, 3, 1, 2, 3, 2, 3, 0, 2, 2, 1, 3, 1, 2]"
"[303, 511, 714, 346, 423]","[2, 2, 3, 2, 3, 2, 3, 2, 0, 1, 0, 1, 0, 0, 1, 2, 0, 0, 2, 0, 3, 2, 2, 3, 1, 2, 3, 0, 1, 2, 2, 0, 3, 3, 1, 3, 0, 3, 0, 3, 2, 1, 1, 0, 3, 2, 0, 0, 0, 2, 0, 0, 3, 1, 2, 0, 2, 1, 2, 3, 1, 1, 2, 3, 0, 1, 0, 3, 0, 0, 2, 2, 0, 3, 0, 0, 1, 3, 3, 2]"
"[538, 224, 2, 568, 382]","[0, 1, 2, 0, 1, 2, 3, 3, 3, 2, 1, 3, 3, 3, 1, 1, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 1, 1, 0, 0, 2, 1, 2, 3, 3, 2, 0, 2, 1, 0, 1, 2, 1, 2, 2, 2, 3, 1, 3, 2, 3, 3, 0, 2, 0, 0, 3, 1, 2, 3, 1, 0, 2, 1, 1, 0, 2, 0, 2, 3, 2, 1, 2, 2, 2, 1, 1, 2, 0, 0]"
"[252, 773, 626, 496]","[2, 2, 3, 2, 2, 1, 3, 3, 0, 2, 3, 1, 1, 1, 0, 0, 3, 1, 2, 3, 2, 0, 1, 0, 1, 1, 1, 2, 3, 1, 1, 3, 1, 0, 1, 0, 0, 0, 3, 0, 3, 0, 1, 1, 1, 0, 3, 1, 1, 1, 2, 2, 0, 3, 1, 1, 1, 3, 0, 3, 0, 0, 1, 3, 3, 0, 3, 1, 3, 3, 3, 1, 3, 0, 3, 2, 1, 0, 3, 2]"
[207],"[0, 0, 0, 0, 3, 3, 1, 2, 2, 3, 1, 1, 0, 2, 2, 1, 3, 2, 1, 3, 3, 0, 1, 2, 1, 1, 2, 3, 1, 2, 2, 2, 1, 3, 0, 3, 0, 0, 1, 3, 2, 0, 1, 2, 3, 1, 2, 1, 1, 1, 3, 0, 1, 1, 2, 1, 0, 0, 1, 2, 1, 0, 1, 3, 0, 0, 0, 1, 3, 3, 3, 0, 1, 1, 1, 2, 1, 0, 3, 0]"
"[612, 412, 58]","[0, 1, 2, 3, 2, 2, 1, 2, 0, 3, 3, 1, 2, 2, 1, 1, 3, 2, 1, 2, 1, 2, 1, 1, 3, 1, 3, 0, 0, 0, 1, 1, 3, 0, 3, 2, 3, 2, 2, 0, 1, 1, 0, 0, 2, 0, 3, 0, 1, 0, 1, 1, 2, 0, 0, 2, 0, 2, 3, 0, 0, 3, 3, 0, 1, 3, 2, 3, 1, 2, 1, 2, 3, 2, 0, 2, 2, 0, 3, 0]"
