fav_partners,project_prefs
"[825, 465, 353, 841]","[0, 1, 0, 2, 2, 2, 2, 1, 2, 3, 3, 0, 3, 2, 2, 0, 1, 1, 3, 1, 0, 1, 1, 3, 2, 0, 3, 2, 2, 3, 3, 0, 3, 3, 3, 2, 1, 0, 1, 2, 0, 1, 2, 1, 2, 2, 0, 2, 2, 3, 2, 3, 1, 0, 3, 0, 3, 3, 0, 1, 3, 1, 2, 1, 3, 0, 2, 0, 2, 3, 3, 1, 0, 2, 2, 3, 2, 3, 3, 2, 3, 0, 1, 0, 2, 1, 1, 3, 1, 2, 3, 0, 3, 0, 3, 1, 0, 3, 0, 0]"
"[772, 495]","[3, 2, 0, 1, 1, 2, 1, 1, 3, 3, 1, 3, 0, 1, 0, 3, 3, 0, 3, 3, 2, 1, 0, 1, 2, 3, 0, 0, 2, 1, 2, 3, 3, 3, 2, 0, 2, 0, 1, 0, 3, 3, 0, 3, 2, 3, 0, 2, 2, 1, 1, 0, 0, 2, 2, 1, 2, 3, 3, 0, 1, 2, 3, 3, 1, 2, 0, 1, 0, 2, 1, 0, 1, 3, 1, 0, 3, 1, 1, 3, 2, 3, 0, 1, 3, 2, 0, 3, 2, 3, 1, 1, 2, 0, 2, 1, 2, 2, 0, 2]"
"[547, 240]","[3, 0, 3, 2, 0, 1, 3, 2, 3, 3, 2, 0, 2, 2, 3, 1, 3, 3, 3, 3, 1, 3, 2, 0, 0, 2, 0, 2, 2, 2, 2, 0, 1, 1, 2, 2, 2, 2, 2, 3, 0, 0, 3, 0, 1, 1, 1, 2, 2, 0, 0, 3, 3, 3, 0, 2, 0, 2, 3, 0, 0, 2, 2, 0, 2, 0, 0, 3, 2, 3, 3, 1, 0, 2, 0, 3, 3, 3, 1, 0, 1, 3, 0, 3, 3, 0, 0, 2, 3, 2, 0, 3, 3, 2, 0, 1, 2, 3, 2, 0]"
[427],"[3, 0, 2, 3, 0, 0, 0, 0, 3, 2, 1, 1, 2, 2, 0, 3, 0, 1, 1, 2, 0, 2, 2, 1, 2, 2, 2, 1, 3, 0, 2, 2, 0, 2, 2, 2, 3, 0, 1, 0, 0, 2, 2, 2, 2, 2, 3, 1, 2, 0, 1, 3, 3, 1, 0, 0, 0, 3, 0, 1, 3, 2, 1, 2, 3, 2, 3, 1, 3, 3, 1, 3, 2, 3, 1, 0, 1, 2, 3, 0, 2, 3, 1, 0, 2, 3, 1, 2, 2, 2, 0, 2, 1, 1, 3, 3, 3, 3, 1, 1]"
"[119, 835, 673]","[3, 3, 2, 1, 0, 3, 1, 2, 3, 1, 0, 0, 3, 0, 2, 3, 1, 3, 1, 2, 2, 1, 2, 0, 0, 0, 3, 0, 2, 2, 2, 0, 2, 3, 2, 3, 1, 2, 1, 3, 0, 1, 0, 2, 3, 1, 1, 0, 3, 3, 1, 0, 0, 2, 0, 2, 3, 2, 1, 0, 3, 0, 0, 1, 0, 3, 3, 3, 3, 3, 2, 3, 0, 1, 2, 2, 2, 0, 3, 2, 3, 1, 1, 3, 3, 3, 3, 1, 2, 2, 2, 2, 0, 3, 3, 0, 3, 0, 2, 1]"
"[477, 892, 643]","[2, 2, 1, 2, 2, 0, 0, 3, 1, 3, 1, 2, 1, 3, 0, 3, 3, 2, 3, 1, 3, 1, 2, 3, 3, 1, 1, 3, 0, 0, 2, 3, 1, 3, 1, 1, 0, 2, 2, 0, 3, 2, 1, 3, 1, 1, 1, 2, 1, 2, 3, 2, 0, 3, 2, 2, 1, 2, 0, 1, 3, 3, 1, 0, 1, 3, 3, 3, 3, 2, 3, 3, 0, 3, 2, 2, 2, 2, 0, 0, 0, 1, 1, 0, 3, 2, 2, 2, 0, 3, 3, 0, 3, 2, 2, 2, 0, 2, 0, 1]"
"[71, 949, 551, 472]","[2, 1, 3, 0, 0, 3, 3, 2, 3, 0, 2, 1, 0, 2, 3, 2, 2, 2, 1, 2, 3, 1, 0, 0, 1, 2, 3, 3, 0, 0, 0, 1, 0, 3, 0, 0, 3, 2, 2, 1, 1, 3, 3, 1, 1, 2, 2, 3, 3, 0, 0, 1, 3, 3, 0, 2, 0, 2, 3, 2, 1, 3, 3, 2, 0, 0, 2, 2, 2, 2, 3, 1, 1, 1, 3, 1, 3, 2, 2, 2, 2, 0, 3, 0, 3, 0, 3, 3, 3, 0, 2, 3, 1, 1, 1, 1, 2, 3, 1, 3]"
"[562, 311, 367, 515, 470]","[1, 3, 2, 3, 3, 3, 3, 0, 3, 3, 2, 1, 3, 1, 0, 3, 0, 0, 0, 3, 0, 2, 3, 0, 3, 2, 2, 3, 1, 0, 1, 2, 0, 0, 3, 2, 1, 1, 0, 1, 1, 3, 3, 3, 2, 0, 3, 0, 2, 0, 0, 2, 2, 1, 2, 2, 0, 0, 2, 1, 1, 3, 2, 0, 0, 0, 2, 0, 3, 0, 2, 1, 1, 2, 2, 1, 0, 0, 1, 1, 1, 3, 2, 1, 0, 3, 0, 2, 0, 1, 2, 1, 3, 2, 2, 3, 1, 2, 3, 2]"
"[117, 990, 454, 642]","[3, 3, 1, 2, 3, 3, 0, 0, 3, 3, 0, 3, 3, 0, 2, 2, 1, 2, 0, 1, 2, 0, 1, 2, 3, 3, 0, 2, 2, 1, 3, 2, 3, 1, 1, 2, 2, 0, 3, 2, 2, 3, 0, 0, 2, 0, 1, 0, 3, 0, 1, 2, 3, 0, 3, 1, 1, 1, 1, 0, 1, 1, 1, 2, 2, 0, 0, 2, 0, 3, 1, 1, 0, 3, 3, 3, 0, 1, 0, 1, 2, 2, 1, 3, 2, 0, 0, 0, 0, 1, 0, 3, 2, 2, 3, 2, 0, 1, 1, 1]"
"[401, 50]","[3, 1, 2, 0, 2, 3, 1, 0, 2, 0, 0, 0, 2, 3, 3, 2, 1, 3, 3, 0, 3, 2, 3, 3, 1, 1, 3, 2, 1, 0, 1, 2, 0, 2, 0, 0, 3, 3, 3, 1, 3, 3, 3, 0, 2, 3, 2, 3, 2, 3, 3, 2, 1, 0, 1, 1, 0, 3, 0, 1, 3, 3, 1, 3, 1, 0, 3, 1, 2, 3, 1, 1, 0, 3, 1, 0, 3, 0, 0, 1, 0, 3, 0, 1, 2, 0, 0, 3, 0, 2, 1, 1, 3, 0, 0, 2, 3, 0, 0, 3]"
